update,true_environment_steps,training_return,training_episode_length,beta
1,3976,-496.875,497.0,0.0
2,7740,-470.125,470.5,0.0
3,11696,-494.25,494.5,0.0
4,15449,-469.0,469.125,0.0
5,19194,-467.625,468.125,0.0
6,23194,-500.0,500.0,0.0
7,27019,-477.875,478.125,0.0
8,31019,-500.0,500.0,0.0
9,35019,-500.0,500.0,0.0
10,38711,-461.125,461.5,0.0
11,42626,-489.25,489.375,0.0
12,46532,-488.125,488.25,0.0
13,50460,-490.625,491.0,0.0
14,54393,-491.375,491.625,0.0
15,58211,-477.0,477.25,0.0
16,62141,-491.125,491.25,0.0
17,66112,-496.125,496.375,0.0
18,69730,-451.75,452.25,0.0
19,73194,-432.375,433.0,0.0
20,76500,-412.5,413.25,0.0
21,79801,-411.75,412.625,0.0
22,83058,-406.25,407.125,0.0
23,85938,-359.125,360.0,0.0
24,89417,-434.125,434.875,0.0
25,92743,-414.875,415.75,0.0
26,95925,-396.875,397.75,0.0
27,98583,-331.25,332.25,0.0
28,101705,-389.5,390.25,0.0
29,104287,-321.75,322.75,0.0
30,106916,-327.625,328.625,0.0
31,109505,-322.75,323.625,0.0
32,111978,-308.25,309.125,0.0
33,113979,-249.125,250.125,0.0
34,116185,-274.875,275.75,0.0
35,118182,-248.625,249.625,0.0
36,120099,-238.625,239.625,0.0
37,122231,-265.5,266.5,0.0
38,124168,-241.125,242.125,0.0
39,126109,-241.625,242.625,0.0
40,128493,-297.0,298.0,0.0
41,130406,-238.125,239.125,0.0
42,132249,-229.375,230.375,0.0
43,133976,-214.875,215.875,0.0
44,135896,-239.125,240.0,0.0
45,137935,-254.0,254.875,0.0
46,139556,-201.625,202.625,0.0
47,141327,-220.375,221.375,0.0
48,143026,-211.375,212.375,0.0
49,144699,-208.125,209.125,0.0
50,146198,-186.375,187.375,0.0
51,147547,-167.625,168.625,0.0
52,149252,-212.125,213.125,0.0
53,150750,-186.25,187.25,0.0
54,152248,-186.25,187.25,0.0
55,153716,-182.5,183.5,0.0
56,155108,-173.0,174.0,0.0
57,156552,-179.5,180.5,0.0
58,157998,-179.75,180.75,0.0
59,159350,-168.0,169.0,0.0
60,160750,-174.0,175.0,0.0
61,162467,-213.625,214.625,0.0
62,164191,-214.625,215.5,0.0
63,165545,-168.25,169.25,0.0
64,166931,-172.25,173.25,0.0
65,168255,-164.5,165.5,0.0
66,169703,-180.0,181.0,0.0
67,171213,-187.75,188.75,0.0
68,172727,-188.25,189.25,0.0
69,174132,-174.625,175.625,0.0
70,175980,-230.125,231.0,0.0
71,177409,-177.625,178.625,0.0
72,178784,-170.875,171.875,0.0
73,180220,-178.5,179.5,0.0
74,181504,-159.5,160.5,0.0
75,182856,-168.0,169.0,0.0
76,184169,-163.125,164.125,0.0
77,185511,-166.75,167.75,0.0
78,186803,-160.5,161.5,0.0
79,188072,-157.625,158.625,0.0
80,189388,-163.5,164.5,0.0
81,190559,-145.375,146.375,0.0
82,191933,-170.75,171.75,0.0
83,193351,-176.25,177.25,0.0
84,194541,-147.75,148.75,0.0
85,195892,-167.875,168.875,0.0
86,197059,-144.875,145.875,0.0
87,198196,-141.125,142.125,0.0
88,199580,-172.0,173.0,0.0
89,200776,-148.5,149.5,0.0
90,201963,-147.375,148.375,0.0
91,203307,-167.0,168.0,0.0
92,204593,-159.75,160.75,0.0
93,205915,-164.25,165.25,0.0
94,207162,-154.875,155.875,0.0
95,208443,-159.125,160.125,0.0
96,209554,-137.875,138.875,0.0
97,210802,-155.0,156.0,0.0
98,212024,-151.75,152.75,0.0
99,213452,-177.5,178.5,0.0
100,214674,-151.75,152.75,0.0
101,215802,-140.0,141.0,0.0
102,216961,-143.875,144.875,0.0
103,218144,-146.875,147.875,0.0
104,219315,-145.375,146.375,0.0
105,220352,-128.625,129.625,0.0
106,221530,-146.25,147.25,0.0
107,222817,-159.875,160.875,0.0
108,224053,-153.5,154.5,0.0
109,225163,-137.75,138.75,0.0
110,226312,-142.625,143.625,0.0
111,227493,-146.625,147.625,0.0
112,228543,-130.25,131.25,0.0
113,229661,-138.75,139.75,0.0
114,230864,-149.375,150.375,0.0
115,231899,-128.375,129.375,0.0
116,233066,-144.875,145.875,0.0
117,234145,-133.875,134.875,0.0
118,235345,-149.0,150.0,0.0
119,236738,-173.125,174.125,0.0
120,237936,-148.75,149.75,0.0
121,239076,-141.5,142.5,0.0
