update,true_environment_steps,training_return,training_episode_length,beta
1,4000,-500.0,500.0,0.0
2,8000,-500.0,500.0,0.0
3,12000,-500.0,500.0,0.0
4,15961,-495.0,495.125,0.0
5,19873,-488.875,489.0,0.0
6,23873,-500.0,500.0,0.0
7,27774,-487.5,487.625,0.0
8,31774,-500.0,500.0,0.0
9,35774,-500.0,500.0,0.0
10,39774,-500.0,500.0,0.0
11,43774,-500.0,500.0,0.0
12,47710,-491.875,492.0,0.0
13,51584,-484.0,484.25,0.0
14,55570,-498.125,498.25,0.0
15,59498,-490.875,491.0,0.0
16,63055,-444.25,444.625,0.0
17,66970,-489.125,489.375,0.0
18,70970,-500.0,500.0,0.0
19,74914,-492.875,493.0,0.0
20,78914,-500.0,500.0,0.0
21,82754,-479.75,480.0,0.0
22,86754,-500.0,500.0,0.0
23,90723,-496.0,496.125,0.0
24,94395,-458.75,459.0,0.0
25,98311,-489.25,489.5,0.0
26,102210,-487.25,487.375,0.0
27,106210,-500.0,500.0,0.0
28,110203,-499.0,499.125,0.0
29,113998,-474.125,474.375,0.0
30,117998,-500.0,500.0,0.0
31,121998,-500.0,500.0,0.0
32,125977,-497.25,497.375,0.0
33,129977,-500.0,500.0,0.0
34,133895,-489.625,489.75,0.0
35,137781,-485.5,485.75,0.0
36,141781,-500.0,500.0,0.0
37,145547,-470.375,470.75,0.0
38,149377,-478.5,478.75,0.0
39,153259,-485.125,485.25,0.0
40,157259,-500.0,500.0,0.0
41,160904,-455.375,455.625,0.0
42,164904,-500.0,500.0,0.0
43,168881,-497.0,497.125,0.0
44,172785,-487.75,488.0,0.0
45,176481,-461.625,462.0,0.0
46,180323,-480.0,480.25,0.0
47,183901,-446.875,447.25,0.0
48,187516,-451.5,451.875,0.0
49,191286,-470.875,471.25,0.0
50,195213,-490.625,490.875,0.0
51,198700,-435.25,435.875,0.0
52,202630,-491.125,491.25,0.0
53,206582,-493.75,494.0,0.0
54,210372,-473.25,473.75,0.0
55,214164,-473.5,474.0,0.0
56,217928,-470.125,470.5,0.0
57,221450,-439.625,440.25,0.0
58,224889,-429.5,429.875,0.0
59,228509,-452.25,452.5,0.0
60,231716,-400.25,400.875,0.0
61,235307,-448.625,448.875,0.0
62,238890,-447.5,447.875,0.0
63,242010,-389.25,390.0,0.0
64,245765,-468.875,469.375,0.0
