iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-11.4381,-11.4381,2.119820e-05,2.323907e+02,2.807527e+03,1.837885,0.606709,-5.5279,7.3851,500.0,6.2195,0.1622,6.3817
1,-9.5877,-9.5877,2.397510e-05,3.187616e+02,2.747260e+03,1.837704,0.606705,-5.7999,8.6566,500.0,6.1519,0.0907,6.2427
2,-8.6766,-8.6766,2.436479e-05,2.872959e+02,2.765782e+03,1.837889,0.606709,-4.9112,8.5448,500.0,5.7053,0.1053,5.8107
3,-5.2984,-5.2984,2.837980e-05,3.456311e+02,3.188567e+03,1.838276,0.606729,-4.6257,9.1008,500.0,5.4844,0.0975,5.5819
4,-4.4269,-4.4269,3.344790e-05,3.458817e+02,3.060868e+03,1.837511,0.605881,-3.8998,8.4008,500.0,6.2771,0.1005,6.3776
5,-4.4305,-4.4269,2.946737e-05,4.328451e+02,3.314602e+03,1.837421,0.605879,-4.1589,9.269,500.0,5.8351,0.1017,5.9368
6,-3.0571,-3.0571,2.872409e-05,3.882094e+02,3.251282e+03,1.837133,0.605861,-4.7039,9.9487,500.0,6.0479,0.1822,6.23
7,0.1143,0.1143,4.023663e-05,5.437981e+02,3.082884e+03,1.836334,0.605784,-3.039,9.109,500.0,5.5626,0.1072,5.6698
8,1.8664,1.8664,3.433768e-05,5.015726e+02,3.163257e+03,1.835291,0.605547,-2.9557,9.6313,500.0,5.5562,0.1165,5.6727
9,4.5538,4.5538,4.030802e-05,6.189774e+02,3.060167e+03,1.83468,0.605475,-2.764,10.0744,500.0,5.6674,0.122,5.7894
10,6.5469,6.5469,4.363881e-05,4.337685e+02,3.526802e+03,1.834303,0.605468,-0.9997,9.432,500.0,5.6229,0.1174,5.7403
11,7.1835,7.1835,3.902145e-05,4.585022e+02,3.423421e+03,1.833536,0.605391,-1.9478,8.8606,500.0,6.2293,0.2626,6.4919
12,11.9865,11.9865,2.999777e-05,3.293988e+02,3.248634e+03,1.833437,0.60539,-0.0763,8.4504,500.0,6.1208,0.1838,6.3046
13,11.3625,11.9865,2.959571e-05,4.117810e+02,3.358803e+03,1.833349,0.605386,-0.0602,8.8087,500.0,5.7386,0.1328,5.8714
14,14.0025,14.0025,2.470053e-05,2.648461e+02,2.925421e+03,1.833034,0.605371,0.5403,7.9259,500.0,5.9703,0.1387,6.1091
15,14.2906,14.2906,2.206363e-05,2.051916e+02,3.250902e+03,1.833054,0.605371,0.6181,7.534,500.0,5.6376,0.1415,5.779
16,15.5494,15.5494,2.299963e-05,3.054557e+02,3.268982e+03,1.832766,0.605365,0.8611,8.461,500.0,5.702,0.1287,5.8306
17,15.078,15.5494,2.346314e-05,3.469280e+02,2.776868e+03,1.832188,0.605138,1.0216,8.0836,500.0,5.5043,0.1043,5.6086
18,18.9009,18.9009,1.847201e-05,1.958651e+02,2.355815e+03,1.832209,0.605138,2.1702,6.4669,500.0,5.5822,0.1421,5.7243
19,19.8814,19.8814,1.795003e-05,1.526085e+02,3.018251e+03,1.832245,0.605139,2.126,6.708,500.0,5.4514,0.1535,5.6049
20,19.1506,19.8814,1.637663e-05,1.135127e+02,3.141689e+03,1.831692,0.605076,2.0652,6.6733,500.0,5.6188,0.144,5.7628
21,20.2105,20.2105,1.424650e-05,1.395513e+02,2.796648e+03,1.8318,0.60508,2.0244,6.6052,500.0,5.5171,0.1128,5.6299
22,20.323,20.323,9.268077e-06,8.753263e+01,2.078593e+03,1.831347,0.60506,1.8812,6.5524,500.0,5.5736,0.1201,5.6937
23,20.8566,20.8566,1.759407e-05,1.841406e+02,2.847768e+03,1.830959,0.604225,1.6085,7.579,500.0,5.5008,0.1235,5.6243
24,21.957,21.957,1.011030e-05,1.032241e+02,2.283964e+03,1.831001,0.604225,2.3239,6.524,500.0,5.394,0.1213,5.5153
25,20.9655,21.957,1.183302e-05,1.581793e+02,3.193177e+03,1.831251,0.605056,2.1026,6.9561,500.0,5.5969,0.1188,5.7156
26,21.6873,21.957,1.578683e-05,1.668064e+02,2.725881e+03,1.830847,0.604222,2.0356,6.7666,500.0,5.9063,0.1719,6.0782
27,22.7226,22.7226,8.274024e-06,6.893236e+01,2.367090e+03,1.830181,0.604148,2.2831,6.6782,500.0,5.5644,0.1152,5.6796
28,22.4332,22.7226,1.043929e-05,1.011271e+02,2.658148e+03,1.829843,0.604129,2.4213,6.8006,500.0,5.4125,0.1234,5.5359
29,22.6844,22.7226,1.760555e-05,1.302235e+02,3.201938e+03,1.829792,0.604128,2.2996,7.0832,500.0,5.2925,0.1178,5.4104
30,21.8553,22.7226,1.981697e-05,1.320957e+02,4.003272e+03,1.829731,0.604128,2.2386,7.0646,500.0,5.6907,0.1153,5.806
31,22.3949,22.7226,1.236476e-05,1.412559e+02,2.960630e+03,1.830143,0.604147,2.0775,7.097,500.0,5.6487,0.1867,5.8354
32,21.9002,22.7226,1.141743e-05,1.005406e+02,3.065871e+03,1.830538,0.604206,1.7429,6.9945,500.0,5.5394,0.1205,5.6599
33,23.2793,23.2793,1.721435e-05,1.386569e+02,2.857793e+03,1.830469,0.604202,1.8683,7.2134,500.0,5.2912,0.1152,5.4063
34,23.8517,23.8517,1.127609e-05,1.116660e+02,2.784900e+03,1.830505,0.604202,2.2401,6.8112,500.0,5.3377,0.1099,5.4477
35,22.622,23.8517,1.371390e-05,1.404168e+02,2.297797e+03,1.830721,0.60422,2.2629,6.7048,500.0,5.3594,0.107,5.4664
36,24.0578,24.0578,8.489601e-06,9.476458e+01,2.669593e+03,1.8304,0.604201,2.2745,6.6469,500.0,5.3984,0.1124,5.5108
37,23.928,24.0578,7.733292e-06,6.033698e+01,2.511375e+03,1.829912,0.604143,2.3276,6.7376,500.0,5.4222,0.1055,5.5278
38,23.6438,24.0578,6.675515e-06,6.020942e+01,2.535608e+03,1.83017,0.604148,2.3508,6.599,500.0,5.2615,0.1454,5.4069
39,24.1127,24.1127,1.196077e-05,1.038263e+02,2.966044e+03,1.829979,0.604143,2.5051,6.8666,500.0,5.2299,0.1339,5.3638
40,23.6767,24.1127,9.179104e-06,1.271860e+02,2.639990e+03,1.829979,0.604143,2.2409,6.5771,500.0,5.5335,0.1133,5.6468
41,23.3414,24.1127,6.521348e-06,6.264276e+01,2.586304e+03,1.829378,0.603914,1.9272,6.7596,500.0,5.3856,0.1272,5.5128
42,24.0728,24.1127,1.667658e-05,7.528742e+01,2.962822e+03,1.829643,0.604124,2.5492,6.8135,500.0,5.4046,0.1283,5.5329
43,24.4523,24.4523,9.755695e-06,8.193813e+01,2.579779e+03,1.829071,0.603896,2.2403,6.5683,500.0,5.2688,0.1272,5.396
44,24.6662,24.6662,1.254507e-05,8.971124e+01,2.720364e+03,1.829698,0.604125,2.4488,6.7029,500.0,5.4594,0.1219,5.5814
45,24.5239,24.6662,1.421868e-05,9.503338e+01,2.910149e+03,1.829338,0.603914,2.1836,6.6722,500.0,5.3694,0.1144,5.4838
46,24.9338,24.9338,8.258252e-06,5.551836e+01,2.748216e+03,1.829403,0.603915,2.3954,6.9181,500.0,5.3698,0.2175,5.5873
47,24.3342,24.9338,1.487926e-05,9.855772e+01,2.709435e+03,1.829372,0.603914,2.2757,6.6332,500.0,5.9319,0.2099,6.1417
48,24.5167,24.9338,1.449518e-05,1.053119e+02,2.811526e+03,1.828903,0.603895,2.2416,6.9532,500.0,5.5776,0.124,5.7016
49,24.5713,24.9338,8.031511e-06,5.968425e+01,2.500565e+03,1.829022,0.603896,2.6451,6.5646,500.0,5.3942,0.1217,5.5159
50,24.6266,24.9338,8.053428e-06,6.313157e+01,2.692167e+03,1.828951,0.603895,2.2306,6.7393,500.0,5.3046,0.19,5.4946
51,24.3879,24.9338,1.857874e-05,8.278513e+01,3.169840e+03,1.829388,0.603914,2.0249,6.9013,500.0,5.2843,0.1267,5.411
52,24.7954,24.9338,9.726700e-06,1.095260e+02,2.337596e+03,1.82925,0.603911,2.1148,6.8702,500.0,5.35,0.1243,5.4743
53,25.7747,25.7747,1.055565e-05,9.918085e+01,2.730314e+03,1.8289,0.603895,2.7804,6.6629,500.0,5.2576,0.1173,5.3749
54,24.6132,25.7747,1.019496e-05,7.464532e+01,2.463297e+03,1.829479,0.603916,2.3673,6.7465,500.0,5.4177,0.1404,5.5581
55,25.4994,25.7747,1.640223e-05,9.034957e+01,2.709570e+03,1.829841,0.604129,2.4507,6.9235,500.0,5.5058,0.1282,5.634
56,25.2396,25.7747,1.276004e-05,1.008717e+02,2.472107e+03,1.829153,0.603909,2.4248,6.6841,500.0,5.3432,0.1208,5.464
57,24.6834,25.7747,1.374509e-05,1.012708e+02,3.219643e+03,1.82827,0.603818,1.7984,6.9982,500.0,5.3229,0.1841,5.507
58,25.09,25.7747,1.217182e-05,8.473574e+01,3.629739e+03,1.828253,0.603818,2.2944,6.9846,500.0,5.1839,0.1152,5.2992
59,24.6801,25.7747,1.004352e-05,8.877763e+01,3.020317e+03,1.828068,0.603813,2.1092,6.9004,500.0,5.4854,0.3167,5.8022
60,25.2532,25.7747,1.295394e-05,5.719730e+01,2.584533e+03,1.827492,0.603213,2.3456,6.905,500.0,5.6421,0.3057,5.9478
61,24.6693,25.7747,1.146123e-05,6.536525e+01,2.535028e+03,1.826803,0.603137,1.7659,7.0336,500.0,5.3189,0.1565,5.4754
62,24.9674,25.7747,1.389615e-05,6.992145e+01,2.882823e+03,1.826845,0.603137,2.2748,6.6277,500.0,5.2586,0.2503,5.5089
63,25.0824,25.7747,8.937986e-06,7.939899e+01,2.484423e+03,1.826967,0.603142,2.0846,7.108,500.0,5.8237,0.189,6.0127
64,25.218,25.7747,1.103483e-05,9.616946e+01,2.704541e+03,1.826229,0.602909,2.2497,6.7144,500.0,5.3142,0.1285,5.4427
65,25.3271,25.7747,1.256499e-05,9.219435e+01,2.943082e+03,1.826704,0.603136,2.7223,6.8106,500.0,5.5884,0.1265,5.715
66,25.5361,25.7747,1.306686e-05,7.118913e+01,3.201330e+03,1.827211,0.603195,2.3628,6.8002,500.0,5.6384,0.1289,5.7673
67,24.9631,25.7747,9.939225e-06,1.185359e+02,2.754709e+03,1.826761,0.603137,2.0827,6.5989,500.0,5.2458,0.1184,5.3642
68,25.2106,25.7747,1.058667e-05,6.866042e+01,2.862261e+03,1.826638,0.603123,2.4411,6.6622,500.0,5.4113,0.1215,5.5328
69,25.2348,25.7747,1.864945e-05,8.065184e+01,2.927646e+03,1.826534,0.603121,2.3041,6.6266,500.0,5.5667,0.1317,5.6984
70,25.2976,25.7747,1.471975e-05,5.553048e+01,3.220083e+03,1.826128,0.602908,2.2875,6.9644,500.0,5.8393,0.1335,5.9728
71,25.3613,25.7747,1.472346e-05,1.157623e+02,3.868963e+03,1.825802,0.60289,2.1992,7.0282,500.0,5.3932,0.1138,5.507
72,24.9229,25.7747,8.764250e-06,6.184140e+01,2.720078e+03,1.825312,0.602831,2.1303,6.6688,500.0,5.3755,0.1222,5.4977
73,25.605,25.7747,1.199143e-05,1.565524e+02,2.672464e+03,1.826056,0.602908,2.2969,7.0707,500.0,5.3345,0.1891,5.5236
74,25.3077,25.7747,1.326338e-05,1.549139e+02,2.464483e+03,1.825546,0.602885,2.3247,6.8211,500.0,5.3937,0.186,5.5797
75,25.1624,25.7747,7.358101e-06,1.046316e+02,2.254609e+03,1.825117,0.602826,2.0664,6.8016,500.0,5.3853,0.1312,5.5165
76,24.8607,25.7747,1.103338e-05,9.202783e+01,3.157191e+03,1.825094,0.602826,2.241,6.8754,500.0,5.3385,0.1203,5.4587
77,24.8518,25.7747,1.252394e-05,6.032486e+01,2.884267e+03,1.824721,0.602807,1.9142,6.935,500.0,5.2824,0.1898,5.4722
78,25.5094,25.7747,1.127608e-05,8.882536e+01,2.767921e+03,1.824932,0.602812,2.2136,6.9211,500.0,5.4311,0.1552,5.5863
79,25.8364,25.8364,1.226482e-05,9.851400e+01,2.377606e+03,1.824898,0.602811,2.3001,6.9429,500.0,5.3151,0.1157,5.4308
80,26.0857,26.0857,2.011065e-05,8.654564e+01,3.274024e+03,1.824823,0.602811,2.5217,6.9001,500.0,5.5371,0.16,5.6971
81,25.4661,26.0857,1.643134e-05,5.761480e+01,3.501057e+03,1.824938,0.602812,2.1946,7.0126,500.0,5.6948,0.16,5.8548
82,25.7894,26.0857,8.080514e-06,5.397621e+01,2.587405e+03,1.825029,0.602825,2.3758,6.7023,500.0,5.7323,0.1541,5.8864
83,25.2122,26.0857,8.965979e-06,8.744835e+01,2.496486e+03,1.824474,0.601976,2.0319,6.6707,500.0,5.4602,0.1175,5.5777
84,25.389,26.0857,2.172972e-05,9.313966e+01,3.256004e+03,1.823625,0.601898,2.0734,6.9696,500.0,5.6439,0.2852,5.929
85,25.6809,26.0857,1.873424e-05,1.015409e+02,3.005356e+03,1.824102,0.601958,2.5687,6.7585,500.0,5.5112,0.1289,5.64
86,25.8381,26.0857,1.922544e-05,1.253945e+02,2.734769e+03,1.825275,0.602831,2.5645,6.6743,500.0,5.5295,0.1213,5.6509
87,25.3917,26.0857,1.083207e-05,9.186137e+01,2.795943e+03,1.824947,0.602812,2.1521,6.9459,500.0,5.3661,0.1213,5.4874
88,24.9465,26.0857,1.376561e-05,9.910364e+01,3.332735e+03,1.825432,0.602884,2.1143,6.8361,500.0,5.377,0.122,5.499
89,25.7551,26.0857,1.003693e-05,1.007109e+02,3.010955e+03,1.825209,0.60283,2.3252,7.0115,500.0,5.3866,0.1342,5.5208
90,25.472,26.0857,1.656113e-05,6.169892e+01,3.490994e+03,1.824871,0.602811,2.1457,6.8746,500.0,5.4268,0.1199,5.5467
