arm,updates,handoff_update,budget_trajectories,entropy_coefficient,coefficient_multiple,method,initialization,n_trajectories,seed,finite,invalid_solve_count,final_return,final_q,final_pi1_good,near_optimal_basin,first_delta_safe_positive_update,zero_s1_batch_fraction
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91068,True,0,0.44854752296535694,0.3862693696278882,0.6075987342929038,False,101,0.168
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91069,True,0,0.4507905891568593,0.37418870197422105,0.6161820001563391,False,107,0.212
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91070,True,0,0.4267248233161718,0.30569265385349204,0.5695974743135491,False,95,0.252
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91071,True,0,0.44110425712083023,0.3735641964669627,0.5920568063303855,False,132,0.22
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91072,True,0,0.4499036771828999,0.4077713649471222,0.6082276367599562,False,103,0.148
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91073,True,0,0.43905691960575177,0.38305067347264105,0.584741693950857,False,153,0.204
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91074,True,0,0.4629539043922961,0.43525913647365005,0.6257602343864738,False,111,0.14
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91075,True,0,0.43989556213208136,0.393653766599282,0.5872764452980822,False,130,0.152
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91076,True,0,0.4246518240034324,0.3438199593735287,0.5600891659319546,False,137,0.208
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91077,True,0,0.4179847810138054,0.31597818107120934,0.5405277008823771,False,149,0.228
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91078,True,0,0.43877467795381475,0.3681629604366906,0.5890908259668707,False,123,0.208
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91079,True,0,0.466750436494379,0.4618458888017907,0.6255547966496977,False,115,0.14
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91080,True,0,0.4323292427747665,0.35788698937536806,0.5768162948821425,False,122,0.2
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91081,True,0,0.47550107911486106,0.4436068511028881,0.64723381885076,False,96,0.168
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91082,True,0,0.40859887752421364,0.2572242269849535,0.5075693346312483,False,180,0.264
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91083,True,0,0.41104436168229075,0.27200872343635085,0.5199783441151506,False,166,0.28
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91084,True,0,0.44483148319442967,0.37699666164020323,0.6054331121501172,False,95,0.156
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91085,True,0,0.4707992215379174,0.4482925193568001,0.6380631854747547,False,103,0.136
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91086,True,0,0.4315960924199937,0.3497361275864851,0.5740457091089435,False,146,0.256
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91087,True,0,0.4769090721743451,0.49388044558866173,0.6337134883324814,False,103,0.088
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91088,True,0,0.475229836600226,0.4747350380921544,0.6368296411100444,False,106,0.136
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91089,True,0,0.4719442008003381,0.45383121474615007,0.6369939818400824,False,90,0.132
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91090,True,0,0.5050033139703771,0.5447336881030576,0.666187697363805,False,105,0.096
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91091,True,0,0.4416809684292071,0.3660458393925136,0.5944894724767622,False,120,0.196
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91092,True,0,0.45814909108189533,0.42278273855784926,0.6197252032886614,False,108,0.196
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91093,True,0,0.4175788127586504,0.27119957889596574,0.5403843134303977,False,157,0.3
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91094,True,0,0.4269103459373924,0.33814559430579755,0.5613235246198776,False,152,0.228
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91095,True,0,0.42708913101108603,0.33858611761730306,0.563025785892956,False,127,0.224
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91096,True,0,0.46273055030231547,0.44706067484207496,0.6227033654407963,False,125,0.176
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91097,True,0,0.44382467958438404,0.3744959564949332,0.5988288923188434,False,101,0.216
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91098,True,0,0.4223930817081232,0.3470602161430279,0.5519878473644622,False,153,0.204
reward_only_pg,250,125,1000,0.0,0.0,sampled_pg_reward_only,uniform,4,91099,True,0,0.47991885076160495,0.49606021147530455,0.6386741356585256,False,123,0.128
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91000,True,0,0.4584964082109999,0.4446383533996649,0.6162193536721527,False,117,0.12
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91001,True,0,0.42574368850088407,0.33785415687067166,0.5656078544212592,False,130,0.216
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91002,True,0,0.43194723531244317,0.38186095456688735,0.5747132292793957,False,139,0.196
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91003,True,0,0.4465086474696969,0.4099130443588296,0.6000466100662006,False,128,0.2
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91004,True,0,0.45814225853558876,0.42002881863346936,0.6227566967526683,False,99,0.16
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91005,True,0,0.44175912737570355,0.40393881253638153,0.5912766078278131,False,128,0.148
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91006,True,0,0.4789335688190095,0.4901996586500049,0.643949769077369,False,95,0.124
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91007,True,0,0.44760963775612395,0.4182032300603083,0.602232646027596,False,127,0.164
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91008,True,0,0.41665299075411066,0.3236236076911207,0.5430276967000285,False,138,0.236
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91009,True,0,0.4289785178679631,0.3431708018126541,0.5758419642122402,False,126,0.176
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91010,True,0,0.44930283261696347,0.4315877663633073,0.6039915422578964,False,136,0.164
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91011,True,0,0.4559714756714415,0.46915105539736845,0.6047616356944918,False,130,0.156
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91012,True,0,0.45138674430613357,0.4240341224262127,0.6080449757567674,False,117,0.148
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91013,True,0,0.4654351782654822,0.4551315277326096,0.6268201760861845,False,104,0.144
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91014,True,0,0.42748244565038,0.35224846907478313,0.5689281639249191,False,139,0.232
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91015,True,0,0.46858650135876634,0.42946185493741934,0.6442683962856289,False,93,0.156
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91016,True,0,0.43894660294765675,0.3894757299171882,0.5885433586698727,False,130,0.156
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91017,True,0,0.4357609490479524,0.3888113592930136,0.5812748902746189,False,134,0.16
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91018,True,0,0.47320410901264337,0.48367119832835337,0.6335323881867774,False,117,0.12
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91019,True,0,0.44276070973304327,0.404247080486752,0.5940580151968265,False,135,0.188
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91020,True,0,0.4427969105295271,0.403775532024898,0.5973144900916318,False,133,0.192
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91021,True,0,0.42114528362060805,0.3309626550762172,0.553101174798511,False,154,0.24
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91022,True,0,0.48974226316631453,0.49249138928702224,0.6611536248989931,False,91,0.152
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91023,True,0,0.4292328485104358,0.3725210665562299,0.5704154769560971,False,167,0.232
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91024,True,0,0.4432122780268166,0.4131694858316317,0.5912961727099074,False,137,0.208
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91025,True,0,0.4341981852664494,0.40264899458324677,0.5772652907104628,False,141,0.188
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91026,True,0,0.4103450901471446,0.2996426588178321,0.5248328721033122,False,157,0.264
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91027,True,0,0.4354306441306338,0.4002945476575613,0.5785456978079868,False,135,0.152
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91028,True,0,0.4348253558115897,0.37835701862996296,0.5839390830664237,False,136,0.172
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91029,True,0,0.44384526789963263,0.4128664001081561,0.5941315859183244,False,131,0.18
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91030,True,0,0.43574738050264195,0.3876461320025295,0.5815828096751384,False,141,0.196
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91031,True,0,0.5081378022748514,0.5318823047370527,0.6800252804236001,False,95,0.132
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91032,True,0,0.4644253682436949,0.4430879957137028,0.6296566809209833,False,108,0.152
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91033,True,0,0.44113126806563363,0.40001928175842605,0.5899567914717694,False,139,0.132
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91034,True,0,0.42410187323683946,0.3482035427237265,0.5648541926761733,False,133,0.196
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91035,True,0,0.42103102401252757,0.36655914878346985,0.5473179135910007,False,148,0.164
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91036,True,0,0.4097645031879438,0.3290626179550049,0.5243947521092308,False,176,0.224
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91037,True,0,0.46974189422551893,0.46394805594138466,0.6320141945430826,False,112,0.14
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91038,True,0,0.42606424058331804,0.3545333354234142,0.5602890383901481,False,132,0.208
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91039,True,0,0.41868813077389294,0.314760326393125,0.5469859530927812,False,145,0.208
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91040,True,0,0.4472058085949183,0.3937120393848463,0.6074441596765192,False,129,0.164
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91041,True,0,0.43159044589785067,0.36823893536989505,0.574063399596042,False,133,0.196
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91042,True,0,0.4828092399010748,0.49464794152679126,0.6465271140063421,False,129,0.108
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91043,True,0,0.44038910228997075,0.43274110511840097,0.5823404682513487,False,138,0.128
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91044,True,0,0.46910517989733413,0.4818866477434789,0.6235720210325572,False,134,0.112
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91045,True,0,0.47229287030073064,0.47264227732011793,0.6344164371136969,False,129,0.184
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91046,True,0,0.48771939601323666,0.4868876876214042,0.660540552317542,False,92,0.104
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91047,True,0,0.480151480117525,0.4984232977329902,0.6381252312598811,False,125,0.136
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91048,True,0,0.47580269585082025,0.48626143326800453,0.6362420436456417,False,118,0.12
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91049,True,0,0.40679553216494646,0.3064354213852967,0.5160013534877342,False,171,0.196
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91050,True,0,0.48159176768477313,0.49154209199615573,0.6466529214846337,False,103,0.128
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91051,True,0,0.4847289813287505,0.4873707929334387,0.6547456184694203,False,104,0.112
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91052,True,0,0.4548281961443538,0.4233922898058576,0.6136927197156652,False,86,0.128
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91053,True,0,0.4600272577232404,0.43532878217574483,0.6197847563521776,False,118,0.144
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91054,True,0,0.4490157527408205,0.37990716794383006,0.611502740689553,False,117,0.192
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91055,True,0,0.47695794461437213,0.4834089781541764,0.6396831351678929,False,125,0.164
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91056,True,0,0.44555569164938263,0.4125288147307397,0.599140747778525,False,133,0.192
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91057,True,0,0.4457711081167973,0.4233258971247608,0.5963244967409312,False,132,0.144
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91058,True,0,0.4422639619518067,0.42354086191884566,0.589951108196741,False,140,0.216
barrier_pg,250,125,1000,0.0,0.0,sampled_pg_logbarrier_handoff,uniform,4,91059,True,0,0.48231697047810485,0.5084828060319163,0.640407305660072,False,132,0.168
