iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-95.5939,-95.5939,2.909635e-03,6.015543e+02,6.422875e+03,5.511432,0.606622,-24.4272,20.1866,500.0,5.397,0.3162,5.7133
1,-86.4776,-86.4776,1.503507e-03,4.648932e+02,5.935022e+03,5.494825,0.604316,-22.6071,17.5044,500.0,5.1247,0.3368,5.4615
2,-84.9756,-84.9756,1.228557e-03,4.875825e+02,5.145913e+03,5.492564,0.60421,-22.071,17.1186,500.0,4.8337,0.1512,4.9848
3,-84.53,-84.53,1.510517e-03,4.272221e+02,6.006371e+03,5.490891,0.60417,-23.0772,18.2989,500.0,4.9926,0.1414,5.1339
4,-90.1764,-84.53,1.865451e-03,4.220427e+02,5.775467e+03,5.475049,0.602263,-24.3084,17.6647,500.0,5.1115,0.1317,5.2432
5,-81.9141,-81.9141,2.137273e-03,6.156278e+02,5.581143e+03,5.466894,0.601606,-21.0129,18.0378,500.0,5.1313,0.2157,5.347
6,-77.361,-77.361,1.497158e-03,4.685516e+02,4.898521e+03,5.463547,0.60156,-20.7049,15.7575,500.0,4.9394,0.1457,5.0851
7,-83.1904,-77.361,2.271185e-03,4.482562e+02,5.405205e+03,5.452012,0.600825,-23.0236,17.1752,500.0,4.8715,0.1399,5.0114
8,-71.0677,-71.0677,1.372639e-03,5.172180e+02,5.234966e+03,5.447814,0.59956,-18.9239,15.6992,500.0,4.9585,0.1694,5.128
9,-74.7471,-71.0677,1.364412e-03,4.572900e+02,4.857687e+03,5.442688,0.599108,-20.5353,16.4381,500.0,5.0252,0.1746,5.1997
10,-68.6797,-68.6797,1.413146e-03,4.602000e+02,5.546398e+03,5.420333,0.596947,-18.1942,15.4979,500.0,4.9656,0.1639,5.1295
11,-70.9735,-68.6797,1.454712e-03,4.211771e+02,4.896266e+03,5.407195,0.596203,-19.3932,16.0346,500.0,4.9354,0.137,5.0724
12,-67.8241,-67.8241,1.502820e-03,4.298608e+02,5.102629e+03,5.395386,0.594357,-18.252,15.9456,500.0,4.7787,0.1435,4.9222
13,-70.6691,-67.8241,1.185771e-03,4.706748e+02,5.140904e+03,5.393138,0.594319,-19.5605,15.9279,500.0,4.8301,0.1369,4.967
14,-60.3188,-60.3188,1.133568e-03,4.730176e+02,4.583778e+03,5.38771,0.593787,-16.3069,14.5666,500.0,4.9774,0.1762,5.1536
15,-51.7443,-51.7443,9.506154e-04,3.241552e+02,4.380842e+03,5.387138,0.593762,-14.6627,14.2509,500.0,5.0469,0.138,5.1849
16,-57.9201,-51.7443,1.129626e-03,3.414337e+02,4.512996e+03,5.383774,0.593715,-15.6883,14.8585,500.0,5.1672,0.2161,5.3833
17,-56.5376,-51.7443,1.279901e-03,3.809220e+02,5.021385e+03,5.377039,0.593152,-15.63,15.3305,500.0,5.1676,0.2115,5.379
18,-50.0372,-50.0372,9.978757e-04,4.593304e+02,4.738655e+03,5.376313,0.593149,-14.0505,14.2743,500.0,5.0145,0.1475,5.162
19,-49.6466,-49.6466,9.949919e-04,4.727087e+02,4.311168e+03,5.368409,0.591753,-13.3794,13.8977,500.0,5.0706,0.1486,5.2192
20,-47.6842,-47.6842,1.215237e-03,4.646479e+02,4.761817e+03,5.365184,0.591333,-13.6259,14.5658,500.0,4.7813,0.1457,4.927
21,-51.0121,-47.6842,1.195916e-03,4.670482e+02,4.780212e+03,5.361649,0.591192,-14.0557,14.623,500.0,4.7854,0.133,4.9184
22,-43.1187,-43.1187,9.557559e-04,4.431210e+02,4.406991e+03,5.351117,0.590578,-11.9803,13.2289,500.0,4.8396,0.1434,4.9831
23,-40.2142,-40.2142,9.296174e-04,4.586678e+02,4.189918e+03,5.345576,0.590395,-11.0248,13.5623,500.0,4.9307,0.1407,5.0714
24,-41.0691,-40.2142,1.005063e-03,4.047749e+02,4.131497e+03,5.336596,0.588695,-11.6385,12.8254,500.0,5.1021,0.218,5.3201
25,-39.6327,-39.6327,1.015769e-03,4.324573e+02,4.358557e+03,5.336159,0.588693,-10.5599,12.883,500.0,4.8457,0.1968,5.0425
26,-34.6303,-34.6303,1.007968e-03,4.827612e+02,4.074857e+03,5.33619,0.588693,-9.7001,13.7944,500.0,5.254,0.1456,5.3997
27,-23.477,-23.477,8.836173e-04,4.741825e+02,4.648318e+03,5.33696,0.588719,-7.6142,13.054,500.0,4.8692,0.254,5.1232
28,-31.7605,-23.477,1.131914e-03,4.354128e+02,4.914938e+03,5.324936,0.587974,-8.8324,14.2122,500.0,4.9376,0.1438,5.0815
29,-21.9193,-21.9193,9.426358e-04,5.506883e+02,4.006919e+03,5.316409,0.586658,-6.9146,13.3164,500.0,5.174,0.2707,5.4448
30,-26.6662,-21.9193,8.528878e-04,4.223224e+02,4.241345e+03,5.310933,0.586124,-7.4775,13.0038,500.0,5.0533,0.1505,5.2038
31,-22.1629,-21.9193,8.336762e-04,4.450293e+02,4.089789e+03,5.301414,0.585795,-6.7434,12.7551,500.0,4.8823,0.1368,5.0191
32,-17.5023,-17.5023,1.077941e-03,6.547253e+02,4.110272e+03,5.293365,0.585213,-5.4581,12.5276,500.0,5.0044,0.1504,5.1548
33,-13.0053,-13.0053,1.160903e-03,5.543366e+02,4.513973e+03,5.278924,0.583336,-3.4772,12.807,500.0,4.9252,0.1992,5.1245
34,-13.0315,-13.0053,9.532672e-04,5.901667e+02,4.179136e+03,5.277568,0.583331,-3.9254,12.1079,500.0,5.0981,0.1437,5.2418
35,-13.7873,-13.0053,1.047271e-03,5.468552e+02,4.937717e+03,5.273427,0.583179,-4.5322,12.3268,500.0,5.0392,0.1742,5.2134
36,-10.1217,-10.1217,8.879127e-04,6.203774e+02,4.123602e+03,5.261597,0.581447,-3.5534,12.2666,500.0,5.1248,0.1397,5.2645
37,-6.2457,-6.2457,8.546349e-04,4.873387e+02,4.157543e+03,5.258655,0.581312,-2.7447,13.0846,500.0,4.9546,0.1395,5.0941
38,0.1524,0.1524,8.279631e-04,6.202703e+02,3.825049e+03,5.258084,0.581304,-0.4511,11.9934,500.0,5.5799,0.3035,5.8834
39,2.033,2.033,1.162289e-03,6.006445e+02,4.633225e+03,5.255572,0.580884,-0.1831,13.0453,500.0,5.0107,0.1356,5.1463
40,2.788,2.788,1.094684e-03,6.044283e+02,4.295109e+03,5.25747,0.581303,-0.5271,13.1773,500.0,4.9807,0.1471,5.1278
41,10.5016,10.5016,9.277788e-04,6.564316e+02,4.357363e+03,5.255639,0.580908,1.669,12.6147,500.0,4.9439,0.1465,5.0904
42,10.2788,10.5016,9.327939e-04,6.601618e+02,4.060987e+03,5.247726,0.580684,1.9822,12.5307,500.0,5.2306,0.1516,5.3822
43,4.9404,10.5016,1.143863e-03,5.940093e+02,4.765794e+03,5.237698,0.579971,-0.0203,13.7605,500.0,5.0068,0.1413,5.1482
44,12.6514,12.6514,8.244514e-04,4.922159e+02,3.916465e+03,5.232701,0.578746,2.4862,11.8592,500.0,5.0135,0.1566,5.1701
45,15.9049,15.9049,1.352577e-03,6.579722e+02,4.312959e+03,5.234494,0.578856,3.0109,12.4948,500.0,5.2799,0.1416,5.4215
46,23.5724,23.5724,1.265178e-03,6.258038e+02,4.800342e+03,5.229888,0.578701,5.6318,13.2924,500.0,4.9589,0.147,5.1059
47,26.061,26.061,1.015147e-03,7.395161e+02,3.891428e+03,5.226377,0.57827,5.4076,12.56,500.0,5.0718,0.3173,5.389
48,23.9986,26.061,1.256490e-03,8.854373e+02,5.061193e+03,5.226852,0.578279,4.9294,14.1639,500.0,5.0919,0.1366,5.2285
49,33.2862,33.2862,9.551907e-04,4.932919e+02,4.556100e+03,5.217674,0.577969,7.7672,12.2908,500.0,4.9674,0.1461,5.1135
50,31.9813,33.2862,1.189211e-03,1.056057e+03,4.630771e+03,5.217683,0.577969,7.6185,14.1469,500.0,4.9171,0.1511,5.0682
51,35.8974,35.8974,1.699586e-03,1.084334e+03,5.354566e+03,5.214404,0.577536,8.3447,14.4969,500.0,4.9301,0.1406,5.0707
