conditional_exact_bias_norm,conditional_exact_sd_norm,conditional_mc_bias_norm,conditional_mc_mean_cosine,conditional_mc_rmse,exact_mu1_bias,exact_mu1_mean,exact_mu1_variance,fisher_exact_bias_fro,fisher_full_rank_fraction,fisher_logdet_defined_fraction,fisher_logdet_mean_when_defined,fisher_mc_bias_fro,fisher_mc_rmse_fro,fisher_min_eigenvalue_mean,fisher_rank_mean,mc_mu1_mean,mc_mu1_variance,mc_zero_s1_fraction,n,p_good,policy,population_mu1,q,repetitions,reward_exact_bias_norm,reward_mc_bias_norm,reward_mc_rmse,zero_s1_probability
0.004402102034233129,0.10130227497132245,0.004319739010789177,0.9999985729338445,0.10132728587872468,-0.0016713958273299589,0.013956728300107595,0.0014793700257657216,0.0027451183038971435,0.00154,0.00154,-17.416733519938212,0.0026575356945021333,0.10472964872812476,1.5769317058457033e-06,1.804,0.013987999999999999,0.0014774106034747478,0.87934,8,0.015876239976466762,adverse,0.015628124127437554,0.015876239976466762,50000,1.3878026033786178e-17,4.897951528568419e-05,0.017871189211365473,0.8798279168594709
0.0023208459980648133,0.07550183878076609,0.001680301239436056,0.9999997836418805,0.07610133538316492,-0.000881181827880273,0.01474694229955728,0.0008217760409640203,0.001447262416970345,0.00664,0.00664,-18.46657631844229,0.001037073226908295,0.07565535914528015,3.171980556463744e-06,2.13514,0.014990145166838663,0.0008344708984093529,0.77088,16,0.015876239976466762,adverse,0.015628124127437554,0.015876239976466762,50000,1.3878026033786178e-17,5.6272389521862545e-05,0.012881110910604556,0.774097163285276
0.001192681384093705,0.05485539940135003,0.0014262932670889583,0.9999998440805541,0.05488343571038531,-0.0004528388195453991,0.015175285307892155,0.00043378764750983095,0.0007437472990673447,0.02388,0.02388,-19.8912897103399,0.0009724635514141781,0.05398281769792681,6.269948136214861e-06,2.4109,0.015086587244234307,0.0004339379118434014,0.60204,32,0.015876239976466762,adverse,0.015628124127437554,0.015876239976466762,50000,1.3878026033786178e-17,4.83067217254595e-05,0.009114498619594132,0.5992264182063113
0.0006047150073407435,0.03932587338552665,0.00026668382381610467,0.9999999945442035,0.03946185827581198,-0.000229598980698369,0.015398525146739185,0.00022294368291501232,0.00037709581067822586,0.07532,0.07532,-21.419746939024012,0.00015964036801932916,0.03836002459630211,1.1919761562033222e-05,2.71878,0.015526869266265151,0.00022447792950607278,0.35648,64,0.015876239976466762,adverse,0.015628124127437554,0.015876239976466762,50000,1.3878026033786178e-17,4.4939921803287935e-05,0.006489550325956662,0.35907230027636505
0.0003044911380872927,0.02800085450477413,0.00024196112153527578,0.9999999955087819,0.028003518155422985,-0.00011560959143773475,0.015512514535999819,0.00011302668438317714,0.00018987842399277737,0.19748,0.19748,-22.81096233168999,0.0002457576879663502,0.027185155430954525,2.2558643951090235e-05,3.07062,0.015536256014030575,0.00011303974954240788,0.12686,128,0.015876239976466762,adverse,0.015628124127437554,0.015876239976466762,50000,1.3878026033786178e-17,9.405577955871283e-06,0.004550278378770702,0.12893291682576008
0.00015278406860825416,0.019868514097301438,5.265467070777913e-05,0.9999999997872796,0.019840578675325352,-5.800925393689357e-05,0.01557011487350066,5.690745918674733e-05,9.52750163509766e-05,0.40852,0.40852,-23.703886105220036,4.878628401946062e-05,0.019279323867580005,4.417823499340872e-05,3.39204,0.01560813213356144,5.6747146562898025e-05,0.01648,256,0.015876239976466762,adverse,0.015628124127437554,0.015876239976466762,50000,1.3878026033786178e-17,1.3105703331003585e-05,0.0032314294966554595,0.016623697041198367
0.020866943591987826,0.15203058902734015,0.021366472670220217,0.999832324171473,0.1518183777579884,-0.009607843137254905,0.01,0.0049,0.0116223394288129,0.0,0.0,nan,0.011892086077436288,0.09048413228688386,-2.55351295663786e-20,1.01954,0.00977,0.0047895470999999995,0.98046,1,0.8999999999999999,rare_good,0.019607843137254905,0.020000000000000004,50000,1.3879481770324007e-17,0.0006074534451297469,0.19985379146566123,0.98
0.013772182770712012,0.1420797050641333,0.013945932015314653,0.9999280938707371,0.14257706936046982,-0.006341176470588237,0.013266666666666668,0.004279551111111111,0.007670744023016522,0.0,0.0,nan,0.007749319071983061,0.08421839258741341,-3.63207727782644e-21,1.5593,0.013186666666666663,0.004268334044444444,0.96072,2,0.8999999999999999,rare_good,0.019607843137254905,0.020000000000000004,50000,1.3879481770324007e-17,0.0007258118299531855,0.14218111996675226,0.9603999999999999
0.00818126799460413,0.11940889526339572,0.007042709051779234,0.9999815497833802,0.12159171061340165,-0.003766931137254903,0.015840912000000002,0.003022786573674923,0.004556751359977905,0.00068,0.00068,-12.70100490160328,0.003936965541126513,0.072306248705843,4.011030724983472e-06,1.96602,0.016365142857142856,0.0031237957047074833,0.91994,4,0.8999999999999999,rare_good,0.019607843137254905,0.020000000000000004,50000,1.3879481770324007e-17,0.0010498000973995234,0.10111329897990667,0.9223681599999999
0.004509361023740376,0.09305146887588665,0.004934050109778617,0.99999092731249,0.09305812394751967,-0.0020762615844700967,0.01753158155278481,0.0018356107398685823,0.002511595634211298,0.00194,0.00194,-13.609436436778852,0.002780449833884003,0.05499302812936375,6.486781622411864e-06,2.1427,0.0173360404040404,0.0018307122285660645,0.8529,8,0.8999999999999999,rare_good,0.019607843137254905,0.020000000000000004,50000,1.3879481770324007e-17,0.0003909883719898125,0.07083695654944176,0.8507630225817855
0.002374881376372917,0.06927238951165894,0.002401361321114745,0.9999978461714543,0.06910987367698228,-0.0010934753157879722,0.018514367821466933,0.001017312687864108,0.0013227465410876017,0.0076,0.0076,-15.40178366898727,0.0013424191132243239,0.04096626006098356,5.590049587141534e-06,2.28424,0.0185021755636864,0.001011322472642337,0.72334,16,0.8999999999999999,rare_good,0.019607843137254905,0.020000000000000004,50000,1.3879481770324007e-17,0.00010685887144383703,0.05007022686474967,0.7237977205924956
0.0012197012521894897,0.05029471603441712,0.001207688744463013,0.9999994546675818,0.05028544968377415,-0.000561591507336482,0.019046251629918423,0.0005362642486713282,0.0006793415572425994,0.02768,0.02768,-16.968071715985946,0.0006712274473141166,0.02983723749622258,1.1328432364668667e-05,2.50366,0.019051782592773306,0.0005357574597828873,0.52402,32,0.8999999999999999,rare_good,0.019607843137254905,0.020000000000000004,50000,1.3879481770324007e-17,3.6956368277326817e-05,0.03538524434101646,0.5238831403348924
0.0006182094248316991,0.036042652750176374,0.0008661329161023712,0.999999719423997,0.03591623714598304,-0.00028464442593454514,0.01932319871132036,0.0002754023356518543,0.0003443264099414396,0.08436,0.08436,-18.50579250509209,0.00048635983013913426,0.021273304605305847,2.5136028216690233e-05,2.80968,0.019209046391711407,0.00027331479849441103,0.27468,64,0.8999999999999999,rare_good,0.019607843137254905,0.020000000000000004,50000,1.3879481770324007e-17,0.00012843566323390897,0.024946255186709478,0.2744535447271485
0.000311232183369009,0.025658028527905604,0.0001632099916687094,0.9999999900312049,0.025715298851025095,-0.00014330177219554555,0.01946454136505936,0.00013956634045766758,0.00017334815040361467,0.20706,0.20706,-19.6878112233312,9.116303723370925e-05,0.01523224050020499,5.264284795627269e-05,3.13078,0.019532695764019635,0.0001401844302514632,0.07628,128,0.8999999999999999,rare_good,0.019607843137254905,0.020000000000000004,50000,1.3879481770324007e-17,7.395042028714776e-05,0.017695898955762006,0.07532474821329692
0.00015615274579107303,0.01820426435871683,0.00018242102775145355,0.9999999875464932,0.018129853172828718,-7.189797971532061e-05,0.019535945157539585,7.025551003647399e-05,8.697297744676386e-05,0.40192,0.40192,-20.3627085045481,0.00010389865718576757,0.010749639631220448,9.423601328776176e-05,3.39602,0.019523850356431567,6.967528060991323e-05,0.0059,256,0.8999999999999999,rare_good,0.019607843137254905,0.020000000000000004,50000,1.3879481770324007e-17,4.1376360689505314e-05,0.012502998620295405,0.005673817693396577
0.05143892109947608,0.32577983363001467,0.04981002193132591,0.9993602785907325,0.32740767396672177,-0.023684210526315808,0.44999999999999996,0.022500000000000013,0.051703681246426964,0.0,0.0,nan,0.050553539389195656,0.4186219622100156,-2.760014439218139e-18,1.9015,0.45075,0.022199437500000002,0.0985,1,0.020000000000000004,common_bad,0.47368421052631576,0.8999999999999999,50000,3.878959614448864e-18,0.000624918228250696,0.2137239317680638,0.10000000000000009
0.018860937736474633,0.172044107716597,0.01856411611027803,0.9999082468071661,0.17277138022861405,-0.008684210526315794,0.46499999999999997,0.006275000000000005,0.018958016457023184,0.0,0.0,nan,0.017991844646293578,0.21948628116575547,-1.3529596280120736e-19,2.59622,0.4651366666666665,0.006255103544444668,0.00996,2,0.020000000000000004,common_bad,0.47368421052631576,0.8999999999999999,50000,3.878959614448864e-18,0.0007829562404757898,0.1510233254414695,0.010000000000000018
0.008128819217177256,0.10377875865712738,0.008257890084596294,0.9999816524742462,0.10437446246042742,-0.0037427819548873087,0.46994142857142845,0.0022832373857142874,0.008170658884971028,0.24918,0.24918,-19.067722399452308,0.008327779022775386,0.13495941455171798,8.093375162865856e-05,3.17258,0.46988199999999997,0.0022950679807618724,0.0001,4,0.020000000000000004,common_bad,0.47368421052631576,0.8999999999999999,50000,3.878959614448864e-18,0.00032734005636341927,0.1068805427989585,0.00010000000000000036
0.003797309701650911,0.06826074734519358,0.0035578659797648794,0.9999965778676636,0.06781201681207788,-0.0017484091906513899,0.4719358013356644,0.0009878163298970438,0.0038168547514523107,0.55682,0.55682,-18.826998953691717,0.003655973546031266,0.08927667894879808,0.000474022876655823,3.55384,0.4720460492840493,0.0009721880885713297,0.0,8,0.020000000000000004,common_bad,0.47368421052631576,0.8999999999999999,50000,3.878959614448864e-18,0.00013150709866770053,0.07609581962220395,1.0000000000000071e-08
0.0018380551622323284,0.046640884540773815,0.002196751291097254,0.9999986935861653,0.046940891537830855,-0.0008463024591265911,0.47283790806718917,0.00046117704276993734,0.0018475157758000595,0.81704,0.81704,-18.087313262895098,0.002224598163422029,0.0615383819189709,0.0014395738855542929,3.81704,0.47267275229701716,0.00046610591098802945,0.0,16,0.020000000000000004,common_bad,0.47368421052631576,0.8999999999999999,50000,3.878959614448864e-18,0.0002232501854702612,0.05376051045696786,1.0000000000000142e-16
0.0009045757382046789,0.03243397606137211,0.0010200473428142508,0.9999997179803672,0.032595643748259795,-0.0004164971146859431,0.4732677134116298,0.00022301522220683872,0.0009092316602213333,0.96532,0.96532,-16.94364902331228,0.0010330639672055633,0.042883519924350896,0.0031642719454403915,3.96532,0.473214546398499,0.00022502342480010262,0.0,32,0.020000000000000004,common_bad,0.47368421052631576,0.8999999999999999,50000,3.878959614448864e-18,0.0001448444970922054,0.03807253527763034,1.0000000000000284e-32
0.0004487578399685986,0.022746046482899466,0.00038213586228036275,0.9999999603944599,0.022875902392067767,-0.00020662321312131526,0.47347758731319445,0.00010968467894895522,0.0004510676316408069,0.99896,0.99896,-15.632112347510333,0.000429627844019298,0.03001245333937492,0.00521629800659353,3.99896,0.4735082623139805,0.00011090966343740849,0.0,64,0.020000000000000004,common_bad,0.47368421052631576,0.8999999999999999,50000,3.878959614448864e-18,3.51852312837088e-05,0.026748669039665413,1.0000000000000568e-64
0.0002235065193151447,0.016018162751217445,0.0004072088259108525,0.9999999550278508,0.016090724720469532,-0.00010290992392114617,0.4735813006023946,5.43950684597179e-05,0.00022465692482952129,1.0,1.0,-14.787162511441673,0.00037082147619910615,0.021175282051759177,0.0065877391646137744,4.0,0.47349671787765785,5.485384842107699e-05,0.0,128,0.020000000000000004,common_bad,0.47368421052631576,0.8999999999999999,50000,3.878959614448864e-18,0.0001229179227017605,0.01895327650672003,1.0000000000001137e-128
0.00011153640689606756,0.011303460453279186,8.59128554127806e-05,0.9999999979975236,0.01130093368606247,-5.135511567527784e-05,0.4736328554106405,2.7086753915379752e-05,0.00011211049351394376,1.0,1.0,-14.423706156489823,8.009659907604826e-05,0.014866335982364589,0.007501981872572677,4.0,0.473644653356161,2.707308059318736e-05,0.0,256,0.020000000000000004,common_bad,0.47368421052631576,0.8999999999999999,50000,3.878959614448864e-18,4.507821598134477e-05,0.013373446109215686,1.0000000000002274e-256
0.0636616423691793,0.4031904016714684,0.06497873101463918,0.9988455425542024,0.41012083678078687,-0.023684210526315808,0.44999999999999996,0.022500000000000013,0.051439261879836225,0.0,0.0,nan,0.05224445270096751,0.45485725216846035,-3.9995784462121266e-18,1.89902,0.44951,0.0226957599,0.10098,1,0.8999999999999999,near_optimal,0.47368421052631576,0.8999999999999999,50000,2.1942709178604383e-17,0.00037588249493694534,0.18589762935551388,0.10000000000000009
0.02334260220203249,0.21292457584788102,0.02164920251501174,0.9998712179727328,0.2112822587607298,-0.008684210526315794,0.46499999999999997,0.006275000000000005,0.018861062689273247,0.0,0.0,nan,0.017835864869348697,0.25465427129251744,-2.2341503647105296e-19,2.3238,0.46563,0.006113703099999979,0.0094,2,0.8999999999999999,near_optimal,0.47368421052631576,0.8999999999999999,50000,2.1942709178604383e-17,0.0004131784118271646,0.1313821340593918,0.010000000000000018
0.01006035839839811,0.12843827354720136,0.010362687201174954,0.9999704631960513,0.12888329441835455,-0.0037427819548873087,0.46994142857142845,0.0022832373857142874,0.008128873070210646,0.08848,0.08848,-17.527745575236583,0.008522352098918816,0.1627476804843011,5.201051143412792e-05,2.66052,0.46982895238095235,0.0022842239853424207,0.00012,4,0.8999999999999999,near_optimal,0.47368421052631576,0.8999999999999999,50000,2.1942709178604383e-17,0.0003545316320513438,0.09292446182921912,0.00010000000000000036
0.004699612025765779,0.08448060714451654,0.005027389317878497,0.9999930449638094,0.08466689698521714,-0.0017484091906513899,0.4719358013356644,0.0009878163298970438,0.003797334858643564,0.28544,0.28544,-17.63331720292534,0.004228459624345665,0.11064922484896568,0.00036802171959895183,3.09948,0.4718138574758576,0.0009886794189274684,0.0,8,0.8999999999999999,near_optimal,0.47368421052631576,0.8999999999999999,50000,2.1942709178604383e-17,0.0003372786739570904,0.06593286300046056,1.0000000000000071e-08
0.0022748068562049146,0.057723514567399624,0.0023034556691366214,0.9999985396059987,0.05790891882248761,-0.0008463024591265911,0.47283790806718917,0.00046117704276993734,0.0018380673392588513,0.626,0.626,-17.47667065606727,0.0020332178147618282,0.07694722806836031,0.001434113751373134,3.59088,0.47282724977293944,0.0004634099614075071,0.0,16,0.8999999999999999,near_optimal,0.47368421052631576,0.8999999999999999,50000,2.1942709178604383e-17,0.00017782285393842394,0.04684167022984851,1.0000000000000142e-16
0.0011195175931066265,0.04014081439687554,0.0005018881378201004,0.9999999306596228,0.03984470007876722,-0.0004164971146859431,0.4732677134116298,0.00022301522220683872,0.0009045817309729298,0.91868,0.91868,-16.743174852896416,0.0004619738631518338,0.05342418958997628,0.0035663680472374556,3.9173,0.4734974917444177,0.00021970217753145005,0.0,32,0.8999999999999999,near_optimal,0.47368421052631576,0.8999999999999999,50000,2.1942709178604383e-17,0.0002940224697946708,0.03271630509758523,1.0000000000000284e-32
0.0005553899752897009,0.02815087574847723,0.00044786424522976935,0.999999944783743,0.028140556234936432,-0.00020662321312131526,0.47347758731319445,0.00010968467894895522,0.00044876081296616816,0.9966,0.9966,-15.787576693596339,0.00041823693450844534,0.037706677942877666,0.005734547411959558,3.9966,0.4735175903972008,0.00010957651527057632,0.0,64,0.8999999999999999,near_optimal,0.47368421052631576,0.8999999999999999,50000,2.1942709178604383e-17,1.384007119931727e-05,0.023229967237524154,1.0000000000000568e-64
0.0002766152904299217,0.019824337810415323,0.00017874315599285552,0.9999999912048717,0.01970038939340364,-0.00010290992392114617,0.4735813006023946,5.43950684597179e-05,0.00022350800002718908,0.99998,0.99998,-15.307937504659439,0.00016270033249959377,0.026650411665669692,0.0070818505520425165,3.99998,0.47361771223348015,5.371258036468429e-05,0.0,128,0.8999999999999999,near_optimal,0.47368421052631576,0.8999999999999999,50000,2.1942709178604383e-17,7.117213415843534e-05,0.016442272922408886,1.0000000000001137e-128
0.0001380392647459712,0.01398934584026783,0.00017350307868052535,0.9999999917129895,0.013969617683387163,-5.135511567527784e-05,0.4736328554106405,2.7086753915379752e-05,0.00011153714583379576,1.0,1.0,-15.120565872602429,0.00012054023979941135,0.0188510304732364,0.007922227645840666,4.0,0.4736196617134121,2.700624427695586e-05,0.0,256,0.8999999999999999,near_optimal,0.47368421052631576,0.8999999999999999,50000,2.1942709178604383e-17,9.360682426406524e-06,0.011673037981588362,1.0000000000002274e-256
