experiment,method,initialization,n,beta,alpha,n_seeds,reward_noise_std,center_returns,normalize_returns,metric,mean,ci_lower,ci_upper,finite_fraction
main,reward_only,uniform,128,0.0,0.05,100,0.0,0,0,empirical_fisher_rank,3.81,3.7317668414584375,3.8882331585415626,1.0
main,detached_conditional_oracle,uniform,128,0.01,0.05,100,0.0,0,0,population_return,0.9610273322013516,0.9609836945012326,0.9610709699014707,1.0
main,detached_conditional_oracle,uniform,128,0.01,0.05,100,0.0,0,0,q,0.9740944091161582,0.9740433737312285,0.9741454445010879,1.0
main,detached_conditional_oracle,uniform,128,0.01,0.05,100,0.0,0,0,pi1_a0,0.9793640374223481,0.9793428641504982,0.979385210694198,1.0
main,detached_conditional_oracle,uniform,128,0.01,0.05,100,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,detached_conditional_oracle,uniform,128,0.01,0.05,100,0.0,0,0,empirical_fisher_rank,3.93,3.8791182489294367,3.9808817510705636,1.0
main,complete_weighted_oracle,uniform,128,0.01,0.05,100,0.0,0,0,population_return,0.9609342974701309,0.9608903223257872,0.9609782726144747,1.0
main,complete_weighted_oracle,uniform,128,0.01,0.05,100,0.0,0,0,q,0.9739712425772491,0.9739197545410817,0.9740227306134165,1.0
main,complete_weighted_oracle,uniform,128,0.01,0.05,100,0.0,0,0,pi1_a0,0.9793471659590064,0.9793258537335552,0.9793684781844576,1.0
main,complete_weighted_oracle,uniform,128,0.01,0.05,100,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,complete_weighted_oracle,uniform,128,0.01,0.05,100,0.0,0,0,empirical_fisher_rank,3.93,3.8791182489294367,3.9808817510705636,1.0
main,uniform_action_oracle,uniform,128,0.01,0.05,100,0.0,0,0,population_return,0.9609608170364072,0.9609164658784975,0.9610051681943169,1.0
main,uniform_action_oracle,uniform,128,0.01,0.05,100,0.0,0,0,q,0.9742380184076417,0.974186387328631,0.9742896494866523,1.0
main,uniform_action_oracle,uniform,128,0.01,0.05,100,0.0,0,0,pi1_a0,0.9791579731619722,0.9791359693431997,0.9791799769807447,1.0
main,uniform_action_oracle,uniform,128,0.01,0.05,100,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,uniform_action_oracle,uniform,128,0.01,0.05,100,0.0,0,0,empirical_fisher_rank,3.93,3.8791182489294367,3.9808817510705636,1.0
main,visitation_only_oracle,uniform,128,0.01,0.05,100,0.0,0,0,population_return,0.9737192925544654,0.973684942563882,0.9737536425450488,1.0
main,visitation_only_oracle,uniform,128,0.01,0.05,100,0.0,0,0,q,0.9832948536785721,0.9832601811500153,0.9833295262071288,1.0
main,visitation_only_oracle,uniform,128,0.01,0.05,100,0.0,0,0,pi1_a0,0.9862267825652224,0.9862088386255508,0.9862447265048941,1.0
main,visitation_only_oracle,uniform,128,0.01,0.05,100,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,visitation_only_oracle,uniform,128,0.01,0.05,100,0.0,0,0,empirical_fisher_rank,3.8,3.720231477867446,3.8797685221325535,1.0
main,full_pooled_fisher_oracle,uniform,128,0.01,0.05,100,0.0,0,0,population_return,0.9612204502292606,0.9611786700252685,0.9612622304332528,1.0
main,full_pooled_fisher_oracle,uniform,128,0.01,0.05,100,0.0,0,0,q,0.9745045329273707,0.9744554059573741,0.9745536598973673,1.0
main,full_pooled_fisher_oracle,uniform,128,0.01,0.05,100,0.0,0,0,pi1_a0,0.9792973363667137,0.979277133330745,0.9793175394026824,1.0
main,full_pooled_fisher_oracle,uniform,128,0.01,0.05,100,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,full_pooled_fisher_oracle,uniform,128,0.01,0.05,100,0.0,0,0,empirical_fisher_rank,3.93,3.8791182489294367,3.9808817510705636,1.0
main,detached_conditional_sampled,uniform,128,0.01,0.05,100,0.0,0,0,population_return,0.9610277717580609,0.9609840405231832,0.9610715029929385,1.0
main,detached_conditional_sampled,uniform,128,0.01,0.05,100,0.0,0,0,q,0.974094236516793,0.9740428789886263,0.9741455940449598,1.0
main,detached_conditional_sampled,uniform,128,0.01,0.05,100,0.0,0,0,pi1_a0,0.9793647425830417,0.9793435518541005,0.979385933311983,1.0
main,detached_conditional_sampled,uniform,128,0.01,0.05,100,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,detached_conditional_sampled,uniform,128,0.01,0.05,100,0.0,0,0,empirical_fisher_rank,3.93,3.8791182489294367,3.9808817510705636,1.0
main,detached_conditional_oracle,uniform,128,0.1,0.05,100,0.0,0,0,population_return,0.793728538875103,0.7934670872062982,0.7939899905439077,1.0
main,detached_conditional_oracle,uniform,128,0.1,0.05,100,0.0,0,0,q,0.8240580245789713,0.8236359212766313,0.8244801278813112,1.0
main,detached_conditional_oracle,uniform,128,0.1,0.05,100,0.0,0,0,pi1_a0,0.8824412562601514,0.8823317933961068,0.8825507191241959,1.0
main,detached_conditional_oracle,uniform,128,0.1,0.05,100,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,detached_conditional_oracle,uniform,128,0.1,0.05,100,0.0,0,0,empirical_fisher_rank,4.0,4.0,4.0,1.0
main,complete_weighted_oracle,uniform,128,0.1,0.05,100,0.0,0,0,population_return,0.7892297765594308,0.7889425704539439,0.7895169826649178,1.0
main,complete_weighted_oracle,uniform,128,0.1,0.05,100,0.0,0,0,q,0.8159419981410027,0.8154687107608602,0.8164152855211451,1.0
main,complete_weighted_oracle,uniform,128,0.1,0.05,100,0.0,0,0,pi1_a0,0.8818584351525095,0.8817456766052656,0.8819711936997534,1.0
main,complete_weighted_oracle,uniform,128,0.1,0.05,100,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,complete_weighted_oracle,uniform,128,0.1,0.05,100,0.0,0,0,empirical_fisher_rank,4.0,4.0,4.0,1.0
main,uniform_action_oracle,uniform,128,0.1,0.05,100,0.0,0,0,population_return,0.7928652596104839,0.7926022473080793,0.7931282719128886,1.0
main,uniform_action_oracle,uniform,128,0.1,0.05,100,0.0,0,0,q,0.8350200878617793,0.8346269882312777,0.8354131874922809,1.0
main,uniform_action_oracle,uniform,128,0.1,0.05,100,0.0,0,0,pi1_a0,0.8725901539044476,0.8724557963325277,0.8727245114763675,1.0
main,uniform_action_oracle,uniform,128,0.1,0.05,100,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,uniform_action_oracle,uniform,128,0.1,0.05,100,0.0,0,0,empirical_fisher_rank,4.0,4.0,4.0,1.0
main,visitation_only_oracle,uniform,128,0.1,0.05,100,0.0,0,0,population_return,0.9749916508415316,0.9749711395916928,0.9750121620913704,1.0
main,visitation_only_oracle,uniform,128,0.1,0.05,100,0.0,0,0,q,0.9845291505496094,0.9845065762880915,0.9845517248111274,1.0
main,visitation_only_oracle,uniform,128,0.1,0.05,100,0.0,0,0,pi1_a0,0.9868493687130914,0.9868386114155053,0.9868601260106774,1.0
main,visitation_only_oracle,uniform,128,0.1,0.05,100,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,visitation_only_oracle,uniform,128,0.1,0.05,100,0.0,0,0,empirical_fisher_rank,3.74,3.648092953311166,3.8319070466888343,1.0
main,full_pooled_fisher_oracle,uniform,128,0.1,0.05,100,0.0,0,0,population_return,0.7952555059248914,0.7950070666313599,0.7955039452184228,1.0
main,full_pooled_fisher_oracle,uniform,128,0.1,0.05,100,0.0,0,0,q,0.8388342711816753,0.8384643416641592,0.8392042006991914,1.0
main,full_pooled_fisher_oracle,uniform,128,0.1,0.05,100,0.0,0,0,pi1_a0,0.8734519399876493,0.8733233967326925,0.873580483242606,1.0
main,full_pooled_fisher_oracle,uniform,128,0.1,0.05,100,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,full_pooled_fisher_oracle,uniform,128,0.1,0.05,100,0.0,0,0,empirical_fisher_rank,4.0,4.0,4.0,1.0
main,detached_conditional_sampled,uniform,128,0.1,0.05,100,0.0,0,0,population_return,0.7937345339253719,0.7934758741374398,0.7939931937133039,1.0
main,detached_conditional_sampled,uniform,128,0.1,0.05,100,0.0,0,0,q,0.8240183894891693,0.8235725252767473,0.8244642537015913,1.0
main,detached_conditional_sampled,uniform,128,0.1,0.05,100,0.0,0,0,pi1_a0,0.8824822513022696,0.8823836741222332,0.8825808284823061,1.0
main,detached_conditional_sampled,uniform,128,0.1,0.05,100,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,detached_conditional_sampled,uniform,128,0.1,0.05,100,0.0,0,0,empirical_fisher_rank,4.0,4.0,4.0,1.0
main,detached_conditional_oracle,uniform,128,0.2,0.05,100,0.0,0,0,population_return,0.6157081976619727,0.6152163548832631,0.6162000404406823,1.0
main,detached_conditional_oracle,uniform,128,0.2,0.05,100,0.0,0,0,q,0.6206022409704662,0.619672891986625,0.6215315899543075,1.0
main,detached_conditional_oracle,uniform,128,0.2,0.05,100,0.0,0,0,pi1_a0,0.763265587100517,0.7629429669561599,0.763588207244874,1.0
main,detached_conditional_oracle,uniform,128,0.2,0.05,100,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,detached_conditional_oracle,uniform,128,0.2,0.05,100,0.0,0,0,empirical_fisher_rank,4.0,4.0,4.0,1.0
main,complete_weighted_oracle,uniform,128,0.2,0.05,100,0.0,0,0,population_return,0.5969698671137832,0.5964213054911841,0.5975184287363823,1.0
main,complete_weighted_oracle,uniform,128,0.2,0.05,100,0.0,0,0,q,0.5805219344536463,0.5794364661347715,0.5816074027725211,1.0
main,complete_weighted_oracle,uniform,128,0.2,0.05,100,0.0,0,0,pi1_a0,0.7581489382658857,0.7577862120595882,0.7585116644721832,1.0
main,complete_weighted_oracle,uniform,128,0.2,0.05,100,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,complete_weighted_oracle,uniform,128,0.2,0.05,100,0.0,0,0,empirical_fisher_rank,4.0,4.0,4.0,1.0
main,uniform_action_oracle,uniform,128,0.2,0.05,100,0.0,0,0,population_return,0.6008182907109919,0.6002392357990451,0.6013973456229387,1.0
main,uniform_action_oracle,uniform,128,0.2,0.05,100,0.0,0,0,q,0.639103123331155,0.6381176214495023,0.6400886252128077,1.0
main,uniform_action_oracle,uniform,128,0.2,0.05,100,0.0,0,0,pi1_a0,0.7157679855193634,0.7152486947363159,0.7162872763024108,1.0
main,uniform_action_oracle,uniform,128,0.2,0.05,100,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,uniform_action_oracle,uniform,128,0.2,0.05,100,0.0,0,0,empirical_fisher_rank,4.0,4.0,4.0,1.0
main,visitation_only_oracle,uniform,128,0.2,0.05,100,0.0,0,0,population_return,0.9756419102424038,0.9756245875056166,0.9756592329791909,1.0
main,visitation_only_oracle,uniform,128,0.2,0.05,100,0.0,0,0,q,0.9851771954996817,0.9851574526359207,0.9851969383634428,1.0
main,visitation_only_oracle,uniform,128,0.2,0.05,100,0.0,0,0,pi1_a0,0.9871521299503994,0.9871438178656178,0.9871604420351809,1.0
main,visitation_only_oracle,uniform,128,0.2,0.05,100,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,visitation_only_oracle,uniform,128,0.2,0.05,100,0.0,0,0,empirical_fisher_rank,3.73,3.6370816548842053,3.8229183451157946,1.0
main,full_pooled_fisher_oracle,uniform,128,0.2,0.05,100,0.0,0,0,population_return,0.6226433548089282,0.6221641266664414,0.623122582951415,1.0
main,full_pooled_fisher_oracle,uniform,128,0.2,0.05,100,0.0,0,0,q,0.6790534291886989,0.678311051830819,0.6797958065465789,1.0
main,full_pooled_fisher_oracle,uniform,128,0.2,0.05,100,0.0,0,0,pi1_a0,0.7292504395186296,0.728820690208146,0.7296801888291131,1.0
main,full_pooled_fisher_oracle,uniform,128,0.2,0.05,100,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,full_pooled_fisher_oracle,uniform,128,0.2,0.05,100,0.0,0,0,empirical_fisher_rank,4.0,4.0,4.0,1.0
main,detached_conditional_sampled,uniform,128,0.2,0.05,100,0.0,0,0,population_return,0.6157903830099799,0.6153212637559844,0.6162595022639754,1.0
main,detached_conditional_sampled,uniform,128,0.2,0.05,100,0.0,0,0,q,0.6205421483457588,0.619569701799197,0.6215145948923206,1.0
main,detached_conditional_sampled,uniform,128,0.2,0.05,100,0.0,0,0,pi1_a0,0.7634936325271506,0.7632201344832562,0.7637671305710451,1.0
main,detached_conditional_sampled,uniform,128,0.2,0.05,100,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,detached_conditional_sampled,uniform,128,0.2,0.05,100,0.0,0,0,empirical_fisher_rank,4.0,4.0,4.0,1.0
main,reward_only,adverse,4,0.0,0.05,100,0.0,0,0,population_return,0.4906875744945534,0.4906693904915576,0.4907057584975492,1.0
main,reward_only,adverse,4,0.0,0.05,100,0.0,0,0,q,0.0020404922938420693,0.0020307491282995664,0.002050235459384572,1.0
main,reward_only,adverse,4,0.0,0.05,100,0.0,0,0,pi1_a0,0.01593220853969893,0.01587925511919521,0.01598516196020265,1.0
main,reward_only,adverse,4,0.0,0.05,100,0.0,0,0,zero_s1,0.99,0.9701578306503869,1.0098421693496131,1.0
main,reward_only,adverse,4,0.0,0.05,100,0.0,0,0,empirical_fisher_rank,1.04,0.9918076639913329,1.0881923360086672,1.0
main,detached_conditional_oracle,adverse,4,0.01,0.05,100,0.0,0,0,population_return,0.47720604099426767,0.4771519478810548,0.4772601341074805,1.0
main,detached_conditional_oracle,adverse,4,0.01,0.05,100,0.0,0,0,q,0.010369930318108905,0.010315435742071508,0.010424424894146302,1.0
main,detached_conditional_oracle,adverse,4,0.01,0.05,100,0.0,0,0,pi1_a0,0.016334476090130164,0.016254808971597666,0.016414143208662663,1.0
main,detached_conditional_oracle,adverse,4,0.01,0.05,100,0.0,0,0,zero_s1,0.95,0.9065371341435763,0.9934628658564236,1.0
main,detached_conditional_oracle,adverse,4,0.01,0.05,100,0.0,0,0,empirical_fisher_rank,1.19,1.0895146140108094,1.2904853859891905,1.0
main,complete_weighted_oracle,adverse,4,0.01,0.05,100,0.0,0,0,population_return,0.47708808927044566,0.47703423989127935,0.47714193864961196,1.0
main,complete_weighted_oracle,adverse,4,0.01,0.05,100,0.0,0,0,q,0.010506289221334897,0.010451961428256561,0.010560617014413232,1.0
main,complete_weighted_oracle,adverse,4,0.01,0.05,100,0.0,0,0,pi1_a0,0.016337560053121723,0.016258540935592643,0.016416579170650803,1.0
main,complete_weighted_oracle,adverse,4,0.01,0.05,100,0.0,0,0,zero_s1,0.94,0.89264006402103,0.9873599359789699,1.0
main,complete_weighted_oracle,adverse,4,0.01,0.05,100,0.0,0,0,empirical_fisher_rank,1.21,1.103370190743681,1.316629809256319,1.0
main,uniform_action_oracle,adverse,4,0.01,0.05,100,0.0,0,0,population_return,0.4847220265442526,0.4846857316983233,0.48475832139018193,1.0
main,uniform_action_oracle,adverse,4,0.01,0.05,100,0.0,0,0,q,0.004959487106231765,0.004931715582274364,0.004987258630189166,1.0
main,uniform_action_oracle,adverse,4,0.01,0.05,100,0.0,0,0,pi1_a0,0.0447581544899397,0.04456780465416717,0.044948504325712235,1.0
main,uniform_action_oracle,adverse,4,0.01,0.05,100,0.0,0,0,zero_s1,0.99,0.9701578306503869,1.0098421693496131,1.0
main,uniform_action_oracle,adverse,4,0.01,0.05,100,0.0,0,0,empirical_fisher_rank,1.09,1.02634117083746,1.1536588291625403,1.0
main,visitation_only_oracle,adverse,4,0.01,0.05,100,0.0,0,0,population_return,0.4841968296572137,0.4841514103150066,0.48424224899942087,1.0
main,visitation_only_oracle,adverse,4,0.01,0.05,100,0.0,0,0,q,0.007550728710909302,0.007504953029640582,0.007596504392178023,1.0
main,visitation_only_oracle,adverse,4,0.01,0.05,100,0.0,0,0,pi1_a0,0.015963594974325077,0.015885092394903138,0.016042097553747015,1.0
main,visitation_only_oracle,adverse,4,0.01,0.05,100,0.0,0,0,zero_s1,0.98,0.9520810172536062,1.007918982746394,1.0
main,visitation_only_oracle,adverse,4,0.01,0.05,100,0.0,0,0,empirical_fisher_rank,1.1,1.0280976258207735,1.1719023741792267,1.0
main,full_pooled_fisher_oracle,adverse,4,0.01,0.05,100,0.0,0,0,population_return,0.47635476820482614,0.47627962152556313,0.47642991488408915,1.0
main,full_pooled_fisher_oracle,adverse,4,0.01,0.05,100,0.0,0,0,q,0.015278664562303043,0.015177208974928103,0.015380120149677984,1.0
main,full_pooled_fisher_oracle,adverse,4,0.01,0.05,100,0.0,0,0,pi1_a0,0.04529617189565864,0.04501947672592156,0.04557286706539572,1.0
main,full_pooled_fisher_oracle,adverse,4,0.01,0.05,100,0.0,0,0,zero_s1,0.93,0.8791182489294367,0.9808817510705634,1.0
main,full_pooled_fisher_oracle,adverse,4,0.01,0.05,100,0.0,0,0,empirical_fisher_rank,1.23,1.1177026066150009,1.342297393384999,1.0
main,detached_conditional_sampled,adverse,4,0.01,0.05,100,0.0,0,0,population_return,0.4771702518465944,0.4771184929099163,0.4772220107832725,1.0
main,detached_conditional_sampled,adverse,4,0.01,0.05,100,0.0,0,0,q,0.010402261228101095,0.010349587072524265,0.010454935383677925,1.0
main,detached_conditional_sampled,adverse,4,0.01,0.05,100,0.0,0,0,pi1_a0,0.01626678836020403,0.016189404853560924,0.016344171866847137,1.0
main,detached_conditional_sampled,adverse,4,0.01,0.05,100,0.0,0,0,zero_s1,0.94,0.89264006402103,0.9873599359789699,1.0
main,detached_conditional_sampled,adverse,4,0.01,0.05,100,0.0,0,0,empirical_fisher_rank,1.21,1.103370190743681,1.316629809256319,1.0
main,detached_conditional_oracle,adverse,4,0.1,0.05,100,0.0,0,0,population_return,0.4049264778235214,0.4023146879720607,0.40753826767498214,1.0
main,detached_conditional_oracle,adverse,4,0.1,0.05,100,0.0,0,0,q,0.25764767710831,0.2508990485683164,0.2643963056483036,1.0
main,detached_conditional_oracle,adverse,4,0.1,0.05,100,0.0,0,0,pi1_a0,0.32436882748455437,0.3110262317132888,0.33771142325581993,1.0
main,detached_conditional_oracle,adverse,4,0.1,0.05,100,0.0,0,0,zero_s1,0.29,0.19951017924411005,0.3804898207558899,1.0
main,detached_conditional_oracle,adverse,4,0.1,0.05,100,0.0,0,0,empirical_fisher_rank,2.73,2.5708248172374577,2.8891751827625423,1.0
main,complete_weighted_oracle,adverse,4,0.1,0.05,100,0.0,0,0,population_return,0.38928949322731954,0.38771038729850826,0.3908685991561308,1.0
main,complete_weighted_oracle,adverse,4,0.1,0.05,100,0.0,0,0,q,0.2386129031585593,0.23355237034993628,0.2436734359671823,1.0
main,complete_weighted_oracle,adverse,4,0.1,0.05,100,0.0,0,0,pi1_a0,0.24720586176848997,0.23612751032331025,0.2582842132136697,1.0
main,complete_weighted_oracle,adverse,4,0.1,0.05,100,0.0,0,0,zero_s1,0.32,0.22697471694443525,0.41302528305556474,1.0
main,complete_weighted_oracle,adverse,4,0.1,0.05,100,0.0,0,0,empirical_fisher_rank,2.65,2.4895308910709057,2.810469108929094,1.0
main,uniform_action_oracle,adverse,4,0.1,0.05,100,0.0,0,0,population_return,0.5687603596753348,0.5581690615785462,0.5793516577721234,1.0
main,uniform_action_oracle,adverse,4,0.1,0.05,100,0.0,0,0,q,0.5311121027827521,0.5106563172519655,0.5515678883135388,1.0
main,uniform_action_oracle,adverse,4,0.1,0.05,100,0.0,0,0,pi1_a0,0.6936083288791229,0.6820115543923435,0.7052051033659024,1.0
main,uniform_action_oracle,adverse,4,0.1,0.05,100,0.0,0,0,zero_s1,0.09,0.03292925977399624,0.14707074022600375,1.0
main,uniform_action_oracle,adverse,4,0.1,0.05,100,0.0,0,0,empirical_fisher_rank,3.15,3.01076165112554,3.2892383488744596,1.0
main,visitation_only_oracle,adverse,4,0.1,0.05,100,0.0,0,0,population_return,0.4185221507803019,0.4179859887376922,0.4190583128229116,1.0
main,visitation_only_oracle,adverse,4,0.1,0.05,100,0.0,0,0,q,0.19345798613601392,0.19191229523327205,0.1950036770387558,1.0
main,visitation_only_oracle,adverse,4,0.1,0.05,100,0.0,0,0,pi1_a0,0.017191743585353882,0.01685305332274076,0.017530433847967004,1.0
main,visitation_only_oracle,adverse,4,0.1,0.05,100,0.0,0,0,zero_s1,0.39,0.2927322711014828,0.4872677288985172,1.0
main,visitation_only_oracle,adverse,4,0.1,0.05,100,0.0,0,0,empirical_fisher_rank,2.29,2.0919896059897605,2.4880103940102396,1.0
main,full_pooled_fisher_oracle,adverse,4,0.1,0.05,100,0.0,0,0,population_return,0.7851708312667545,0.7836909669334184,0.7866506956000905,1.0
main,full_pooled_fisher_oracle,adverse,4,0.1,0.05,100,0.0,0,0,q,0.8304715282539368,0.828323954084431,0.8326191024234425,1.0
main,full_pooled_fisher_oracle,adverse,4,0.1,0.05,100,0.0,0,0,pi1_a0,0.8662092041227882,0.8653906202979207,0.8670277879476558,1.0
main,full_pooled_fisher_oracle,adverse,4,0.1,0.05,100,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,full_pooled_fisher_oracle,adverse,4,0.1,0.05,100,0.0,0,0,empirical_fisher_rank,2.83,2.70689065262804,2.95310934737196,1.0
main,detached_conditional_sampled,adverse,4,0.1,0.05,100,0.0,0,0,population_return,0.3916841333888384,0.3898873943060316,0.3934808724716452,1.0
main,detached_conditional_sampled,adverse,4,0.1,0.05,100,0.0,0,0,q,0.23963638259872944,0.23500459827431067,0.2442681669231482,1.0
main,detached_conditional_sampled,adverse,4,0.1,0.05,100,0.0,0,0,pi1_a0,0.2536528025028867,0.24182245022708768,0.26548315477868567,1.0
main,detached_conditional_sampled,adverse,4,0.1,0.05,100,0.0,0,0,zero_s1,0.33,0.23622956602884787,0.42377043397115216,1.0
main,detached_conditional_sampled,adverse,4,0.1,0.05,100,0.0,0,0,empirical_fisher_rank,2.64,2.4791719408627473,2.800828059137253,1.0
main,detached_conditional_oracle,adverse,4,0.2,0.05,100,0.0,0,0,population_return,0.5952112326100222,0.5925144149807763,0.5979080502392681,1.0
main,detached_conditional_oracle,adverse,4,0.2,0.05,100,0.0,0,0,q,0.5997167270839084,0.5947391048307188,0.6046943493370981,1.0
main,detached_conditional_oracle,adverse,4,0.2,0.05,100,0.0,0,0,pi1_a0,0.7490750928339497,0.7471216922208337,0.7510284934470657,1.0
main,detached_conditional_oracle,adverse,4,0.2,0.05,100,0.0,0,0,zero_s1,0.02,-0.007918982746393827,0.04791898274639383,1.0
main,detached_conditional_oracle,adverse,4,0.2,0.05,100,0.0,0,0,empirical_fisher_rank,3.32,3.1942538368331617,3.445746163166838,1.0
main,complete_weighted_oracle,adverse,4,0.2,0.05,100,0.0,0,0,population_return,0.5715150621471655,0.5685909276763738,0.5744391966179573,1.0
main,complete_weighted_oracle,adverse,4,0.2,0.05,100,0.0,0,0,q,0.5539490752932851,0.5482339744943164,0.5596641760922537,1.0
main,complete_weighted_oracle,adverse,4,0.2,0.05,100,0.0,0,0,pi1_a0,0.738295607072911,0.7360521055265905,0.7405391086192314,1.0
main,complete_weighted_oracle,adverse,4,0.2,0.05,100,0.0,0,0,zero_s1,0.02,-0.007918982746393827,0.04791898274639383,1.0
main,complete_weighted_oracle,adverse,4,0.2,0.05,100,0.0,0,0,empirical_fisher_rank,3.28,3.1568099198845134,3.403190080115486,1.0
main,uniform_action_oracle,adverse,4,0.2,0.05,100,0.0,0,0,population_return,0.5860133401871659,0.5828041488133721,0.5892225315609597,1.0
main,uniform_action_oracle,adverse,4,0.2,0.05,100,0.0,0,0,q,0.623013209685479,0.6174427932075491,0.6285836261634089,1.0
main,uniform_action_oracle,adverse,4,0.2,0.05,100,0.0,0,0,pi1_a0,0.7022925447249614,0.699256184817039,0.7053289046328838,1.0
main,uniform_action_oracle,adverse,4,0.2,0.05,100,0.0,0,0,zero_s1,0.02,-0.007918982746393827,0.04791898274639383,1.0
main,uniform_action_oracle,adverse,4,0.2,0.05,100,0.0,0,0,empirical_fisher_rank,3.34,3.2163587906945414,3.4636412093054583,1.0
main,visitation_only_oracle,adverse,4,0.2,0.05,100,0.0,0,0,population_return,0.38001545155336053,0.3792432693891318,0.3807876337175893,1.0
main,visitation_only_oracle,adverse,4,0.2,0.05,100,0.0,0,0,q,0.3246322940726487,0.3221282081972046,0.3271363799480928,1.0
main,visitation_only_oracle,adverse,4,0.2,0.05,100,0.0,0,0,pi1_a0,0.019996860448470193,0.0192078971781556,0.020785823718784787,1.0
main,visitation_only_oracle,adverse,4,0.2,0.05,100,0.0,0,0,zero_s1,0.16,0.08689094185056238,0.2331090581494376,1.0
main,visitation_only_oracle,adverse,4,0.2,0.05,100,0.0,0,0,empirical_fisher_rank,2.75,2.5971464638966664,2.9028535361033336,1.0
main,full_pooled_fisher_oracle,adverse,4,0.2,0.05,100,0.0,0,0,population_return,0.6219807303919794,0.6196534777090053,0.6243079830749536,1.0
main,full_pooled_fisher_oracle,adverse,4,0.2,0.05,100,0.0,0,0,q,0.6793207861005685,0.675406523908324,0.6832350482928129,1.0
main,full_pooled_fisher_oracle,adverse,4,0.2,0.05,100,0.0,0,0,pi1_a0,0.7286300522115002,0.7266193140368759,0.7306407903861246,1.0
main,full_pooled_fisher_oracle,adverse,4,0.2,0.05,100,0.0,0,0,zero_s1,0.0,0.0,0.0,1.0
main,full_pooled_fisher_oracle,adverse,4,0.2,0.05,100,0.0,0,0,empirical_fisher_rank,3.32,3.1942538368331617,3.445746163166838,1.0
main,detached_conditional_sampled,adverse,4,0.2,0.05,100,0.0,0,0,population_return,0.5948396364497136,0.5922275087023877,0.5974517641970395,1.0
main,detached_conditional_sampled,adverse,4,0.2,0.05,100,0.0,0,0,q,0.5944073647346937,0.5892272720532351,0.5995874574161523,1.0
main,detached_conditional_sampled,adverse,4,0.2,0.05,100,0.0,0,0,pi1_a0,0.754665699459356,0.7529273370934124,0.7564040618252996,1.0
main,detached_conditional_sampled,adverse,4,0.2,0.05,100,0.0,0,0,zero_s1,0.02,-0.007918982746393827,0.04791898274639383,1.0
main,detached_conditional_sampled,adverse,4,0.2,0.05,100,0.0,0,0,empirical_fisher_rank,3.32,3.1942538368331617,3.445746163166838,1.0
main,reward_only,adverse,32,0.0,0.05,100,0.0,0,0,population_return,0.4906904754557035,0.49068497004605177,0.4906959808653552,1.0
main,reward_only,adverse,32,0.0,0.05,100,0.0,0,0,q,0.0020367228731795633,0.0020337113982292765,0.00203973434812985,1.0
main,reward_only,adverse,32,0.0,0.05,100,0.0,0,0,pi1_a0,0.01590497492970622,0.01588499758766082,0.01592495227175162,1.0
main,reward_only,adverse,32,0.0,0.05,100,0.0,0,0,zero_s1,0.94,0.89264006402103,0.9873599359789699,1.0
main,reward_only,adverse,32,0.0,0.05,100,0.0,0,0,empirical_fisher_rank,1.56,1.4392883219727486,1.6807116780272515,1.0
main,detached_conditional_oracle,adverse,32,0.01,0.05,100,0.0,0,0,population_return,0.47723838107044886,0.4772173818414725,0.4772593802994252,1.0
main,detached_conditional_oracle,adverse,32,0.01,0.05,100,0.0,0,0,q,0.010337762622826301,0.010315896181160064,0.010359629064492538,1.0
main,detached_conditional_oracle,adverse,32,0.01,0.05,100,0.0,0,0,pi1_a0,0.016329022621886784,0.016300944914807877,0.01635710032896569,1.0
main,detached_conditional_oracle,adverse,32,0.01,0.05,100,0.0,0,0,zero_s1,0.72,0.6304600559792068,0.8095399440207931,1.0
main,detached_conditional_oracle,adverse,32,0.01,0.05,100,0.0,0,0,empirical_fisher_rank,2.08,1.9427610453088968,2.2172389546911035,1.0
main,complete_weighted_oracle,adverse,32,0.01,0.05,100,0.0,0,0,population_return,0.47712485736874605,0.477104755385731,0.4771449593517611,1.0
main,complete_weighted_oracle,adverse,32,0.01,0.05,100,0.0,0,0,q,0.010470103408276431,0.010448799409771578,0.010491407406781285,1.0
