environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_reward_only,619,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0596895217895508,0.24552632868289948,0.18746083974838257,-1.1369901895523071,0.0,False
Acrobot-v1,gpomdp_reward_only,619,50,200000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0502617359161377,0.24434830248355865,0.18544289469718933,-1.1457674503326416,0.0,False
Acrobot-v1,gpomdp_reward_only,619,100,400000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,0.9814407825469971,0.20357370376586914,0.1581239253282547,-1.2129919528961182,0.0,False
Acrobot-v1,gpomdp_reward_only,619,150,600000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,0.9285261631011963,0.17965006828308105,0.1349056363105774,-1.2679283618927002,0.0,False
Acrobot-v1,gpomdp_reward_only,619,200,800000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,0.9053429365158081,0.17401976883411407,0.12971419095993042,-1.291164755821228,0.0,False
Acrobot-v1,gpomdp_reward_only,619,250,1000000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,0.8556575775146484,0.13891400396823883,0.11444095522165298,-1.349052906036377,0.0,False
Acrobot-v1,gpomdp_reward_only,619,300,1200000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,0.7660279870033264,0.12977385520935059,0.08032028377056122,-1.455754041671753,0.0,False
Acrobot-v1,gpomdp_reward_only,619,350,1400000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,0.6225432753562927,0.08225605636835098,0.04671582579612732,-1.6557799577713013,0.0,False
Acrobot-v1,gpomdp_reward_only,619,400,1600000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,0.4937116801738739,0.06465934216976166,0.043944161385297775,-1.8519407510757446,0.0,False
Acrobot-v1,gpomdp_reward_only,619,450,1800000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,0.6251393556594849,0.09486054629087448,0.050213202834129333,-1.6450655460357666,0.0,False
Acrobot-v1,gpomdp_reward_only,619,500,2000000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,0.5459205508232117,0.07912122458219528,0.03894805908203125,-1.774371862411499,0.0,False
Acrobot-v1,gpomdp_reward_only,619,550,2200000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,0.6283956170082092,0.09997636824846268,0.032872769981622696,-1.6657171249389648,0.0,False
Acrobot-v1,gpomdp_reward_only,619,600,2400000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,0.5464777946472168,0.07949074357748032,0.024504732340574265,-1.8023262023925781,0.0,False
Acrobot-v1,gpomdp_reward_only,619,650,2600000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,0.49750450253486633,0.07165154814720154,0.017145123332738876,-1.9173916578292847,0.0,False
Acrobot-v1,gpomdp_reward_only,619,700,2800000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,0.4860365092754364,0.0669650211930275,0.019628357142210007,-1.9158036708831787,0.0,False
Acrobot-v1,gpomdp_reward_only,619,750,3000000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,0.5423112511634827,0.07348204404115677,0.019253378733992577,-1.8265713453292847,0.0,False
Acrobot-v1,gpomdp_reward_only,619,800,3200000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,0.5881611108779907,0.08758377283811569,0.02178932912647724,-1.7543753385543823,0.0,False
Acrobot-v1,gpomdp_reward_only,619,850,3400000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,0.6582009196281433,0.10377666354179382,0.013611799106001854,-1.7006710767745972,0.0,False
Acrobot-v1,gpomdp_reward_only,619,900,3600000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,0.6313736438751221,0.09547356516122818,0.012511340901255608,-1.7282952070236206,0.0,False
Acrobot-v1,gpomdp_reward_only,619,950,3800000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,0.6495084762573242,0.09630367159843445,0.01085860375314951,-1.7109988927841187,0.0,False
Acrobot-v1,gpomdp_reward_only,619,1000,4000000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,0.6458860635757446,0.09772340208292007,0.00954403169453144,-1.7274914979934692,0.0,False
