environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_entropy_fixed,301,0,0,-500.0,-500.0,500.0,1.0957791805267334,0.30499541759490967,0.24332767724990845,-1.1015182733535767,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,301,4,16000,-500.0,-500.0,500.0,1.0965017080307007,0.308696448802948,0.2508429288864136,-1.1007689237594604,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,301,7,28000,-500.0,-500.0,500.0,1.0960559844970703,0.30652928352355957,0.24212951958179474,-1.101235270500183,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,301,10,40000,-500.0,-500.0,500.0,1.0961954593658447,0.3067883849143982,0.23873324692249298,-1.1010878086090088,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,301,13,51915,-500.0,-500.0,500.0,1.096073031425476,0.3066708445549011,0.24293072521686554,-1.101216197013855,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,301,16,63915,-500.0,-500.0,500.0,1.0965027809143066,0.3087766766548157,0.24863678216934204,-1.1007702350616455,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,301,19,75915,-500.0,-500.0,500.0,1.0961687564849854,0.3068999648094177,0.23652368783950806,-1.1011149883270264,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,301,22,87835,-500.0,-500.0,500.0,1.096318244934082,0.3081204295158386,0.24385355412960052,-1.1009601354599,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,301,25,99835,-500.0,-500.0,500.0,1.0965981483459473,0.3095584213733673,0.250093549489975,-1.100671648979187,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,301,28,111835,-500.0,-500.0,500.0,1.0967787504196167,0.3110176622867584,0.2396727353334427,-1.1004873514175415,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,301,31,122880,-500.0,-500.0,500.0,1.096818208694458,0.3114455044269562,0.25049713253974915,-1.10044527053833,0.0,False
