Device       : cpu

========== GPOMDP LOSS ==========
states shape  = (128, 500, 8)
actions shape = (128, 500, 2)
rewards shape = (128, 500)
returns shape = (128, 500)
mask shape    = (128, 500)
log_probs shape = (128, 500)
valid steps = 64000
objective = -3.057953
loss = 3.057953
========== END GPOMDP DEBUG ==========


========== NPG PRECONDITIONING ==========
Fisher condition number  : 8.490e+03
||nat_g|| / ||g||        : 9.813
========== END NPG DEBUG ==========

Iteration 0000 | train reward: 3.30 | best: 3.30 | KL: 5.522e-06 | std: 0.6065 | rollout: 2.611s | update: 0.098s | total: 2.709s | samples/s: 23622
Iteration 0001 | train reward: 2.59 | best: 3.30 | KL: 7.600e-06 | std: 0.6065 | rollout: 2.360s | update: 0.082s | total: 2.442s | samples/s: 26203
Iteration 0002 | train reward: 3.08 | best: 3.30 | KL: 9.087e-06 | std: 0.6065 | rollout: 1.933s | update: 0.068s | total: 2.001s | samples/s: 31982
Iteration 0003 | train reward: 3.00 | best: 3.30 | KL: 7.230e-06 | std: 0.6065 | rollout: 1.800s | update: 0.069s | total: 1.870s | samples/s: 34231
Iteration 0004 | train reward: 2.21 | best: 3.30 | KL: 4.843e-06 | std: 0.6065 | rollout: 1.833s | update: 0.071s | total: 1.904s | samples/s: 33621
Iteration 0005 | train reward: 2.99 | best: 3.30 | KL: 6.628e-06 | std: 0.6064 | rollout: 1.855s | update: 0.070s | total: 1.924s | samples/s: 33261
Iteration 0006 | train reward: 5.67 | best: 5.67 | KL: 1.034e-05 | std: 0.6064 | rollout: 1.825s | update: 0.069s | total: 1.895s | samples/s: 33776
Iteration 0007 | train reward: 5.99 | best: 5.99 | KL: 1.058e-05 | std: 0.6065 | rollout: 1.813s | update: 0.069s | total: 1.882s | samples/s: 34005
Iteration 0008 | train reward: 5.37 | best: 5.99 | KL: 1.191e-05 | std: 0.6068 | rollout: 1.749s | update: 0.070s | total: 1.819s | samples/s: 35186
Iteration 0009 | train reward: 5.81 | best: 5.99 | KL: 9.869e-06 | std: 0.6068 | rollout: 1.767s | update: 0.071s | total: 1.838s | samples/s: 34812
Iteration 0010 | train reward: 6.49 | best: 6.49 | KL: 1.501e-05 | std: 0.6065 | rollout: 1.723s | update: 0.070s | total: 1.794s | samples/s: 35684
Iteration 0011 | train reward: 7.54 | best: 7.54 | KL: 2.007e-05 | std: 0.6064 | rollout: 1.728s | update: 0.070s | total: 1.798s | samples/s: 35589
