environment,run_label,method,seed,update,environment_steps,fisher,analysis_batch_identifier,training_batch_reused,parameter_count,state_count,action_count,score_row_count,maximum_possible_rank,numerical_rank,eigenvalue_threshold,trace,largest_eigenvalue,smallest_positive_eigenvalue,k90,participation_ratio,entropy_effective_rank,log_pseudodeterminant,positive_spectrum_condition_number,dtype,spectral_floor_used,decomposition_space
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,99617,99617,fixed_reference,analysis-fixed_reference-303-99617,False,155,256,3,768,155,146,1e-10,1.9099477355357024,0.6318656527008449,3.5694139278459553e-10,5,4.133759832186597,5.726237599892029,-1799.197285117265,1770222410.383653,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,111617,111617,fixed_reference,analysis-fixed_reference-303-111617,False,155,256,3,768,155,146,1e-10,1.9092073869100714,0.6320931796438436,3.5480514846511503e-10,5,4.133450294559283,5.726413797043961,-1799.2225181322196,1781522005.4677193,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,122880,122880,fixed_reference,analysis-fixed_reference-303-122880,False,155,256,3,768,155,146,1e-10,1.9079244476314197,0.6323522367336135,3.5317610976067174e-10,5,4.133160925056422,5.726622778703767,-1799.2774907852256,1790472852.657345,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,0,0,fixed_reference,analysis-fixed_reference-304-0,False,155,256,3,768,155,145,1e-10,1.5402040529481609,0.5802102482242286,1.48071850226896e-10,5,3.8027904568451607,5.251524277432678,-1857.349398950722,3918437213.6577673,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,16000,16000,fixed_reference,analysis-fixed_reference-304-16000,False,155,256,3,768,155,145,1e-10,1.5355384801588625,0.5775398061114837,1.549386140778777e-10,5,3.8029550127435243,5.251105067698987,-1858.272986879636,3727539513.3016453,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,28000,28000,fixed_reference,analysis-fixed_reference-304-28000,False,155,256,3,768,155,145,1e-10,1.5338546503809156,0.575947459608174,1.594938375340988e-10,5,3.8057149924874163,5.253833030717813,-1858.3611350266863,3611095378.434542,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,40000,40000,fixed_reference,analysis-fixed_reference-304-40000,False,155,256,3,768,155,145,1e-10,1.5318547528017235,0.5744207410004654,1.6291271077546017e-10,5,3.8074669071338816,5.255456892630487,-1858.5953626502592,3525941826.5538516,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,52000,52000,fixed_reference,analysis-fixed_reference-304-52000,False,155,256,3,768,155,145,1e-10,1.5303142338848612,0.5736992797081802,1.6404925075546918e-10,5,3.806829524372866,5.254737300340043,-1858.9094153625879,3497116122.54379,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,64000,64000,fixed_reference,analysis-fixed_reference-304-64000,False,155,256,3,768,155,145,1e-10,1.5290430627621645,0.5733267126515208,1.648379350927961e-10,5,3.805534864378858,5.253133406858278,-1859.2302282120054,3478123602.608614,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,76000,76000,fixed_reference,analysis-fixed_reference-304-76000,False,155,256,3,768,155,145,1e-10,1.5288645954729525,0.5735254429022267,1.6417969466887322e-10,5,3.8045617704102006,5.251941691252422,-1859.458324353567,3493278776.3976836,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,88000,88000,fixed_reference,analysis-fixed_reference-304-88000,False,155,256,3,768,155,145,1e-10,1.5282726375035038,0.5732910248702449,1.646661308476794e-10,5,3.8043726475415225,5.251647758657124,-1859.6222785428,3481535771.315077,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,100000,100000,fixed_reference,analysis-fixed_reference-304-100000,False,155,256,3,768,155,145,1e-10,1.5284362943972256,0.5734737213989513,1.641383128887574e-10,5,3.804172012018557,5.251500228484613,-1859.6425380694704,3493844376.161071,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,112000,112000,fixed_reference,analysis-fixed_reference-304-112000,False,155,256,3,768,155,145,1e-10,1.5292227506803093,0.5738879792908482,1.622233864131146e-10,5,3.804249337775468,5.251690258756272,-1859.6304540131132,3537640237.8224144,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,122880,122880,fixed_reference,analysis-fixed_reference-304-122880,False,155,256,3,768,155,145,1e-10,1.5294670732972613,0.5739922479493517,1.6020407160655826e-10,5,3.8042138180543543,5.251539478488526,-1859.8362065058848,3582881771.937775,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,0,0,fixed_reference,analysis-fixed_reference-305-0,False,155,256,3,768,155,145,1e-10,2.1399976819012734,0.6513538877659867,2.4339679847162394e-10,5,4.444494084640744,5.944117650922155,-1760.7220595163722,2676098830.6176257,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,16000,16000,fixed_reference,analysis-fixed_reference-305-16000,False,155,256,3,768,155,145,1e-10,2.14286970301205,0.6534938086217125,2.316502788742028e-10,5,4.4405345200913535,5.943412560091094,-1761.246357020956,2821036140.330273,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,28000,28000,fixed_reference,analysis-fixed_reference-305-28000,False,155,256,3,768,155,145,1e-10,2.1429239400606086,0.6542281089009697,2.2480186016255805e-10,5,4.4388435856402655,5.943205826869743,-1761.7369079144469,2910243306.8297844,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,40000,40000,fixed_reference,analysis-fixed_reference-305-40000,False,155,256,3,768,155,145,1e-10,2.1436908324058175,0.6553946699993859,2.2367090113113675e-10,5,4.435722598949088,5.940956616444232,-1762.0960609741815,2930174048.9485145,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,52000,52000,fixed_reference,analysis-fixed_reference-305-52000,False,155,256,3,768,155,145,1e-10,2.1450604613696242,0.6566283433926243,2.2395934001881446e-10,5,4.433406045821643,5.939877763369926,-1762.2461651003214,2931908726.545908,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,64000,64000,fixed_reference,analysis-fixed_reference-305-64000,False,155,256,3,768,155,145,1e-10,2.1459644280083103,0.6573702569604675,2.268716520028579e-10,5,4.431829152669507,5.938913517849251,-1762.2386165158414,2897542514.267876,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,76000,76000,fixed_reference,analysis-fixed_reference-305-76000,False,155,256,3,768,155,145,1e-10,2.1467513484322405,0.6581218259210687,2.349327637496889e-10,5,4.42943842703666,5.936341798461384,-1762.1574502897838,2801319898.5828567,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,88000,88000,fixed_reference,analysis-fixed_reference-305-88000,False,155,256,3,768,155,145,1e-10,2.1475222975385657,0.658805337449035,2.45783643462754e-10,5,4.426958149476389,5.933008038044344,-1761.9373767281413,2680427908.7386475,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,100000,100000,fixed_reference,analysis-fixed_reference-305-100000,False,155,256,3,768,155,145,1e-10,2.147442050552977,0.6591851804736056,2.5156765909986455e-10,5,4.424615408720481,5.929426924864498,-1761.9940449472863,2620309712.4337816,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,112000,112000,fixed_reference,analysis-fixed_reference-305-112000,False,155,256,3,768,155,145,1e-10,2.14545825940924,0.6584223696594624,2.4730818377073545e-10,5,4.423932426473394,5.927160753032614,-1762.453397250135,2662355768.5007553,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,122880,122880,fixed_reference,analysis-fixed_reference-305-122880,False,155,256,3,768,155,145,1e-10,2.1438835746087768,0.6577502336289658,2.43899367469515e-10,5,4.423110860325418,5.9247219232244435,-1762.8416451861008,2696809919.817353,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,0,0,fixed_reference,analysis-fixed_reference-306-0,False,155,256,3,768,155,145,1e-10,2.0402487155906326,0.7666962918159587,1.7997082589761929e-10,5,4.1255519451546085,5.7698048381216065,-1838.9428162657189,4260114315.7064366,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,16000,16000,fixed_reference,analysis-fixed_reference-306-16000,False,155,256,3,768,155,145,1e-10,2.0482219271205397,0.7708409811408677,1.6244994188864432e-10,5,4.1245773330690545,5.771069690179487,-1838.8135494532544,4745098534.22577,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,28000,28000,fixed_reference,analysis-fixed_reference-306-28000,False,155,256,3,768,155,145,1e-10,2.0512352783781234,0.7724998586441848,1.6532788516943872e-10,5,4.124601505103415,5.772165919045373,-1838.5629949568493,4672532149.385912,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,40000,40000,fixed_reference,analysis-fixed_reference-306-40000,False,155,256,3,768,155,145,1e-10,2.0522184089925704,0.7728644239506949,1.6391958834570717e-10,5,4.124541101212967,5.771849723037195,-1838.470280726594,4714899736.819252,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,52000,52000,fixed_reference,analysis-fixed_reference-306-52000,False,155,256,3,768,155,145,1e-10,2.0497695913016045,0.7715786258852539,1.6632712681403999e-10,5,4.124607223419585,5.770201579742506,-1838.8834419864072,4638922349.376647,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,64000,64000,fixed_reference,analysis-fixed_reference-306-64000,False,155,256,3,768,155,145,1e-10,2.047809777576632,0.7709183268613414,1.700153937852414e-10,5,4.123591468327141,5.767638191656163,-1839.4300076636,4534403089.611658,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,76000,76000,fixed_reference,analysis-fixed_reference-306-76000,False,155,256,3,768,155,145,1e-10,2.045005228780372,0.7699422301075389,1.6825209263824665e-10,5,4.122433974638274,5.765045232202556,-1840.2689485287378,4576122757.432603,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,88000,88000,fixed_reference,analysis-fixed_reference-306-88000,False,155,256,3,768,155,145,1e-10,2.0415379639066087,0.768871844831792,1.7105547709192566e-10,5,4.120341791443866,5.761245529778234,-1841.1540673796312,4494868319.349975,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,100000,100000,fixed_reference,analysis-fixed_reference-306-100000,False,155,256,3,768,155,145,1e-10,2.0395610762694933,0.7685472711226344,1.7397684968772167e-10,5,4.118296290227351,5.75841348472392,-1841.7200550360733,4417526081.786928,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,112000,112000,fixed_reference,analysis-fixed_reference-306-112000,False,155,256,3,768,155,145,1e-10,2.038087671764504,0.7683675944458493,1.7339313620822058e-10,5,4.116440564122548,5.7562128310780025,-1842.1807633686467,4431361074.887929,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,122880,122880,fixed_reference,analysis-fixed_reference-306-122880,False,155,256,3,768,155,145,1e-10,2.036933345384111,0.7682723831147966,1.7291932920101792e-10,5,4.114744303859353,5.7542241118384245,-1842.4610047865235,4442952599.137622,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,0,0,fixed_reference,analysis-fixed_reference-307-0,False,155,256,3,768,155,146,1e-10,1.8884357733467552,0.7531686832507227,5.560079653571146e-10,4,3.6884919820226765,5.113972751429101,-1805.4416612442867,1354600527.6506696,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,16000,16000,fixed_reference,analysis-fixed_reference-307-16000,False,155,256,3,768,155,146,1e-10,1.8870523855963421,0.7529841706416016,5.455495261876317e-10,4,3.6817194761483876,5.106394450396738,-1806.11233436919,1380230638.0935736,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,28000,28000,fixed_reference,analysis-fixed_reference-307-28000,False,155,256,3,768,155,146,1e-10,1.8912345256836622,0.7546553454807577,5.389635350121119e-10,4,3.681118125834664,5.106579547754883,-1805.0878041180972,1400197409.392082,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,40000,40000,fixed_reference,analysis-fixed_reference-307-40000,False,155,256,3,768,155,146,1e-10,1.89575084769092,0.7568232825170097,5.342944356496671e-10,4,3.678923518848523,5.104856202480322,-1804.280220075964,1416491043.1768994,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,52000,52000,fixed_reference,analysis-fixed_reference-307-52000,False,155,256,3,768,155,146,1e-10,1.8976519287567362,0.7575861806962811,5.276600515590759e-10,4,3.6766655212886072,5.102073759541691,-1804.1270203709043,1435746705.5878932,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,64000,64000,fixed_reference,analysis-fixed_reference-307-64000,False,155,256,3,768,155,146,1e-10,1.8996352286849971,0.7585502102231475,5.223795245510851e-10,4,3.6744906377306625,5.099300332278984,-1804.0369324730605,1452105556.5396047,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,76000,76000,fixed_reference,analysis-fixed_reference-307-76000,False,155,256,3,768,155,146,1e-10,1.901947458876138,0.7593803611343222,5.176127897351991e-10,4,3.673114443563215,5.097529647288222,-1803.680292249443,1467081911.7951217,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,88000,88000,fixed_reference,analysis-fixed_reference-307-88000,False,155,256,3,768,155,146,1e-10,1.9039319505575623,0.7602130848300057,5.154707126255486e-10,4,3.672216882055925,5.096761531779663,-1803.2752898975032,1474793943.1085472,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,100000,100000,fixed_reference,analysis-fixed_reference-307-100000,False,155,256,3,768,155,146,1e-10,1.9059576225508668,0.76114998352752,5.153565081759975e-10,4,3.6719270848837455,5.09679575523813,-1802.822876214865,1476938723.8776898,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,112000,112000,fixed_reference,analysis-fixed_reference-307-112000,False,155,256,3,768,155,146,1e-10,1.9078491087899256,0.7618420468042583,5.144175794680072e-10,4,3.6715978631525132,5.0965720022743515,-1802.407491989431,1480979805.5348902,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,122880,122880,fixed_reference,analysis-fixed_reference-307-122880,False,155,256,3,768,155,146,1e-10,1.9094853722626794,0.7628329269821786,5.158060807139238e-10,4,3.670876923932161,5.096273623999429,-1802.082492060645,1478914180.1631083,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,308,0,0,fixed_reference,analysis-fixed_reference-308-0,False,155,256,3,768,155,145,1e-10,1.659242771475598,0.6506963151365852,1.4919066801578005e-10,4,3.976706709971488,5.506030864032488,-1837.9672058002157,4361508154.5701,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,308,16000,16000,fixed_reference,analysis-fixed_reference-308-16000,False,155,256,3,768,155,145,1e-10,1.6639878509042332,0.6511583176088221,1.5609023570015999e-10,4,3.983416295297885,5.5127376892801285,-1835.8091612153166,4171678738.826805,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,308,28000,28000,fixed_reference,analysis-fixed_reference-308-28000,False,155,256,3,768,155,145,1e-10,1.6651063734918206,0.6512046214855713,1.5877366766420066e-10,4,3.985281004070004,5.51511330975571,-1835.0576036258553,4101464878.060514,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,308,40000,40000,fixed_reference,analysis-fixed_reference-308-40000,False,155,256,3,768,155,145,1e-10,1.666421447498101,0.6511235386179688,1.594908046097136e-10,4,3.987900005464207,5.5177176368916125,-1834.4470322364348,4082514601.4613113,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,308,52000,52000,fixed_reference,analysis-fixed_reference-308-52000,False,155,256,3,768,155,145,1e-10,1.6676861456987786,0.6510002612305639,1.6042076399621855e-10,4,3.990413559096348,5.52002161951489,-1833.870125305524,4058079795.99143,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,308,64000,64000,fixed_reference,analysis-fixed_reference-308-64000,False,155,256,3,768,155,145,1e-10,1.6695791749260884,0.6511694766298282,1.6179307234706434e-10,4,3.9930685835293342,5.522846619191943,-1833.162327067705,4024705552.491125,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,308,76000,76000,fixed_reference,analysis-fixed_reference-308-76000,False,155,256,3,768,155,145,1e-10,1.6713877017974272,0.6513334503541875,1.6338845937648868e-10,4,3.9954204055604112,5.525286385025682,-1832.507185977147,3986410379.5320644,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,308,88000,88000,fixed_reference,analysis-fixed_reference-308-88000,False,155,256,3,768,155,145,1e-10,1.6719559961050767,0.6510557773202712,1.6412932090644176e-10,4,3.9969972743274464,5.526288718595847,-1832.204828081682,3966724371.517938,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,308,100000,100000,fixed_reference,analysis-fixed_reference-308-100000,False,155,256,3,768,155,145,1e-10,1.6723905431026667,0.650554697356677,1.6447639888981464e-10,4,3.999081155332716,5.527530744208122,-1831.8723466671374,3955307276.5928807,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,308,112000,112000,fixed_reference,analysis-fixed_reference-308-112000,False,155,256,3,768,155,145,1e-10,1.673004671868513,0.6502394570852001,1.6455533855384846e-10,4,4.000702071503494,5.528217634200566,-1831.5799877921118,3951494146.5871572,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,308,122880,122880,fixed_reference,analysis-fixed_reference-308-122880,False,155,256,3,768,155,145,1e-10,1.6730541966553367,0.6498887262123347,1.6458874902720327e-10,4,4.00159857562263,5.5283298906589415,-1831.4454219065246,3948561065.4038143,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,309,0,0,fixed_reference,analysis-fixed_reference-309-0,False,155,256,3,768,155,146,1e-10,1.853967040194847,0.6436059351790855,1.776163776505369e-10,5,4.126810250241509,5.674958901753184,-1876.1632926646016,3623573139.4398246,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,309,16000,16000,fixed_reference,analysis-fixed_reference-309-16000,False,155,256,3,768,155,146,1e-10,1.8501121565561687,0.6457220739206604,1.6678755560801954e-10,5,4.116291076445796,5.663666932730189,-1877.058414204241,3871524296.6820755,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,309,28000,28000,fixed_reference,analysis-fixed_reference-309-28000,False,155,256,3,768,155,146,1e-10,1.8456767283346505,0.6440046745752692,1.6764126803583609e-10,5,4.114374800006709,5.660102161526998,-1877.8420009032723,3841564085.745299,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,309,40000,40000,fixed_reference,analysis-fixed_reference-309-40000,False,155,256,3,768,155,146,1e-10,1.8432101815979733,0.6425938518862829,1.7042816833126991e-10,5,4.115646717111308,5.660847869570304,-1877.8003630542692,3770467395.0214643,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,309,52000,52000,fixed_reference,analysis-fixed_reference-309-52000,False,155,256,3,768,155,146,1e-10,1.842172498356826,0.6415785575767299,1.7042427753839868e-10,5,4.116876012223418,5.6613356344272825,-1877.9343713620087,3764596023.7805576,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,309,64000,64000,fixed_reference,analysis-fixed_reference-309-64000,False,155,256,3,768,155,146,1e-10,1.8423591071493033,0.6406734890999864,1.6960521645750985e-10,5,4.118717600163674,5.662778199799542,-1878.0385394978632,3777439765.601139,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,309,76000,76000,fixed_reference,analysis-fixed_reference-309-76000,False,155,256,3,768,155,146,1e-10,1.8421108146059584,0.6392005730200552,1.712821210562175e-10,5,4.121712411430735,5.665335135033953,-1878.0841409504812,3731858112.676334,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,309,88000,88000,fixed_reference,analysis-fixed_reference-309-88000,False,155,256,3,768,155,146,1e-10,1.8409443678473574,0.6373575794038504,1.7437172112782447e-10,5,4.124532856727384,5.6675899765140185,-1878.2525653248751,3655165959.717922,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,309,100000,100000,fixed_reference,analysis-fixed_reference-309-100000,False,155,256,3,768,155,146,1e-10,1.8394113019515164,0.6358821490893465,1.786417737332236e-10,5,4.126777885816123,5.669484120962306,-1878.3411952239858,3559537815.8243504,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,309,112000,112000,fixed_reference,analysis-fixed_reference-309-112000,False,155,256,3,768,155,146,1e-10,1.836967065811609,0.6343324962203682,1.8267129346615292e-10,5,4.127956478094608,5.670111326168123,-1878.4010271431614,3472535197.972436,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,309,122880,122880,fixed_reference,analysis-fixed_reference-309-122880,False,155,256,3,768,155,146,1e-10,1.8338993055557755,0.6326229220745401,1.85936196791464e-10,5,4.128548232270352,5.669968757003058,-1878.7208701759241,3402365612.4582124,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,310,0,0,fixed_reference,analysis-fixed_reference-310-0,False,155,256,3,768,155,146,1e-10,2.1597190905179455,0.866383779109607,1.3720479868994162e-10,5,3.9772369448291696,5.586173735840302,-1803.5263852570272,6314529720.403438,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,310,16000,16000,fixed_reference,analysis-fixed_reference-310-16000,False,155,256,3,768,155,146,1e-10,2.1605785998413847,0.8665366116614918,1.5561002429138516e-10,5,3.9782181248765762,5.5873160127475,-1802.4180688084252,5568642609.03187,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,310,28000,28000,fixed_reference,analysis-fixed_reference-310-28000,False,155,256,3,768,155,146,1e-10,2.1622711281891105,0.8667214874881235,1.6303087735891133e-10,5,3.9795631331549566,5.58857206647079,-1801.4108285714688,5316302663.206812,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,310,40000,40000,fixed_reference,analysis-fixed_reference-310-40000,False,155,256,3,768,155,146,1e-10,2.162870642773537,0.8663628356152411,1.731269029905491e-10,5,3.9810406749615295,5.589432689665826,-1800.6440040440493,5004206860.111945,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,310,52000,52000,fixed_reference,analysis-fixed_reference-310-52000,False,155,256,3,768,155,146,1e-10,2.162896361698001,0.8659806348386495,1.812304349293599e-10,5,3.981635248368226,5.58906644437022,-1800.2539224280044,4778339991.162036,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,310,64000,64000,fixed_reference,analysis-fixed_reference-310-64000,False,155,256,3,768,155,146,1e-10,2.1626948034487437,0.8657281239831596,1.8843697993822283e-10,5,3.980968104719322,5.58691147794816,-1800.065734112527,4594258113.598402,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,310,76000,76000,fixed_reference,analysis-fixed_reference-310-76000,False,155,256,3,768,155,146,1e-10,2.1625862305834316,0.8658396619106695,1.9519645440443586e-10,5,3.979073509182602,5.58368982868234,-1799.9049065945671,4435734575.981075,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,310,88000,88000,fixed_reference,analysis-fixed_reference-310-88000,False,155,256,3,768,155,146,1e-10,2.162307163636325,0.8659795913379674,2.0295833232609676e-10,5,3.9764926799412947,5.5794796643630304,-1799.8576452774732,4266785115.0184984,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,310,100000,100000,fixed_reference,analysis-fixed_reference-310-100000,False,155,256,3,768,155,146,1e-10,2.16264866331605,0.8660912040410519,2.0820787420171812e-10,5,3.9753152665529545,5.577345474579972,-1799.6537637548945,4159742792.445767,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,310,112000,112000,fixed_reference,analysis-fixed_reference-310-112000,False,155,256,3,768,155,146,1e-10,2.1623760714190667,0.8659982898993879,2.1256064706149259e-10,5,3.9738044763603644,5.574594945993893,-1799.6393193918238,4074123323.725391,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,310,122880,122880,fixed_reference,analysis-fixed_reference-310-122880,False,155,256,3,768,155,146,1e-10,2.1618373601032177,0.8657477605256916,2.1729275102582825e-10,5,3.9722848673869646,5.571688225993807,-1799.665816229221,3984245937.5130534,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,301,0,0,fixed_reference,analysis-fixed_reference-301-0,False,155,256,3,768,155,146,1e-10,2.086805537729001,0.6701507098396327,2.0475935266478349e-10,5,4.535844985534748,6.074732700912955,-1800.8321102781954,3272869840.22045,float64,False,parameter_fisher
