run_label,environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,302,10,40000,-500.0,-500.0,500.0,1.0397483110427856,0.23256956040859222,0.13851678371429443,-1.15679132938385,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,302,13,52000,-500.0,-500.0,500.0,1.0407160520553589,0.23424333333969116,0.1478712111711502,-1.1557486057281494,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,302,16,64000,-500.0,-470.0,500.0,1.0419354438781738,0.23616072535514832,0.14706866443157196,-1.1544753313064575,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,302,19,76000,-500.0,-500.0,500.0,1.042850136756897,0.23608838021755219,0.15106326341629028,-1.1534647941589355,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,302,22,88000,-500.0,-500.0,500.0,1.044298768043518,0.23693178594112396,0.14738421142101288,-1.1520185470581055,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,302,25,100000,-500.0,-500.0,500.0,1.0453230142593384,0.2394525706768036,0.15159113705158234,-1.1510905027389526,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,302,28,111976,-500.0,-500.0,500.0,1.0466797351837158,0.24067848920822144,0.15151186287403107,-1.149746298789978,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,302,31,122880,-500.0,-500.0,500.0,1.0481631755828857,0.2404639720916748,0.15744656324386597,-1.1481198072433472,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,303,0,0,-500.0,-500.0,500.0,1.090776801109314,0.2916897237300873,0.21934522688388824,-1.1064531803131104,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,303,4,15747,-500.0,-500.0,500.0,1.0920854806900024,0.29508140683174133,0.2189713418483734,-1.1051499843597412,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,303,7,27747,-500.0,-500.0,500.0,1.0915032625198364,0.2933024764060974,0.22949178516864777,-1.1057161092758179,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,303,10,39695,-500.0,-500.0,500.0,1.0922269821166992,0.29472628235816956,0.23805901408195496,-1.105002522468567,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,303,13,51695,-500.0,-500.0,500.0,1.0911481380462646,0.2917616665363312,0.22665494680404663,-1.1060922145843506,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,303,16,63667,-500.0,-500.0,500.0,1.0920976400375366,0.2944678068161011,0.21298250555992126,-1.105141282081604,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,303,19,75667,-500.0,-483.8,500.0,1.0908493995666504,0.2915862202644348,0.2237071543931961,-1.1063854694366455,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,303,22,87622,-500.0,-500.0,500.0,1.090775966644287,0.29128485918045044,0.21776726841926575,-1.1064660549163818,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,303,25,99617,-500.0,-500.0,500.0,1.091878890991211,0.2935010492801666,0.2298487424850464,-1.1053603887557983,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,303,28,111617,-500.0,-500.0,500.0,1.0907493829727173,0.2909141480922699,0.22199900448322296,-1.1064826250076294,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,303,31,122880,-500.0,-490.4,500.0,1.0907394886016846,0.290987104177475,0.2154933363199234,-1.106507658958435,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,304,0,0,-500.0,-500.0,500.0,1.0885896682739258,0.2733095586299896,0.2267875075340271,-1.109065055847168,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,304,4,16000,-500.0,-500.0,500.0,1.088999629020691,0.27447474002838135,0.22829841077327728,-1.1086113452911377,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,304,7,28000,-500.0,-500.0,500.0,1.0887755155563354,0.27528151869773865,0.23020316660404205,-1.108858585357666,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,304,10,40000,-500.0,-500.0,500.0,1.089129090309143,0.276860773563385,0.2284626066684723,-1.1084593534469604,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,304,13,52000,-500.0,-500.0,500.0,1.089704990386963,0.27625706791877747,0.23005034029483795,-1.1078603267669678,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,304,16,64000,-500.0,-500.0,500.0,1.0896068811416626,0.2765774726867676,0.2341175526380539,-1.1079752445220947,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,304,19,76000,-500.0,-500.0,500.0,1.0894361734390259,0.2772270143032074,0.23117251694202423,-1.1081554889678955,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,304,22,88000,-500.0,-500.0,500.0,1.090017318725586,0.277308851480484,0.229171484708786,-1.1075412034988403,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,304,25,100000,-500.0,-500.0,500.0,1.0899419784545898,0.278213232755661,0.23184093832969666,-1.1076183319091797,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,304,28,112000,-500.0,-500.0,500.0,1.09030020236969,0.27930518984794617,0.23091594874858856,-1.1072312593460083,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,304,31,122880,-500.0,-500.0,500.0,1.090273141860962,0.2782508432865143,0.2321176379919052,-1.1072776317596436,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,305,0,0,-500.0,-500.0,500.0,1.0835306644439697,0.281070739030838,0.22312457859516144,-1.1134743690490723,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,305,4,16000,-500.0,-500.0,500.0,1.0841035842895508,0.28113853931427,0.2122628092765808,-1.1129541397094727,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,305,7,28000,-500.0,-500.0,500.0,1.0824790000915527,0.2774800658226013,0.2105909287929535,-1.1146447658538818,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,305,10,40000,-500.0,-500.0,500.0,1.08344566822052,0.27876603603363037,0.20926214754581451,-1.113690733909607,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,305,13,52000,-500.0,-500.0,500.0,1.0843291282653809,0.28019312024116516,0.2203415483236313,-1.112799048423767,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,305,16,64000,-500.0,-500.0,500.0,1.0841435194015503,0.2796785533428192,0.2103160172700882,-1.1130183935165405,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,305,19,76000,-500.0,-500.0,500.0,1.0848779678344727,0.28126463294029236,0.21023069322109222,-1.1122524738311768,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,305,22,88000,-500.0,-500.0,500.0,1.0848933458328247,0.28108569979667664,0.21182887256145477,-1.1122571229934692,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,305,25,100000,-500.0,-500.0,500.0,1.0838545560836792,0.27962997555732727,0.20747362077236176,-1.1133114099502563,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,305,28,112000,-500.0,-500.0,500.0,1.0848499536514282,0.2815646827220917,0.21199670433998108,-1.112280249595642,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,305,31,122880,-500.0,-500.0,500.0,1.0844157934188843,0.2809266746044159,0.21120472252368927,-1.1127110719680786,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,306,0,0,-500.0,-500.0,500.0,1.0962234735488892,0.30625462532043457,0.2446736842393875,-1.101047396659851,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,306,4,16000,-500.0,-500.0,500.0,1.0966042280197144,0.3081616461277008,0.26379483938217163,-1.1006519794464111,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,306,7,28000,-500.0,-500.0,500.0,1.0960638523101807,0.30577319860458374,0.24064002931118011,-1.1012052297592163,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,306,10,40000,-500.0,-500.0,500.0,1.0964131355285645,0.30727317929267883,0.26262378692626953,-1.1008459329605103,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,306,13,52000,-500.0,-500.0,500.0,1.0959069728851318,0.30505552887916565,0.2439478188753128,-1.1013689041137695,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,306,16,64000,-500.0,-500.0,500.0,1.0964460372924805,0.30791109800338745,0.24466519057750702,-1.1008154153823853,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,306,19,76000,-500.0,-500.0,500.0,1.096807599067688,0.3099423050880432,0.2563028335571289,-1.1004436016082764,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,306,22,88000,-500.0,-500.0,500.0,1.0970196723937988,0.31102868914604187,0.2641216218471527,-1.1002261638641357,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,306,25,100000,-500.0,-500.0,500.0,1.0962142944335938,0.3069390058517456,0.24787333607673645,-1.1010518074035645,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,306,28,112000,-500.0,-500.0,500.0,1.0962204933166504,0.3066149353981018,0.24311618506908417,-1.1010433435440063,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,306,31,122880,-500.0,-500.0,500.0,1.0966544151306152,0.3091135025024414,0.2556668221950531,-1.1005996465682983,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,307,0,0,-500.0,-500.0,500.0,1.0884710550308228,0.2788606584072113,0.24359172582626343,-1.1088511943817139,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,307,4,16000,-500.0,-500.0,500.0,1.0877214670181274,0.2776838541030884,0.24139799177646637,-1.109601378440857,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,307,7,28000,-500.0,-500.0,500.0,1.0886701345443726,0.2798515260219574,0.23683512210845947,-1.1086444854736328,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,307,10,40000,-500.0,-500.0,500.0,1.0892001390457153,0.28137317299842834,0.2477334439754486,-1.108097791671753,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,307,13,52000,-500.0,-500.0,500.0,1.0893890857696533,0.28171634674072266,0.24248835444450378,-1.1079061031341553,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,307,16,64000,-500.0,-500.0,500.0,1.0888680219650269,0.2815210223197937,0.24705159664154053,-1.1084074974060059,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,307,19,76000,-500.0,-500.0,500.0,1.0892295837402344,0.28260338306427,0.2449461668729782,-1.1080372333526611,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,307,22,88000,-500.0,-500.0,500.0,1.0898925065994263,0.28409525752067566,0.2495216280221939,-1.1073737144470215,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,307,25,100000,-500.0,-500.0,500.0,1.0882666110992432,0.28064844012260437,0.24106819927692413,-1.1089953184127808,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,307,28,112000,-500.0,-500.0,500.0,1.0889383554458618,0.2821146845817566,0.24263599514961243,-1.1083239316940308,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,307,31,122880,-500.0,-500.0,500.0,1.0899766683578491,0.28469568490982056,0.24929164350032806,-1.107276439666748,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,308,0,0,-500.0,-500.0,500.0,1.0540071725845337,0.20241989195346832,0.17561399936676025,-1.147779941558838,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,308,4,16000,-500.0,-500.0,500.0,1.0541471242904663,0.20239374041557312,0.17397677898406982,-1.1476681232452393,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,308,7,28000,-500.0,-500.0,500.0,1.0550647974014282,0.20351940393447876,0.1733899712562561,-1.146612286567688,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,308,10,40000,-500.0,-500.0,500.0,1.0551162958145142,0.2036634236574173,0.17279385030269623,-1.1465272903442383,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,308,13,52000,-500.0,-500.0,500.0,1.055037021636963,0.20479550957679749,0.17077894508838654,-1.1464406251907349,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,308,16,64000,-500.0,-500.0,500.0,1.056532621383667,0.20617978274822235,0.17112472653388977,-1.144797444343567,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,308,19,76000,-500.0,-500.0,500.0,1.0560764074325562,0.2065214365720749,0.1753888577222824,-1.1451821327209473,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,308,22,88000,-500.0,-500.0,500.0,1.0567562580108643,0.20573198795318604,0.17038674652576447,-1.1446380615234375,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,308,25,100000,-500.0,-500.0,500.0,1.057506799697876,0.2074151188135147,0.1776614934206009,-1.1436830759048462,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,308,28,112000,-500.0,-500.0,500.0,1.057389259338379,0.2067904770374298,0.17522330582141876,-1.1438816785812378,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,308,31,122880,-500.0,-500.0,500.0,1.057603359222412,0.20804470777511597,0.17532670497894287,-1.1434898376464844,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,309,0,0,-500.0,-500.0,500.0,1.087021827697754,0.2729271352291107,0.21335402131080627,-1.110540747642517,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,309,4,16000,-500.0,-500.0,500.0,1.0865648984909058,0.2713935673236847,0.21666240692138672,-1.1110213994979858,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,309,7,28000,-500.0,-500.0,500.0,1.0867061614990234,0.2723352313041687,0.21024642884731293,-1.1109415292739868,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,309,10,40000,-500.0,-500.0,500.0,1.0870968103408813,0.2724877893924713,0.2137230783700943,-1.1104780435562134,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,309,13,52000,-500.0,-500.0,500.0,1.08717679977417,0.2729986011981964,0.2175706923007965,-1.110405445098877,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,309,16,64000,-500.0,-500.0,500.0,1.0874232053756714,0.2735818028450012,0.22066472470760345,-1.1101210117340088,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,309,19,76000,-500.0,-500.0,500.0,1.0876320600509644,0.2742950916290283,0.21330119669437408,-1.10991632938385,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,309,22,88000,-500.0,-500.0,500.0,1.0879102945327759,0.2755531668663025,0.2163357138633728,-1.1096441745758057,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,309,25,100000,-500.0,-500.0,500.0,1.0882598161697388,0.27633264660835266,0.21985654532909393,-1.1092603206634521,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,309,28,112000,-500.0,-500.0,500.0,1.0881181955337524,0.27639761567115784,0.21021705865859985,-1.1094722747802734,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,309,31,122880,-500.0,-500.0,500.0,1.088755488395691,0.2774571180343628,0.21541504561901093,-1.1087623834609985,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,310,0,0,-500.0,-500.0,500.0,1.0861308574676514,0.2818240821361542,0.21657556295394897,-1.11106538772583,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,310,4,16000,-500.0,-500.0,500.0,1.0862756967544556,0.2818671464920044,0.2158091515302658,-1.1109257936477661,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,310,7,28000,-500.0,-500.0,500.0,1.0861867666244507,0.2821609377861023,0.21444164216518402,-1.1110156774520874,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,310,10,40000,-500.0,-500.0,500.0,1.086422085762024,0.28305384516716003,0.2177034467458725,-1.1107932329177856,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,310,13,52000,-500.0,-500.0,500.0,1.0861819982528687,0.28225523233413696,0.21157601475715637,-1.111068606376648,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,310,16,64000,-500.0,-500.0,500.0,1.0873833894729614,0.2848585546016693,0.218322291970253,-1.1098101139068604,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,310,19,76000,-500.0,-500.0,500.0,1.0873481035232544,0.2851210832595825,0.21794447302818298,-1.1098158359527588,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,310,22,88000,-500.0,-500.0,500.0,1.088268518447876,0.2864293158054352,0.22055310010910034,-1.1088913679122925,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,310,25,100000,-500.0,-500.0,500.0,1.0877892971038818,0.2865014970302582,0.21630524098873138,-1.109388828277588,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,310,28,112000,-500.0,-500.0,500.0,1.0876281261444092,0.2861904799938202,0.2193836122751236,-1.1095491647720337,555.232544854984,True
gpomdp_logbarrier_fixed,Acrobot-v1,gpomdp_logbarrier_fixed,310,31,122880,-500.0,-500.0,500.0,1.0874145030975342,0.28636327385902405,0.22101961076259613,-1.10979425907135,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,301,0,0,-500.0,-500.0,500.0,1.0957791805267334,0.30499541759490967,0.24332767724990845,-1.1015182733535767,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,301,4,16000,-500.0,-500.0,500.0,1.0965023040771484,0.3087001442909241,0.2508551776409149,-1.1007682085037231,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,301,7,28000,-500.0,-500.0,500.0,1.0960575342178345,0.30653783679008484,0.24214757978916168,-1.1012338399887085,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,301,8,32000,-500.0,-500.0,500.0,1.0955430269241333,0.3035275638103485,0.24117645621299744,-1.1017656326293945,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,301,10,40000,-500.0,-500.0,500.0,1.0961947441101074,0.30678462982177734,0.2387315183877945,-1.101088285446167,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,301,13,51915,-500.0,-500.0,500.0,1.0960789918899536,0.30670365691185,0.24283979833126068,-1.1012098789215088,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,301,16,63915,-500.0,-500.0,500.0,1.0964844226837158,0.30866149067878723,0.24839113652706146,-1.100789189338684,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,301,19,75915,-500.0,-500.0,500.0,1.0961122512817383,0.3065703511238098,0.2361874133348465,-1.1011734008789062,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,301,22,87835,-500.0,-500.0,500.0,1.0962778329849243,0.30787670612335205,0.24328236281871796,-1.1010020971298218,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,301,25,99835,-500.0,-500.0,500.0,1.0965467691421509,0.3092370927333832,0.24938197433948517,-1.1007250547409058,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,301,28,111835,-500.0,-500.0,500.0,1.09671950340271,0.31061822175979614,0.24148963391780853,-1.1005489826202393,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,301,31,122880,-500.0,-500.0,500.0,1.096738576889038,0.31092560291290283,0.24950359761714935,-1.1005281209945679,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,302,0,0,-500.0,-500.0,500.0,1.0369021892547607,0.22991737723350525,0.14428915083408356,-1.1597017049789429,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,302,4,16000,-500.0,-500.0,500.0,1.0383352041244507,0.22999228537082672,0.1461171656847,-1.1581100225448608,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,302,7,28000,-500.0,-500.0,500.0,1.0388293266296387,0.232893168926239,0.14722628891468048,-1.1575639247894287,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,302,8,32000,-500.0,-500.0,500.0,1.0396833419799805,0.23257435858249664,0.15406285226345062,-1.156664490699768,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,302,10,40000,-500.0,-500.0,500.0,1.0395597219467163,0.23244160413742065,0.13837242126464844,-1.156978964805603,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,302,13,52000,-500.0,-500.0,500.0,1.0399657487869263,0.23380407691001892,0.14720769226551056,-1.1565017700195312,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,302,16,64000,-500.0,-470.0,500.0,1.040446162223816,0.23551304638385773,0.14970369637012482,-1.155923843383789,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,302,19,76000,-500.0,-500.0,500.0,1.0403623580932617,0.23401044309139252,0.1478656828403473,-1.1558939218521118,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,302,22,88000,-500.0,-500.0,500.0,1.0408345460891724,0.23440808057785034,0.14313499629497528,-1.1554059982299805,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,302,25,100000,-500.0,-500.0,500.0,1.0415945053100586,0.235632061958313,0.14560458064079285,-1.1547605991363525,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,302,28,112000,-500.0,-500.0,500.0,1.0410479307174683,0.23714853823184967,0.1488327831029892,-1.1552399396896362,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,302,31,122880,-500.0,-500.0,500.0,1.0414215326309204,0.23600050806999207,0.14551542699337006,-1.154755711555481,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,303,0,0,-500.0,-500.0,500.0,1.090776801109314,0.2916897237300873,0.21934522688388824,-1.1064531803131104,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,303,4,15747,-500.0,-500.0,500.0,1.0920854806900024,0.29508140683174133,0.2189713418483734,-1.1051499843597412,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,303,7,27747,-500.0,-500.0,500.0,1.0915032625198364,0.2933024764060974,0.22949178516864777,-1.1057161092758179,555.232544854984,True
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,303,8,31744,-500.0,-474.8,500.0,1.0917763710021973,0.293815016746521,0.21744348108768463,-1.1054576635360718,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,303,10,39695,-500.0,-500.0,500.0,1.0922141075134277,0.2946828603744507,0.23801524937152863,-1.105015516281128,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,303,13,51695,-500.0,-500.0,500.0,1.0909820795059204,0.29140782356262207,0.22651341557502747,-1.1062567234039307,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,303,16,63667,-500.0,-500.0,500.0,1.091999888420105,0.2941237688064575,0.2126728743314743,-1.1052398681640625,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,303,19,75667,-500.0,-483.8,500.0,1.0906816720962524,0.29097896814346313,0.22312159836292267,-1.1065545082092285,0.0,False
gpomdp_logbarrier_handoff_h25,Acrobot-v1,gpomdp_logbarrier_handoff,303,22,87667,-500.0,-500.0,500.0,1.090570330619812,0.29066699743270874,0.2211294025182724,-1.1066690683364868,0.0,False
