environment,run_label,method,seed,update,environment_steps,fisher,analysis_batch_identifier,training_batch_reused,parameter_count,state_count,action_count,score_row_count,maximum_possible_rank,numerical_rank,eigenvalue_threshold,trace,largest_eigenvalue,smallest_positive_eigenvalue,k90,participation_ratio,entropy_effective_rank,log_pseudodeterminant,positive_spectrum_condition_number,dtype,spectral_floor_used,decomposition_space
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,308,28000,28000,on_policy,analysis-on_policy-308-28000,False,155,128,3,384,155,56,1e-10,1.241843079004423,0.7731691591165532,1.2860570996470325e-10,2,1.9608079651490888,2.216787657189462,-858.5995077409589,6011934923.641843,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,308,40000,40000,on_policy,analysis-on_policy-308-40000,False,155,128,3,384,155,57,1e-10,1.225560245316972,0.7675461035006967,1.0673084350902596e-10,2,1.9396628862088205,2.173678040955984,-883.4523571492132,7191417946.919788,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,308,52000,52000,on_policy,analysis-on_policy-308-52000,False,155,128,3,384,155,55,1e-10,1.2407329957454325,0.7760942128352512,1.093536176298594e-10,2,1.9378724948223023,2.160763028901161,-846.8171536834951,7097105972.864823,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,308,64000,64000,on_policy,analysis-on_policy-308-64000,False,155,128,3,384,155,54,1e-10,1.2402330032337072,0.7754471713907143,1.1221764952180587e-10,2,1.936874529718692,2.1559421238304677,-835.5295792998347,6910206858.68163,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,308,76000,76000,on_policy,analysis-on_policy-308-76000,False,155,128,3,384,155,57,1e-10,1.2347995108109677,0.7689864214620479,1.444654922339116e-10,2,1.9539903928966595,2.2006199283686225,-881.1512654864904,5322976508.583391,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,308,88000,88000,on_policy,analysis-on_policy-308-88000,False,155,128,3,384,155,52,1e-10,1.2379946886650366,0.775890644748621,1.059521350297731e-10,2,1.9269569702935705,2.1308792474054097,-800.5383256742285,7323029824.086053,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,308,100000,100000,on_policy,analysis-on_policy-308-100000,False,155,128,3,384,155,58,1e-10,1.2503052290491379,0.7759093805446344,1.0702994775360412e-10,2,1.9598007348348903,2.205982571281404,-899.6918739376567,7249460518.572536,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,308,112000,112000,on_policy,analysis-on_policy-308-112000,False,155,128,3,384,155,59,1e-10,1.2252006304734202,0.7609646291660975,1.121174005376476e-10,2,1.9574846938740884,2.211276339712939,-907.8087836440804,6787212560.378398,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,308,122880,122880,on_policy,analysis-on_policy-308-122880,False,155,128,3,384,155,58,1e-10,1.245685047129967,0.7702052744740168,1.1662280107696441e-10,2,1.9691185408897205,2.2215203683961375,-888.7260734744414,6604242629.755781,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,309,0,0,on_policy,analysis-on_policy-309-0,False,155,128,3,384,155,53,1e-10,1.5148316643642799,0.7989827501061523,1.2642230927573261e-10,2,2.0511612615119237,2.1791521629758632,-814.2988891324449,6319950605.8976965,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,309,16000,16000,on_policy,analysis-on_policy-309-16000,False,155,128,3,384,155,47,1e-10,1.5135599798221417,0.8017976756061457,1.204427048941868e-10,2,2.0309246194983586,2.124922178532932,-717.4277529667488,6657087918.363785,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,309,28000,28000,on_policy,analysis-on_policy-309-28000,False,155,128,3,384,155,49,1e-10,1.5071102682486066,0.8008035521811587,1.1017420359258362e-10,2,2.0320235063790246,2.1311937213946814,-749.8209249953262,7268521360.430918,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,309,40000,40000,on_policy,analysis-on_policy-309-40000,False,155,128,3,384,155,51,1e-10,1.5017628293518697,0.7967682464196502,1.3617938631403197e-10,2,2.039632525104997,2.1518469381398924,-782.5447676659396,5850872646.630153,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,309,52000,52000,on_policy,analysis-on_policy-309-52000,False,155,128,3,384,155,53,1e-10,1.50759050320281,0.7957212269974386,1.2402509485101105e-10,2,2.051419503529142,2.182800037617728,-804.5451642924189,6415808251.97774,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,309,64000,64000,on_policy,analysis-on_policy-309-64000,False,155,128,3,384,155,50,1e-10,1.5083180700597456,0.7964032223934348,1.2773099712999596e-10,2,2.0439186784379784,2.159690765760974,-758.965119805758,6235003564.427744,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,309,76000,76000,on_policy,analysis-on_policy-309-76000,False,155,128,3,384,155,51,1e-10,1.5041892361341505,0.7929592867832181,1.3726430296660145e-10,2,2.0465415480190194,2.164849724462875,-785.4923542832855,5776879127.679376,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,309,88000,88000,on_policy,analysis-on_policy-309-88000,False,155,128,3,384,155,53,1e-10,1.5077422340264384,0.7904963220063984,1.1312348266254913e-10,2,2.0543479590661424,2.185504628693629,-809.690139051505,6987906519.501999,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,309,100000,100000,on_policy,analysis-on_policy-309-100000,False,155,128,3,384,155,53,1e-10,1.49896443975786,0.7874851554282117,1.1477274441046958e-10,2,2.045074186825083,2.161395118517232,-822.6800832578031,6861255775.255098,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,309,112000,112000,on_policy,analysis-on_policy-309-112000,False,155,128,3,384,155,50,1e-10,1.4971309859645432,0.7873413785015133,1.760505477540164e-10,2,2.039073835452042,2.1438769228232615,-765.1302446902866,4472246116.505201,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,309,122880,122880,on_policy,analysis-on_policy-309-122880,False,155,128,3,384,155,50,1e-10,1.4945137627716047,0.7844777687408155,1.1886150062508961e-10,2,2.033893855085113,2.1294738581731867,-769.9979475430013,6599931555.762521,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,310,0,0,on_policy,analysis-on_policy-310-0,False,155,128,3,384,155,51,1.1442316411481229e-10,1.7122176384533403,1.1442316411481228,1.23657429097349e-10,2,1.832902491409962,2.06193649066233,-776.7565584705826,9253238155.60915,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,310,16000,16000,on_policy,analysis-on_policy-310-16000,False,155,128,3,384,155,52,1.1452215554765693e-10,1.7067838178956145,1.1452215554765692,1.1750975145317946e-10,2,1.8213917183087465,2.0415496729362372,-792.0386725344514,9745757618.53152,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,310,28000,28000,on_policy,analysis-on_policy-310-28000,False,155,128,3,384,155,54,1.1344519542164892e-10,1.7089384698122108,1.1344519542164893,1.6279354982517714e-10,2,1.8563161547527074,2.1185006971501856,-826.270618249393,6968654196.893976,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,310,40000,40000,on_policy,analysis-on_policy-310-40000,False,155,128,3,384,155,54,1.147246771689054e-10,1.7218014100061105,1.147246771689054,1.2384751726197903e-10,2,1.8430043529982088,2.0872634036705096,-824.1731355603539,9263381269.583647,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,310,52000,52000,on_policy,analysis-on_policy-310-52000,False,155,128,3,384,155,55,1.1417446721539249e-10,1.715961919943997,1.1417446721539248,1.2136103650431562e-10,2,1.8434266290328685,2.083415504401943,-842.7951254764166,9407835538.000898,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,310,64000,64000,on_policy,analysis-on_policy-310-64000,False,155,128,3,384,155,53,1.14530153253533e-10,1.7213515947931088,1.14530153253533,1.1847543697248447e-10,2,1.8423490104396243,2.0757616676343433,-813.1500702720299,9666995638.946852,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,310,76000,76000,on_policy,analysis-on_policy-310-76000,False,155,128,3,384,155,53,1.144669065506677e-10,1.7228211898097345,1.144669065506677,1.192099826556716e-10,2,1.844002591370534,2.076685622104689,-807.1517210391803,9602124251.732851,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,310,88000,88000,on_policy,analysis-on_policy-310-88000,False,155,128,3,384,155,48,1.1490019875972444e-10,1.7169670321068782,1.1490019875972444,1.3771983221681401e-10,2,1.8195194114485325,2.0144772042013246,-732.6366440023997,8343039409.083483,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,310,100000,100000,on_policy,analysis-on_policy-310-100000,False,155,128,3,384,155,53,1.137434531544505e-10,1.7156053685769819,1.137434531544505,1.610267680107991e-10,2,1.8474480060156733,2.082936980769275,-802.6177176151186,7063636348.139484,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,310,112000,112000,on_policy,analysis-on_policy-310-112000,False,155,128,3,384,155,49,1.1439212703197451e-10,1.721976407680693,1.143921270319745,1.6236678949503738e-10,2,1.8408040646625283,2.0616786887464356,-744.5253114477,7045290935.8949175,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,310,122880,122880,on_policy,analysis-on_policy-310-122880,False,155,128,3,384,155,53,1.1452766520122582e-10,1.7254189559348836,1.1452766520122581,1.3889816475636215e-10,2,1.842288954219085,2.067219785496633,-799.7774147609371,8245441212.424655,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,301,0,0,on_policy,analysis-on_policy-301-0,False,155,128,3,384,155,57,1e-10,1.512649404940876,0.8562615140255643,1.219161496532807e-10,2,2.0453594988694337,2.2431097468559407,-874.69015620084,7023364143.804575,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,301,16000,16000,on_policy,analysis-on_policy-301-16000,False,155,128,3,384,155,56,1e-10,1.495677596793637,0.843842856090911,1.0730163238101131e-10,2,2.0618163992327805,2.2749395395043073,-858.7137576895453,7864212662.623407,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,301,28000,28000,on_policy,analysis-on_policy-301-28000,False,155,128,3,384,155,53,1e-10,1.4970041596402526,0.8496148007607772,1.0913511560403096e-10,2,2.037875657785539,2.2227734254904723,-813.166412197239,7784980994.049511,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,301,40000,40000,on_policy,analysis-on_policy-301-40000,False,155,128,3,384,155,54,1e-10,1.4985173566940608,0.8489249379032057,1.0146417379189411e-10,2,2.0460650087497907,2.237296032996006,-830.6142725786676,8366745681.528682,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,301,51915,51915,on_policy,analysis-on_policy-301-51915,False,155,128,3,384,155,54,1e-10,1.4902982183608164,0.8473566674703273,1.1243466835545339e-10,2,2.0332240867581612,2.214313310687447,-836.2640969817305,7536435868.6190605,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,301,63915,63915,on_policy,analysis-on_policy-301-63915,False,155,128,3,384,155,60,1e-10,1.5133460527935712,0.8481943852872461,1.1582125671107537e-10,2,2.0925560408612727,2.340455665660062,-914.1119520320352,7323304973.310118,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,301,75915,75915,on_policy,analysis-on_policy-301-75915,False,155,128,3,384,155,58,1e-10,1.5037262859695582,0.8490850947631475,1.094041733798229e-10,2,2.062097604072623,2.2810648352599756,-892.9632707613898,7760993648.892574,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,301,87835,87835,on_policy,analysis-on_policy-301-87835,False,155,128,3,384,155,55,1e-10,1.498226520298126,0.8550076972000883,1.226290962184065e-10,2,2.02123735554817,2.19129567322579,-850.0624278501014,6972306928.506519,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,301,99835,99835,on_policy,analysis-on_policy-301-99835,False,155,128,3,384,155,57,1e-10,1.5156412122173821,0.8574063594726753,1.156479206304988e-10,2,2.054382527819169,2.2622724865562347,-869.1601767241095,7413936669.143701,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,301,111835,111835,on_policy,analysis-on_policy-301-111835,False,155,128,3,384,155,59,1e-10,1.5014932116771926,0.8462261080484847,1.0557372132254105e-10,2,2.0770045745534302,2.3164569131633055,-912.1079340522002,8015499477.0257,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,301,122880,122880,on_policy,analysis-on_policy-301-122880,False,155,128,3,384,155,56,1e-10,1.501735059617586,0.8540386951705646,1.1415925647784241e-10,2,2.0410646925486016,2.238983319346153,-857.8209634586898,7481116481.66111,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,0,0,on_policy,analysis-on_policy-302-0,False,155,128,3,384,155,57,1.2701122073395388e-10,1.8624631424671467,1.2701122073395388,1.3579001674145194e-10,2,1.8164491234671856,2.1083759580952317,-866.9308032133891,9353502104.34003,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,16000,16000,on_policy,analysis-on_policy-302-16000,False,155,128,3,384,155,53,1.2717339449356807e-10,1.8547100334363074,1.2717339449356806,1.4499351020310001e-10,2,1.7941689420542957,2.0505400853066176,-803.6048351790645,8770971494.89171,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,28000,28000,on_policy,analysis-on_policy-302-28000,False,155,128,3,384,155,58,1.2566076650973601e-10,1.8514210770025024,1.25660766509736,1.4173337678972845e-10,2,1.8244689595974823,2.1125553979557603,-885.1504584311435,8865996800.1865,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,40000,40000,on_policy,analysis-on_policy-302-40000,False,155,128,3,384,155,58,1.2516516879737657e-10,1.846689561342382,1.2516516879737656,1.3894988505219812e-10,2,1.8257954511411134,2.110657740948494,-885.969173093772,9007936116.705446,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,52000,52000,on_policy,analysis-on_policy-302-52000,False,155,128,3,384,155,55,1.2563899194917506e-10,1.837990219932453,1.2563899194917505,1.5066609571543475e-10,2,1.7942920972503622,2.0365530497627153,-841.3435160590689,8338902747.335488,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,64000,64000,on_policy,analysis-on_policy-302-64000,False,155,128,3,384,155,55,1.2430859513164642e-10,1.8383964882525576,1.2430859513164643,1.3104083232100836e-10,2,1.829513743490364,2.1098165615779947,-833.7755609728645,9486248898.90274,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,76000,76000,on_policy,analysis-on_policy-302-76000,False,155,128,3,384,155,58,1.2362857719227923e-10,1.840784151089116,1.2362857719227924,1.312540400339571e-10,2,1.8501868031473858,2.1530737042344157,-885.3157624574756,9419030237.872675,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,88000,88000,on_policy,analysis-on_policy-302-88000,False,155,128,3,384,155,58,1.2333128827149636e-10,1.8367088226210626,1.2333128827149635,1.45371301149966e-10,2,1.8471477083126557,2.140935029612448,-885.0352673842208,8483881432.984285,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,100000,100000,on_policy,analysis-on_policy-302-100000,False,155,128,3,384,155,56,1.2311779209917728e-10,1.8214163257863105,1.2311779209917728,1.6744861540013304e-10,2,1.8205812284675065,2.078820552095717,-856.7610685822232,7352571522.014476,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,111976,111976,on_policy,analysis-on_policy-302-111976,False,155,128,3,384,155,57,1.2190141597536545e-10,1.8120176900142908,1.2190141597536546,1.5989925038209125e-10,2,1.83103540568449,2.095278404561369,-863.8488138255505,7623638990.431342,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,122880,122880,on_policy,analysis-on_policy-302-122880,False,155,128,3,384,155,54,1.2210868060554495e-10,1.8180065035887902,1.2210868060554496,1.3086099026786038e-10,2,1.8347887507074947,2.0940198662525384,-823.0962856929114,9331175039.681402,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,0,0,on_policy,analysis-on_policy-303-0,False,155,128,3,384,155,55,1e-10,1.5679518884710717,0.7929128899274803,1.4375422062013994e-10,2,2.0630371508674608,2.1946675997378313,-832.1271070856252,5515753808.875601,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,15747,15747,on_policy,analysis-on_policy-303-15747,False,155,128,3,384,155,62,1e-10,1.593752913484089,0.7957588002983342,1.0134739548321051e-10,2,2.1118226841743364,2.3036277916343657,-947.1292250265955,7851793294.778471,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,27747,27747,on_policy,analysis-on_policy-303-27747,False,155,128,3,384,155,60,1e-10,1.574132543623206,0.7909840483881843,1.0610985823650127e-10,2,2.080522447836363,2.2388650435756317,-925.529618452116,7454387947.868256,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,39695,39695,on_policy,analysis-on_policy-303-39695,False,155,128,3,384,155,57,1e-10,1.5595205588980154,0.7862017212068394,1.3776934185438992e-10,2,2.068207256430568,2.207810074656218,-878.5145621280591,5706652224.8308735,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,51695,51695,on_policy,analysis-on_policy-303-51695,False,155,128,3,384,155,60,1e-10,1.569338121560987,0.7901660789407566,1.163510502360585e-10,2,2.075150004634174,2.226912914411195,-919.7099714881537,6791224293.529198,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,63667,63667,on_policy,analysis-on_policy-303-63667,False,155,128,3,384,155,57,1e-10,1.5648723497671633,0.7874950963317504,1.0790125639549688e-10,2,2.0771555450511596,2.226217441747465,-872.6149654876854,7298294038.813579,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,75667,75667,on_policy,analysis-on_policy-303-75667,False,155,128,3,384,155,57,1e-10,1.5793096147639636,0.7969651605181172,1.1096440625419437e-10,2,2.071055287799542,2.211549016394613,-879.6897270359113,7182169376.840085,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,87622,87622,on_policy,analysis-on_policy-303-87622,False,155,128,3,384,155,59,1e-10,1.5588434527202724,0.7864273460665656,1.032763914023365e-10,2,2.0716784618147592,2.215959013671731,-922.8830129846215,7614783353.562968,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,99617,99617,on_policy,analysis-on_policy-303-99617,False,155,128,3,384,155,58,1e-10,1.568070412942878,0.7875011087965899,1.2461596942346157e-10,2,2.088876454546771,2.2565144127104992,-883.9511647200094,6319423685.744134,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,111617,111617,on_policy,analysis-on_policy-303-111617,False,155,128,3,384,155,60,1e-10,1.573203323791094,0.7918093074517232,1.0278810799578812e-10,2,2.080532830314183,2.2371193530213502,-921.3014976284414,7703316296.902446,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,122880,122880,on_policy,analysis-on_policy-303-122880,False,155,128,3,384,155,55,1e-10,1.5671887507691253,0.7909321726532879,1.1580157531268127e-10,2,2.0706763937779886,2.2065391992092867,-847.9175107961439,6830064016.984698,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,0,0,on_policy,analysis-on_policy-304-0,False,155,128,3,384,155,60,1e-10,1.2127760115920505,0.6749903767794558,1.0005829590612363e-10,2,2.0692528184352095,2.2768933648493586,-935.4036524557443,6745971142.7900305,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,16000,16000,on_policy,analysis-on_policy-304-16000,False,155,128,3,384,155,57,1e-10,1.1975875094401602,0.6693321498670036,1.117985825388599e-10,2,2.0433501395098395,2.215935769818448,-894.2750585012409,5986946655.914456,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,28000,28000,on_policy,analysis-on_policy-304-28000,False,155,128,3,384,155,53,1e-10,1.1915623619270033,0.6688362641486755,1.1786075779675478e-10,2,2.022627210670018,2.165905793160791,-818.7256610977884,5674800303.779241,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,40000,40000,on_policy,analysis-on_policy-304-40000,False,155,128,3,384,155,56,1e-10,1.1934811123691496,0.6657928128526955,1.1722649375366166e-10,2,2.041444040478906,2.209758451941875,-875.3474201199052,5679542154.112231,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,52000,52000,on_policy,analysis-on_policy-304-52000,False,155,128,3,384,155,58,1e-10,1.194340002357138,0.6649802693072616,1.000978782175359e-10,2,2.0472075764674647,2.2215613306232984,-910.3820749660359,6643300349.105356,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,64000,64000,on_policy,analysis-on_policy-304-64000,False,155,128,3,384,155,55,1e-10,1.189798195255717,0.6670038850675165,1.0761416791859029e-10,2,2.021843085434327,2.1648718985385687,-865.3176049020632,6198104747.435324,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,76000,76000,on_policy,analysis-on_policy-304-76000,False,155,128,3,384,155,53,1e-10,1.1866204014128907,0.6656474604499115,1.2952584271426256e-10,2,2.0185471521367835,2.156384302946623,-821.4737599702801,5139109281.213846,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,88000,88000,on_policy,analysis-on_policy-304-88000,False,155,128,3,384,155,56,1e-10,1.196453701539722,0.6661979601279158,1.0989002747205896e-10,2,2.048834242323573,2.2237146676525614,-883.3221892975421,6062405983.994369,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,100000,100000,on_policy,analysis-on_policy-304-100000,False,155,128,3,384,155,57,1e-10,1.193176403634792,0.6652934683123377,1.0572108580836188e-10,2,2.0426446664981692,2.2109604731250077,-892.6826584771306,6292911799.244093,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,112000,112000,on_policy,analysis-on_policy-304-112000,False,155,128,3,384,155,59,1e-10,1.2002772858456427,0.6674354280424608,1.0102735893975817e-10,2,2.0564910792740934,2.244100159123682,-918.7361217375613,6606481997.024661,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,122880,122880,on_policy,analysis-on_policy-304-122880,False,155,128,3,384,155,54,1e-10,1.1911980591603946,0.667125176746197,1.1322980651502569e-10,2,2.026984380765545,2.1735707676405474,-847.3135375983798,5891780594.517477,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,0,0,on_policy,analysis-on_policy-305-0,False,155,128,3,384,155,62,1e-10,1.6036983225289836,0.8224122777528637,1.1792457379015318e-10,2,2.169895759810069,2.425775711747161,-948.5213813767381,6974053425.169436,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,16000,16000,on_policy,analysis-on_policy-305-16000,False,155,128,3,384,155,64,1e-10,1.6041854690197108,0.8160745208801857,1.0382864433180338e-10,2,2.1896132635445698,2.4649842498758243,-980.3513839043001,7859820631.696497,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,28000,28000,on_policy,analysis-on_policy-305-28000,False,155,128,3,384,155,57,1e-10,1.6015424208594857,0.8265311406010797,1.1187662242101613e-10,2,2.1394027911930986,2.3675946264645362,-864.4893780849511,7387880709.257227,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,40000,40000,on_policy,analysis-on_policy-305-40000,False,155,128,3,384,155,63,1e-10,1.6055841546790337,0.8226810477396079,1.3964334189251912e-10,2,2.171609636970739,2.4342927541027075,-958.9524739520723,5891301630.211701,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,52000,52000,on_policy,analysis-on_policy-305-52000,False,155,128,3,384,155,62,1e-10,1.611688467635843,0.8260532470054368,1.0454982681498648e-10,2,2.1511777273751993,2.3921946391662003,-948.5789843725688,7901048449.054226,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,64000,64000,on_policy,analysis-on_policy-305-64000,False,155,128,3,384,155,63,1e-10,1.6066363095366518,0.8202584098306367,1.0710635833170502e-10,2,2.1683777172684184,2.430531080524357,-956.2390549302415,7658354019.378777,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,76000,76000,on_policy,analysis-on_policy-305-76000,False,155,128,3,384,155,65,1e-10,1.6093765545697147,0.8184224850384125,1.100034406752809e-10,2,2.1848922005896556,2.461330795120573,-991.2908744960442,7439971695.560991,float64,False,parameter_fisher
Acrobot-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,88000,88000,on_policy,analysis-on_policy-305-88000,False,155,128,3,384,155,60,1e-10,1.6013589250671618,0.8238335523646952,1.1051756857169851e-10,2,2.133639456845982,2.357383223403109,-914.6493106457456,7454322086.630339,float64,False,parameter_fisher
