method,seed,update,true_environment_steps_before_update,beta,barrier_active,reward_gradient_norm,barrier_gradient_norm,regularizer_gradient_norm,total_gradient_norm,naturalized_reward_norm,naturalized_barrier_norm,euclidean_barrier_to_reward_ratio,natural_barrier_to_reward_ratio,euclidean_cosine,euclidean_cosine_defined,natural_cosine,natural_cosine_defined,realized_kl,damping,valid,invalid_reason,target_kl,predicted_kl,scale_factor,gradient_norm,natural_direction_norm,quadratic_form,solve_residual,fisher_condition_number,damped_condition_number
npg_reward_only,611,0,0,0.0,False,403.2479553222656,0.10307607054710388,0.0,403.2479553222656,1151.6995849609375,0.0,0.0,0.0,0.06251515448093414,True,nan,False,0.0010582497343420982,0.1,True,,0.001,0.0010000000474974513,9.0544912382029e-05,403.2479553222656,1151.6995849609375,243950.625,6.065337220206857e-05,907532480.0,9.082746505737305
npg_reward_only,611,1,4000,0.0,False,275.71051025390625,0.10068613290786743,0.0,275.71051025390625,646.3468627929688,0.0,0.0,0.0,0.02073662169277668,True,nan,False,0.0009966351790353656,0.1,True,,0.001,0.0009999999310821295,0.0001431910350220278,275.71051025390625,646.3468627929688,97543.5,4.507849007495679e-05,8738958336.0,9.643448829650879
npg_reward_only,611,2,8000,0.0,False,335.3530578613281,0.10546518862247467,0.0,335.3530578613281,1034.9742431640625,0.0,0.0,0.0,0.7088311910629272,True,nan,False,0.000995371025055647,0.1,True,,0.001,0.0010000000474974513,0.00011842027743114159,335.3530578613281,1034.9742431640625,142619.15625,4.908854316454381e-05,705466816.0,9.525041580200195
npg_reward_only,611,3,12000,0.0,False,209.99166870117188,0.08292371034622192,0.0,209.99166870117188,640.7251586914062,0.0,0.0,0.0,0.8392750024795532,True,nan,False,0.0009924756595864892,0.1,True,,0.001,0.0009999999310821295,0.00018594367429614067,209.99166870117188,640.7251586914062,57845.18359375,4.0103062929119915e-05,5800834560.0,9.44491958618164
npg_reward_only,611,4,16000,0.0,False,211.4086151123047,0.06102869287133217,0.0,211.4086151123047,434.27996826171875,0.0,0.0,0.0,-0.1587660312652588,True,nan,False,0.0009993236744776368,0.1,True,,0.001,0.0009999999310821295,0.00019476088345982134,211.4086151123047,434.27996826171875,52726.20703125,4.286676266929135e-05,1202381568.0,8.863173484802246
npg_reward_only,611,5,20000,0.0,False,395.4487609863281,0.07306563854217529,0.0,395.4487609863281,733.8381958007812,0.0,0.0,0.0,0.5098748803138733,True,nan,False,0.0010127382120117545,0.1,True,,0.001,0.0010000000474974513,0.00010744088649516925,395.4487609863281,733.8381958007812,173257.03125,7.31705004000105e-05,1076973824.0,8.655743598937988
npg_reward_only,611,6,24000,0.0,False,203.15704345703125,0.06544916331768036,0.0,203.15704345703125,620.4361572265625,0.0,0.0,0.0,-0.051026057451963425,True,nan,False,0.001024833763949573,0.1,True,,0.001,0.0010000001639127731,0.00016952850273810327,203.15704345703125,620.4361572265625,69589.640625,2.4888833650038578e-05,598724416.0,8.590700149536133
npg_reward_only,611,7,28000,0.0,False,370.88482666015625,0.06299325078725815,0.0,370.88482666015625,693.4111938476562,0.0,0.0,0.0,0.06863094866275787,True,nan,False,0.0010024477960541844,0.1,True,,0.001,0.0010000000474974513,0.00011280435865046456,370.88482666015625,693.4111938476562,157173.109375,4.1763109038583934e-05,596313216.0,8.635625839233398
npg_reward_only,611,8,32000,0.0,False,430.80096435546875,0.07559677958488464,0.0,430.80096435546875,1245.0108642578125,0.0,0.0,0.0,0.5831291675567627,True,nan,False,0.0010128612630069256,0.1,True,,0.001,0.0010000000474974513,8.791700383881107e-05,430.80096435546875,1245.0108642578125,258752.34375,9.376981324749067e-05,1309207936.0,8.822440147399902
npg_reward_only,611,9,36000,0.0,False,242.2305450439453,0.05277843773365021,0.0,242.2305450439453,618.4544677734375,0.0,0.0,0.0,-0.05563608929514885,True,nan,False,0.0010247970931231976,0.1,True,,0.001,0.0010000001639127731,0.00017666458734311163,242.2305450439453,618.4544677734375,64081.2578125,3.1071769626578316e-05,2026183808.0,9.110244750976562
