iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,7.8528,7.8528,2.462134e-05,1.231157e+02,2.026197e+03,1.838236,0.606728,-0.5171,4.4862,500.0,13.5066,0.3773,13.8839
1,7.8905,7.8905,1.906535e-05,1.116863e+02,2.076724e+03,1.838417,0.606781,-0.4981,4.5621,500.0,12.4683,0.2187,12.687
2,11.4913,11.4913,4.620146e-05,1.506688e+02,2.427255e+03,1.838711,0.606787,-0.0937,4.9484,500.0,11.7266,0.188,11.9146
3,13.8533,13.8533,2.428668e-05,1.045795e+02,2.376955e+03,1.839065,0.606806,0.2313,4.877,500.0,11.5343,0.2881,11.8224
4,15.8636,15.8636,2.677019e-05,1.345294e+02,2.854137e+03,1.839045,0.606805,0.3569,5.1047,500.0,11.6793,0.2288,11.9081
5,16.521,16.521,2.375480e-05,1.047827e+02,2.392078e+03,1.838808,0.606801,0.5916,5.1057,500.0,11.928,0.4425,12.3705
6,19.5724,19.5724,2.943038e-05,1.441560e+02,2.568055e+03,1.838587,0.606783,0.9642,5.2633,500.0,12.3663,0.3965,12.7627
7,20.3808,20.3808,2.143796e-05,9.610391e+01,2.092568e+03,1.838862,0.606801,1.0262,5.287,500.0,10.85,0.1376,10.9877
8,22.4992,22.4992,1.654285e-05,8.778165e+01,2.236770e+03,1.838925,0.606802,1.2693,5.3575,500.0,11.1932,0.1313,11.3245
9,22.7693,22.7693,2.700550e-05,5.957822e+01,3.066727e+03,1.838253,0.606728,1.1924,5.3325,500.0,11.4276,0.1593,11.5869
10,22.9743,22.9743,1.301081e-05,7.500176e+01,2.404610e+03,1.838259,0.606729,1.328,5.2739,500.0,11.1181,0.2018,11.3199
11,23.1804,23.1804,1.744824e-05,8.541312e+01,1.923553e+03,1.838085,0.606724,1.4105,5.452,500.0,11.3066,0.1993,11.5059
12,24.4189,24.4189,1.772910e-05,7.194926e+01,2.963080e+03,1.837505,0.605881,1.4777,5.5678,500.0,11.4324,0.1339,11.5663
13,25.9438,25.9438,9.581737e-06,7.075470e+01,2.159679e+03,1.83728,0.605875,1.6779,5.5236,500.0,11.5058,0.1937,11.6995
14,25.4251,25.9438,1.151988e-05,8.125758e+01,2.164334e+03,1.836807,0.605855,1.5505,5.5276,500.0,12.2606,0.3721,12.6327
15,26.948,26.948,1.315780e-05,5.775005e+01,2.674247e+03,1.836359,0.605784,1.7829,5.5763,500.0,12.0563,0.397,12.4533
16,26.9399,26.948,1.877750e-05,7.960901e+01,2.079557e+03,1.83604,0.605778,1.7772,5.6511,500.0,11.4319,0.1348,11.5667
17,26.0988,26.948,1.059687e-05,5.037312e+01,2.007195e+03,1.835646,0.605566,1.6939,5.699,500.0,10.6713,0.1137,10.7849
18,26.9484,26.9484,1.043620e-05,8.010469e+01,2.267242e+03,1.835779,0.60557,1.715,5.7194,500.0,10.6486,0.1367,10.7853
19,27.4291,27.4291,9.609515e-06,6.035627e+01,2.163683e+03,1.835264,0.605547,1.8458,5.8133,500.0,11.1275,0.3448,11.4723
20,28.2057,28.2057,1.076887e-05,6.246014e+01,2.230370e+03,1.834343,0.605469,1.955,5.8291,500.0,10.6473,0.1391,10.7864
21,27.823,28.2057,8.339539e-06,6.211692e+01,2.237664e+03,1.83399,0.605462,1.9344,5.7605,500.0,11.1518,0.1282,11.2799
22,28.104,28.2057,1.495322e-05,8.972392e+01,2.242010e+03,1.833656,0.605443,1.8425,5.8437,500.0,10.7927,0.138,10.9308
23,27.7748,28.2057,7.189484e-06,7.266919e+01,1.753188e+03,1.832943,0.605367,1.877,5.8411,500.0,10.8211,0.4106,11.2318
24,28.5235,28.5235,9.815622e-06,6.898050e+01,1.958820e+03,1.832499,0.605154,2.0238,5.9328,500.0,11.1729,0.2062,11.3791
25,28.1011,28.5235,4.998456e-06,5.021315e+01,1.702344e+03,1.832476,0.605153,1.8402,5.8188,500.0,11.3376,0.2033,11.5409
26,28.3891,28.5235,6.504901e-06,5.185781e+01,1.794802e+03,1.83185,0.605081,1.9518,5.8234,500.0,10.9286,0.1301,11.0586
27,28.3701,28.5235,1.002799e-05,5.459954e+01,3.153158e+03,1.831804,0.60508,1.9413,5.8688,500.0,10.7689,0.3397,11.1086
28,28.6651,28.6651,4.678952e-06,3.384211e+01,1.942810e+03,1.8316,0.605075,1.9383,5.9049,500.0,11.0388,0.1995,11.2382
29,28.107,28.6651,1.026193e-05,7.542382e+01,1.810366e+03,1.831295,0.605057,1.9298,5.8545,500.0,11.0668,0.2433,11.3101
30,28.0943,28.6651,8.994406e-06,6.214069e+01,2.337925e+03,1.831459,0.605061,1.9268,5.8828,500.0,11.1002,0.3195,11.4197
31,28.5096,28.6651,5.928322e-06,4.859226e+01,2.065723e+03,1.831446,0.605061,1.9129,5.8587,500.0,10.7573,0.1329,10.8902
32,28.3099,28.6651,1.259203e-05,8.406361e+01,2.289068e+03,1.83153,0.605062,1.8837,5.8597,500.0,10.7526,0.3135,11.0661
33,28.5689,28.6651,1.069868e-05,6.019698e+01,2.896991e+03,1.831247,0.605056,1.8702,5.8926,500.0,10.5403,0.35,10.8903
34,28.2188,28.6651,8.346827e-06,5.387103e+01,2.127097e+03,1.831633,0.605075,1.8826,5.8379,500.0,10.5866,0.1784,10.765
35,28.4362,28.6651,6.897414e-06,5.578377e+01,2.038835e+03,1.831701,0.605076,1.9104,5.9085,500.0,10.8984,0.1875,11.0859
36,28.3718,28.6651,5.870659e-06,4.697627e+01,2.050205e+03,1.831667,0.605076,1.8915,5.8595,500.0,11.5206,0.1468,11.6674
37,28.5597,28.6651,6.615088e-06,7.634382e+01,2.074776e+03,1.831259,0.605056,1.9743,5.8919,500.0,11.0511,0.1175,11.1686
38,28.4912,28.6651,1.065177e-05,6.696140e+01,2.319905e+03,1.830073,0.604144,1.8755,5.8567,500.0,10.8855,0.1822,11.0677
39,28.2504,28.6651,8.803619e-06,7.715575e+01,1.946400e+03,1.830368,0.604201,1.9057,5.928,500.0,10.9431,0.1652,11.1083
40,28.8651,28.8651,1.348630e-05,7.082041e+01,2.467469e+03,1.829656,0.604124,1.9207,5.9464,500.0,11.6559,0.3569,12.0128
41,28.7896,28.8651,1.838090e-05,1.100792e+02,2.589844e+03,1.829996,0.604143,2.008,6.0384,500.0,11.9473,0.2063,12.1536
42,28.5259,28.8651,1.251084e-05,1.045083e+02,2.391262e+03,1.829075,0.603896,1.7458,5.8164,500.0,11.3989,0.1373,11.5362
43,29.069,29.069,8.143595e-06,4.613141e+01,2.063356e+03,1.828855,0.603891,2.0539,6.0424,500.0,10.863,0.4596,11.3226
44,28.9115,29.069,1.000677e-05,5.420767e+01,2.424469e+03,1.828085,0.603813,1.9521,5.923,500.0,10.8787,0.1358,11.0145
45,29.0928,29.0928,6.382856e-06,5.163888e+01,1.777313e+03,1.827608,0.603214,2.0041,5.9845,500.0,10.92,0.2495,11.1694
46,28.6712,29.0928,1.411751e-05,7.343937e+01,2.341748e+03,1.827831,0.603219,1.9459,5.9193,500.0,11.3102,0.1968,11.507
47,28.9671,29.0928,8.893675e-06,6.493861e+01,2.529158e+03,1.827686,0.603215,1.9593,5.9806,500.0,12.4242,0.4292,12.8534
48,28.6586,29.0928,7.570506e-06,6.092697e+01,2.351150e+03,1.827252,0.603195,1.9385,5.8843,500.0,13.4972,0.5334,14.0306
49,28.785,29.0928,5.522603e-06,3.592284e+01,1.912246e+03,1.827267,0.603195,1.9457,5.9036,500.0,12.2303,0.294,12.5243
50,28.8578,29.0928,5.824596e-06,5.704956e+01,2.049596e+03,1.827011,0.603142,2.0246,6.0111,500.0,11.1976,0.1498,11.3474
51,28.7141,29.0928,1.341575e-05,6.942943e+01,2.464376e+03,1.826227,0.602909,1.9839,5.9167,500.0,10.8473,0.1942,11.0415
52,29.2082,29.2082,5.522631e-06,5.923659e+01,1.699373e+03,1.826456,0.603118,1.9885,5.9985,500.0,12.5305,0.362,12.8925
53,29.1818,29.2082,9.026688e-06,6.540027e+01,1.929695e+03,1.825579,0.602885,1.9361,5.9455,500.0,12.2495,0.5194,12.7689
54,29.1616,29.2082,6.458787e-06,6.066670e+01,1.647519e+03,1.826023,0.602904,2.103,5.9694,500.0,11.7431,0.1789,11.922
55,28.6285,29.2082,1.203705e-05,8.691223e+01,2.193878e+03,1.826197,0.602909,1.8668,5.7901,500.0,11.0852,0.2092,11.2944
56,29.0099,29.2082,5.873753e-06,5.158633e+01,2.109743e+03,1.825791,0.60289,1.9469,5.9138,500.0,10.9067,0.2142,11.1208
57,29.1856,29.2082,1.188716e-05,6.613672e+01,1.943678e+03,1.826172,0.602908,2.0295,5.9503,500.0,11.3364,0.4589,11.7952
58,29.112,29.2082,1.492656e-05,6.610629e+01,3.195619e+03,1.825178,0.602827,1.9978,5.8831,500.0,10.8761,0.1254,11.0015
59,28.6183,29.2082,1.064668e-05,8.693636e+01,2.245124e+03,1.824835,0.602807,1.8775,5.8608,500.0,10.9394,0.2166,11.156
60,28.916,29.2082,1.462241e-05,6.570750e+01,2.837736e+03,1.825043,0.602812,1.974,5.9203,500.0,10.9264,0.3354,11.2618
61,28.6008,29.2082,8.081754e-06,6.261616e+01,2.207013e+03,1.824667,0.602806,1.9234,5.8707,500.0,11.26,0.4379,11.6979
62,28.7576,29.2082,6.589072e-06,4.487744e+01,1.661575e+03,1.824637,0.601977,1.9103,5.7969,500.0,11.2258,0.2325,11.4584
63,29.0049,29.2082,2.275663e-05,6.271356e+01,2.911046e+03,1.824593,0.601977,2.005,5.9074,500.0,11.4235,0.6818,12.1053
64,28.9892,29.2082,7.121861e-06,5.081628e+01,2.124387e+03,1.82427,0.601971,1.8951,5.8685,500.0,11.1387,0.446,11.5848
65,29.4801,29.4801,7.651764e-06,5.264487e+01,1.985420e+03,1.824148,0.601957,2.0314,5.9382,500.0,12.0688,0.1914,12.2602
66,28.9932,29.4801,1.247685e-05,4.994422e+01,2.708385e+03,1.824032,0.601953,1.969,5.8498,500.0,11.0149,0.4766,11.4914
67,29.1208,29.4801,5.559743e-06,3.507614e+01,2.352760e+03,1.823925,0.601952,1.9608,5.9157,500.0,13.1684,0.3629,13.5314
68,29.1886,29.4801,8.834995e-06,5.044404e+01,2.107129e+03,1.823831,0.6019,2.0055,5.8701,500.0,11.2771,0.6479,11.925
69,29.253,29.4801,9.929288e-06,5.034977e+01,2.013077e+03,1.823994,0.601953,2.0284,5.9628,500.0,11.7467,0.2819,12.0285
70,29.4359,29.4801,1.080835e-05,5.989084e+01,2.187485e+03,1.823397,0.60188,2.1199,5.9779,500.0,10.9126,0.2596,11.1722
71,28.8507,29.4801,1.515859e-05,7.798143e+01,2.616759e+03,1.823208,0.601875,1.957,5.8585,500.0,11.8417,0.5174,12.3591
72,28.9779,29.4801,6.058791e-06,6.481831e+01,1.859283e+03,1.822992,0.601666,1.966,5.7953,500.0,11.8292,0.3378,12.167
73,29.5454,29.5454,6.856629e-06,4.041127e+01,2.416720e+03,1.822967,0.601666,2.0276,5.907,500.0,11.4282,0.2855,11.7138
74,29.2586,29.5454,1.493819e-05,9.432922e+01,3.106090e+03,1.822603,0.601647,1.9589,5.8392,500.0,11.2932,0.3056,11.5988
75,29.2459,29.5454,7.779350e-06,4.292001e+01,2.703574e+03,1.822163,0.601588,1.9708,5.9215,500.0,11.1632,0.1625,11.3257
76,29.009,29.5454,1.510533e-05,4.885060e+01,2.899697e+03,1.821745,0.601569,2.019,5.8795,500.0,11.1178,0.4679,11.5856
77,28.7715,29.5454,6.891083e-06,5.330679e+01,2.116860e+03,1.821064,0.601556,1.8438,5.8301,500.0,11.3546,0.3008,11.6554
78,29.4734,29.5454,1.127545e-05,6.302272e+01,2.359523e+03,1.820673,0.601537,2.0739,5.907,500.0,11.6653,0.4997,12.165
79,29.0566,29.5454,7.712230e-06,5.818122e+01,1.926890e+03,1.820465,0.601483,1.9675,5.8923,500.0,10.9089,0.2515,11.1604
80,29.6174,29.6174,8.915828e-06,5.394566e+01,2.335621e+03,1.819813,0.601459,2.1202,5.9846,500.0,11.6652,0.4253,12.0905
81,29.5328,29.6174,8.228554e-06,7.499272e+01,2.218364e+03,1.819561,0.601245,1.9924,5.9718,500.0,11.4471,0.1324,11.5795
82,29.3513,29.6174,1.445536e-05,8.661917e+01,2.760307e+03,1.819139,0.601226,2.0598,5.9769,500.0,11.0178,0.244,11.2619
83,29.3398,29.6174,8.834074e-06,5.392515e+01,2.372420e+03,1.819277,0.60123,2.1122,5.9627,500.0,10.8658,0.1534,11.0192
84,29.4432,29.6174,8.068125e-06,4.672395e+01,2.349129e+03,1.818945,0.601172,1.9306,5.9372,500.0,10.5615,0.1405,10.702
85,29.0929,29.6174,6.949345e-06,4.360408e+01,2.004848e+03,1.81851,0.601152,1.9189,5.8671,500.0,10.9565,0.2644,11.2209
86,29.5843,29.6174,7.445585e-06,7.316720e+01,1.745327e+03,1.817963,0.600311,2.025,6.0019,500.0,10.9292,0.2318,11.161
87,29.5261,29.6174,1.477227e-05,8.085954e+01,2.095874e+03,1.818115,0.600312,2.0819,6.0091,500.0,10.9366,0.2609,11.1975
88,29.1314,29.6174,7.141920e-06,4.989622e+01,2.330613e+03,1.818702,0.601167,2.0638,5.9162,500.0,10.6744,0.3451,11.0195
89,29.3492,29.6174,4.956662e-06,6.227355e+01,2.012236e+03,1.817825,0.600306,1.9727,5.9001,500.0,10.4044,0.4983,10.9027
90,29.2353,29.6174,1.609114e-05,7.512661e+01,2.619071e+03,1.817121,0.600229,2.0576,5.8817,500.0,10.5163,0.3053,10.8217
91,29.3195,29.6174,9.988878e-06,8.891160e+01,2.568831e+03,1.818178,0.601146,2.077,5.9738,500.0,11.0558,0.1849,11.2407
92,29.6689,29.6689,1.510087e-05,6.068302e+01,2.447794e+03,1.817936,0.600307,2.0479,5.9684,500.0,10.7357,0.1822,10.9179
93,29.6698,29.6698,1.318611e-05,5.374895e+01,3.249247e+03,1.81801,0.600311,2.0823,5.9964,500.0,11.6359,0.2393,11.8752
94,28.9161,29.6698,1.121450e-05,5.709792e+01,3.082287e+03,1.817812,0.600306,1.9685,5.9448,500.0,10.6407,0.1411,10.7819
95,29.2624,29.6698,9.491228e-06,7.356406e+01,2.148901e+03,1.817803,0.600306,2.0255,5.9376,500.0,10.4025,0.1439,10.5464
96,29.4382,29.6698,1.283495e-05,6.515237e+01,2.255067e+03,1.817375,0.600286,1.9958,5.9471,500.0,10.7527,0.2803,11.033
97,29.5298,29.6698,1.959918e-05,5.720477e+01,3.329685e+03,1.816391,0.599998,2.004,5.8976,500.0,10.9591,0.2777,11.2368
98,29.1425,29.6698,8.513219e-06,3.283597e+01,2.804321e+03,1.816305,0.599994,1.9501,5.8606,500.0,10.6836,0.2151,10.8988
99,29.4423,29.6698,8.833461e-06,6.490991e+01,2.361711e+03,1.815453,0.599916,2.1347,5.9495,500.0,10.5299,0.1254,10.6553
100,29.5035,29.6698,1.252755e-05,5.437252e+01,2.130198e+03,1.814997,0.599895,2.0124,5.9501,500.0,11.0421,0.3052,11.3473
101,29.3232,29.6698,1.491660e-05,5.658706e+01,2.708470e+03,1.815241,0.599901,2.0272,5.9044,500.0,10.829,0.1668,10.9958
102,28.9422,29.6698,5.004415e-06,3.509983e+01,2.360241e+03,1.814819,0.599324,1.9462,5.8789,500.0,10.8613,0.1839,11.0452
103,29.5905,29.6698,1.004818e-05,5.505572e+01,2.090323e+03,1.814636,0.599319,2.0336,6.0416,500.0,10.362,0.1581,10.5201
104,29.6032,29.6698,1.031093e-05,6.014103e+01,2.318945e+03,1.815264,0.599901,2.0448,5.9925,500.0,10.9171,0.1935,11.1106
105,29.4564,29.6698,1.563788e-05,8.244416e+01,2.355147e+03,1.81513,0.5999,2.0216,5.9402,500.0,10.4565,0.5181,10.9746
106,29.4125,29.6698,8.878895e-06,7.201641e+01,2.156259e+03,1.81457,0.599318,2.0578,5.9326,500.0,10.7511,0.2645,11.0156
107,29.1857,29.6698,5.343924e-06,7.007644e+01,1.982627e+03,1.814226,0.599299,1.9778,5.9348,500.0,11.0404,0.3772,11.4176
108,29.6202,29.6698,1.200727e-05,5.364185e+01,2.069717e+03,1.814346,0.599303,2.0961,5.9382,500.0,11.3787,0.236,11.6147
109,29.5377,29.6698,9.065172e-06,5.743387e+01,2.925836e+03,1.813851,0.599241,2.1008,5.9941,500.0,10.737,0.1524,10.8894
110,29.1365,29.6698,1.024622e-05,6.485944e+01,2.393530e+03,1.813791,0.59924,2.0029,5.9029,500.0,10.5608,0.1844,10.7452
111,29.4723,29.6698,6.910672e-06,4.563574e+01,2.519078e+03,1.813826,0.599241,2.0706,5.9721,500.0,10.7387,0.4803,11.219
112,29.6396,29.6698,1.073536e-05,7.419899e+01,2.451057e+03,1.813353,0.59922,2.1122,6.0419,500.0,10.4385,0.2681,10.7066
113,29.522,29.6698,1.506259e-05,8.787123e+01,2.171317e+03,1.812735,0.598991,2.0749,6.0151,500.0,10.537,0.1519,10.6889
114,29.5169,29.6698,1.077200e-05,8.172481e+01,2.359589e+03,1.81257,0.598986,2.0145,5.9451,500.0,10.7402,0.3252,11.0654
115,29.3775,29.6698,9.493435e-06,6.198491e+01,2.170589e+03,1.812466,0.598934,2.0908,5.9611,500.0,10.8859,0.158,11.0439
116,29.6605,29.6698,1.989476e-05,7.255215e+01,3.061625e+03,1.812546,0.598986,2.0822,6.0113,500.0,10.5697,0.2418,10.8115
117,29.5303,29.6698,6.004206e-06,3.650905e+01,1.924916e+03,1.81231,0.598932,2.1244,5.9578,500.0,10.7587,0.1698,10.9285
118,29.3008,29.6698,1.227092e-05,7.563480e+01,2.368647e+03,1.811825,0.598909,2.0177,5.9787,500.0,10.3651,0.1431,10.5083
119,29.6653,29.6698,8.685784e-06,6.559750e+01,2.150083e+03,1.811094,0.598053,2.0769,5.9489,500.0,10.5518,0.192,10.7438
120,29.2934,29.6698,6.806722e-06,5.013560e+01,2.162620e+03,1.810782,0.597995,2.0544,5.9588,500.0,11.8351,0.6689,12.504
121,29.4476,29.6698,1.624897e-05,9.550042e+01,2.281776e+03,1.810061,0.59797,1.9899,5.8462,500.0,11.5069,0.3738,11.8807
122,29.7828,29.7828,5.271895e-06,4.892857e+01,1.975209e+03,1.810066,0.59797,2.0714,5.9339,500.0,11.0937,0.2255,11.3192
123,29.4854,29.7828,9.438148e-06,6.238218e+01,2.612968e+03,1.80983,0.597759,2.0721,5.9464,500.0,10.6251,0.2171,10.8422
124,29.5127,29.7828,8.906651e-06,5.197051e+01,2.194858e+03,1.809856,0.597759,2.041,5.9474,500.0,11.137,0.1261,11.2631
125,29.1715,29.7828,4.026885e-06,6.020837e+01,1.648909e+03,1.809513,0.59774,2.0492,5.9631,500.0,11.1299,0.5057,11.6357
126,29.7324,29.7828,6.089105e-06,7.327779e+01,2.203677e+03,1.809534,0.597741,2.1025,5.9604,500.0,12.5974,0.6596,13.257
127,29.5247,29.7828,6.977572e-06,5.115816e+01,1.933826e+03,1.809936,0.59776,2.1456,6.0198,500.0,10.9901,0.1608,11.1509
128,29.701,29.7828,1.308064e-05,1.043148e+02,2.637833e+03,1.809317,0.597735,2.0934,6.0407,500.0,10.5965,0.2412,10.8377
129,29.64,29.7828,4.990961e-06,5.135698e+01,2.046001e+03,1.809046,0.597681,2.1076,5.9531,500.0,10.7473,0.2348,10.9822
130,29.7965,29.7965,6.678721e-06,3.956939e+01,3.002920e+03,1.809145,0.597682,2.1696,6.0064,500.0,10.5911,0.3396,10.9307
131,29.7419,29.7965,1.204352e-05,5.089106e+01,2.539707e+03,1.808622,0.597661,2.1203,6.0369,500.0,10.9516,0.1603,11.1119
