environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_reward_only,513,0,0,-403.75,-500.0,149.79642099174293,0.0,404.0625,0.3125,0.0,1.0879117250442505,0.2769385576248169,0.1925356239080429,-1.1097265481948853,0.0,False
Acrobot-v1,gpomdp_reward_only,513,50,194172,-500.0,-408.21875,0.0,98.25534028825756,500.0,0.0,0.71875,1.042930006980896,0.2354968935251236,0.15867312252521515,-1.154375433921814,0.0,False
Acrobot-v1,gpomdp_reward_only,513,100,289300,-383.84375,-159.53125,188.8296910386233,35.06858200082215,384.125,0.28125,1.0,0.8806043267250061,0.15600107610225677,0.06326746195554733,-1.3411904573440552,0.0,False
Acrobot-v1,gpomdp_reward_only,513,150,345287,-92.3125,-119.625,26.715269887487388,22.701072875029926,93.3125,1.0,1.0,0.7434578537940979,0.10065901279449463,0.02993875741958618,-1.5428138971328735,0.0,False
Acrobot-v1,gpomdp_reward_only,513,200,393431,-83.8125,-110.90625,16.534299637908134,32.488568088661786,84.8125,1.0,1.0,0.64903724193573,0.08073832839727402,0.016993863508105278,-1.6932322978973389,0.0,False
Acrobot-v1,gpomdp_reward_only,513,250,437191,-82.0,-99.65625,10.163184667250968,16.711227392616674,83.0,1.0,1.0,0.557276725769043,0.062092047184705734,0.010342027060687542,-1.8744187355041504,0.0,False
Acrobot-v1,gpomdp_reward_only,513,300,476992,-80.125,-98.09375,12.958370068751304,32.406052177671,81.125,1.0,1.0,0.4033677279949188,0.03721228614449501,0.004812778905034065,-2.2583534717559814,0.0,False
Acrobot-v1,gpomdp_reward_only,513,350,514997,-95.03125,-94.15625,42.086304856230996,27.852270857786156,96.03125,1.0,1.0,0.35531947016716003,0.030615441501140594,0.003604952013120055,-2.407236337661743,0.0,False
Acrobot-v1,gpomdp_reward_only,513,400,552966,-82.4375,-86.375,9.269921877389432,17.211680205136016,83.4375,1.0,1.0,0.3483867347240448,0.030972084030508995,0.0031290287151932716,-2.439516305923462,0.0,False
Acrobot-v1,gpomdp_reward_only,513,450,589152,-79.625,-102.625,11.969719860898461,75.43283703550999,80.625,1.0,0.96875,0.30509933829307556,0.024600990116596222,0.002513402607291937,-2.601846933364868,0.0,False
Acrobot-v1,gpomdp_reward_only,513,500,626711,-85.90625,-89.0,17.60564311108341,19.700990641540454,86.90625,1.0,1.0,0.31585249304771423,0.02724774368107319,0.0027592338155955076,-2.532590866088867,0.0,False
Acrobot-v1,gpomdp_reward_only,513,550,662121,-83.53125,-95.5,19.767983849747324,30.590953754548142,84.53125,1.0,1.0,0.3002305030822754,0.02570424973964691,0.002312080003321171,-2.6136839389801025,0.0,False
Acrobot-v1,gpomdp_reward_only,513,600,698352,-83.78125,-106.9375,7.698908070880634,76.45869114504187,84.78125,1.0,0.96875,0.2608462870121002,0.020370354875922203,0.001706064329482615,-2.793492078781128,0.0,False
Acrobot-v1,gpomdp_reward_only,513,650,733462,-83.0625,-94.0,13.447478478114581,75.09477882284236,84.0625,1.0,0.96875,0.2502392828464508,0.019724169746041298,0.001476398087106645,-2.846013069152832,0.0,False
Acrobot-v1,gpomdp_reward_only,513,700,769074,-83.71875,-80.9375,9.277911246437649,9.843738799276782,84.71875,1.0,1.0,0.250369131565094,0.020808279514312744,0.0012528133811429143,-2.8765552043914795,0.0,False
Acrobot-v1,gpomdp_reward_only,513,750,803951,-79.375,-81.84375,19.667805689633028,18.18739261136681,80.375,1.0,1.0,0.2481660395860672,0.020245332270860672,0.001224955660291016,-2.8818042278289795,0.0,False
Acrobot-v1,gpomdp_reward_only,513,800,839504,-86.75,-100.15625,16.717771112434274,58.0211915540765,87.75,1.0,1.0,0.22289903461933136,0.016042102128267288,0.0010021030902862549,-3.01853084564209,0.0,False
Acrobot-v1,gpomdp_reward_only,513,850,874969,-92.15625,-89.0625,30.63006047722906,25.72928230133782,93.15625,1.0,1.0,0.20769242942333221,0.01606208272278309,0.0008031693287193775,-3.1108028888702393,0.0,False
Acrobot-v1,gpomdp_reward_only,513,900,911001,-87.71875,-85.59375,15.623048265200175,17.52575869233442,88.71875,1.0,1.0,0.20206327736377716,0.01572890765964985,0.0007249711197800934,-3.154371738433838,0.0,False
Acrobot-v1,gpomdp_reward_only,513,950,945635,-80.75,-100.78125,9.346381048816564,77.4995252326769,81.75,1.0,0.96875,0.1723008006811142,0.011996983550488949,0.0006052452372387052,-3.3253626823425293,0.0,False
Acrobot-v1,gpomdp_reward_only,513,1000,981038,-81.1875,-88.21875,15.128348736192955,36.6154685935136,82.1875,1.0,1.0,0.1784738153219223,0.013025048188865185,0.0006054715486243367,-3.2814245223999023,0.0,False
