environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_entropy_fixed,307,0,0,-500.0,-500.0,500.0,1.0884710550308228,0.2788606584072113,0.24359172582626343,-1.1088511943817139,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,307,4,16000,-500.0,-500.0,500.0,1.087708592414856,0.2776359021663666,0.24138689041137695,-1.1096150875091553,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,307,7,28000,-500.0,-500.0,500.0,1.0886867046356201,0.2798284590244293,0.2367560863494873,-1.108629584312439,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,307,10,40000,-500.0,-500.0,500.0,1.08918035030365,0.2813038229942322,0.24758777022361755,-1.1081187725067139,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,307,13,52000,-500.0,-500.0,500.0,1.0893609523773193,0.28162169456481934,0.24231263995170593,-1.1079354286193848,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,307,16,64000,-500.0,-500.0,500.0,1.088834285736084,0.28140872716903687,0.2469121217727661,-1.1084426641464233,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,307,19,76000,-500.0,-500.0,500.0,1.089195728302002,0.28248411417007446,0.24471676349639893,-1.1080726385116577,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,307,22,88000,-500.0,-500.0,500.0,1.0898585319519043,0.2839576303958893,0.2492782175540924,-1.107409119606018,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,307,25,100000,-500.0,-500.0,500.0,1.0882339477539062,0.2805204689502716,0.2408776432275772,-1.1090302467346191,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,307,28,112000,-500.0,-500.0,500.0,1.0890073776245117,0.2822102904319763,0.2424190789461136,-1.1082583665847778,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,307,31,122880,-500.0,-500.0,500.0,1.0899503231048584,0.2845291197299957,0.2490158975124359,-1.1073055267333984,0.0,False
