iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-156.6867,-156.6867,1.718562e-05,5.693234e+02,5.219566e+03,5.512654,0.606633,-39.0984,23.8705,500.0,5.9002,1.1448,7.045
1,-153.8192,-153.8192,1.555133e-05,6.546123e+02,3.669933e+03,5.51229,0.606631,-38.7944,24.1968,500.0,8.0165,0.31,8.3265
2,-158.5473,-153.8192,1.467449e-05,7.077114e+02,4.192664e+03,5.512449,0.606633,-40.7013,23.9557,500.0,9.093,0.3196,9.4126
3,-159.1244,-153.8192,1.250015e-05,6.364316e+02,4.282111e+03,5.511208,0.606622,-40.2149,24.2577,500.0,8.2384,0.3269,8.5653
4,-155.4032,-153.8192,1.600591e-05,7.309128e+02,4.523212e+03,5.510087,0.60659,-39.1367,23.9513,500.0,8.2055,0.369,8.5745
5,-148.4218,-148.4218,1.810317e-05,5.874624e+02,4.762153e+03,5.509644,0.606588,-37.448,24.2716,500.0,8.514,0.2639,8.7779
6,-153.5413,-148.4218,1.166796e-05,5.510635e+02,3.503664e+03,5.509425,0.60622,-39.5732,23.4594,500.0,7.8661,0.2916,8.1577
7,-153.0143,-148.4218,1.979339e-05,6.568719e+02,4.391222e+03,5.508977,0.606218,-38.6236,24.1281,500.0,8.5901,0.3463,8.9364
8,-144.1736,-144.1736,1.405842e-05,5.142832e+02,4.827425e+03,5.510147,0.60659,-36.1871,23.3439,500.0,8.6776,0.2539,8.9316
9,-151.6746,-144.1736,1.206125e-05,6.545858e+02,3.938536e+03,5.510293,0.60659,-38.5702,23.2113,500.0,8.8191,0.2618,9.0809
10,-150.9242,-144.1736,1.340797e-05,5.543948e+02,4.283871e+03,5.510045,0.60659,-38.6857,23.2683,500.0,8.6232,0.3157,8.9389
11,-148.9265,-144.1736,1.406247e-05,5.844197e+02,4.171015e+03,5.509438,0.60622,-37.6129,23.29,500.0,7.5604,0.2995,7.8599
