environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_entropy_fixed,203,0,0,-500.0,-484.0,500.0,1.088423490524292,0.27832522988319397,0.24328137934207916,-1.10897958278656,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,203,2,7847,-500.0,-500.0,500.0,1.089504361152649,0.2823825180530548,0.2438260018825531,-1.1078506708145142,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,203,3,11847,-500.0,-500.0,500.0,1.0911200046539307,0.2883667051792145,0.24621085822582245,-1.1061575412750244,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,203,4,15847,-500.0,-500.0,500.0,1.090047836303711,0.2842670977115631,0.24342811107635498,-1.1072955131530762,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,203,6,23511,-500.0,-500.0,500.0,1.0905474424362183,0.285635381937027,0.24426284432411194,-1.1067662239074707,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,203,7,27459,-500.0,-484.0,500.0,1.0895397663116455,0.28166261315345764,0.24339045584201813,-1.1078388690948486,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,203,8,31459,-500.0,-489.0,500.0,1.0897889137268066,0.28274092078208923,0.24364298582077026,-1.1075916290283203,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,203,10,39232,-500.0,-486.0,500.0,1.0905561447143555,0.28585395216941833,0.24282591044902802,-1.1067906618118286,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,203,11,43075,-500.0,-500.0,500.0,1.0917243957519531,0.2900172173976898,0.24545031785964966,-1.1055623292922974,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,203,12,47075,-500.0,-500.0,500.0,1.0909594297409058,0.286281019449234,0.24804680049419403,-1.1063677072525024,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,203,14,51200,-500.0,-500.0,500.0,1.0917221307754517,0.28917744755744934,0.2514268159866333,-1.1055748462677002,0.0,False
