environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_entropy_fixed,509,0,0,-500.0,-445.6875,0.0,78.2388557456402,500.0,0.0,0.5,1.0636067390441895,0.22912031412124634,0.18213102221488953,-1.1354631185531616,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,509,50,128536,-124.8125,-257.4375,92.89725073191556,49.062131445091985,125.78125,0.96875,1.0,1.045533299446106,0.23383547365665436,0.11310091614723206,-1.1545733213424683,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,509,100,227358,-90.15625,-254.4375,35.62719998866397,87.6940934855824,91.15625,1.0,0.9375,1.0414972305297852,0.22486579418182373,0.12400976568460464,-1.158734679222107,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,509,150,326743,-91.0,-223.40625,35.01151884184551,43.389354555117286,92.0,1.0,1.0,1.0392857789993286,0.22001518309116364,0.09303130209445953,-1.1635656356811523,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,509,200,428392,-82.78125,-219.28125,24.114959050348812,38.984889028707585,83.78125,1.0,1.0,1.0343053340911865,0.2130863219499588,0.0886717140674591,-1.1696600914001465,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,509,250,520405,-86.90625,-253.78125,16.7589347859967,74.47135598942204,87.90625,1.0,1.0,1.0458024740219116,0.23415818810462952,0.11055447161197662,-1.153975009918213,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,509,300,620414,-84.59375,-219.84375,23.989055804409993,67.60278166399425,85.59375,1.0,0.96875,1.038926362991333,0.230465367436409,0.11575282365083694,-1.1603288650512695,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,509,350,713451,-87.84375,-233.75,44.97605769883608,46.93990667555356,88.84375,1.0,1.0,1.041197419166565,0.23524396121501923,0.11572594940662384,-1.157335877418518,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,509,400,808611,-84.5625,-246.75,16.738862450269202,51.346388508864244,85.5625,1.0,1.0,1.0506010055541992,0.23782779276371002,0.12689177691936493,-1.1485464572906494,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,509,450,910022,-82.0625,-216.09375,11.697635548236013,49.433147671473215,83.0625,1.0,1.0,1.0395383834838867,0.22989380359649658,0.10373547673225403,-1.16054105758667,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,509,500,1003169,-81.375,-237.1875,9.34551815992133,73.33460103987353,82.375,1.0,0.96875,1.0380985736846924,0.2231074720621109,0.10177028924226761,-1.163068413734436,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,509,550,1100460,-79.5625,-270.625,9.591452848340312,72.32264179445488,80.5625,1.0,1.0,1.053125262260437,0.23727011680603027,0.1160239577293396,-1.1464754343032837,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,509,600,1195466,-80.53125,-224.1875,12.707590759196874,68.70340062955047,81.53125,1.0,0.96875,1.0373461246490479,0.22316087782382965,0.1032073050737381,-1.1635278463363647,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,509,650,1293235,-82.5625,-212.625,9.56113605073399,57.57729727323368,83.5625,1.0,1.0,1.0294820070266724,0.22293037176132202,0.07908041030168533,-1.1726125478744507,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,509,700,1384427,-84.03125,-247.09375,15.070767206534258,40.29276680065062,85.03125,1.0,1.0,1.047836422920227,0.23789054155349731,0.11024435609579086,-1.1516517400741577,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,509,750,1480401,-81.46875,-221.75,7.161655850159866,58.9855094288474,82.46875,1.0,1.0,1.0451105833053589,0.23632396757602692,0.11377687007188797,-1.153975009918213,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,509,800,1580245,-83.78125,-242.3125,12.429762344288159,64.1502457692725,84.78125,1.0,1.0,1.0478830337524414,0.22913888096809387,0.11281323432922363,-1.1527057886123657,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,509,850,1675771,-78.40625,-224.65625,5.852263829962203,49.53565634974468,79.40625,1.0,1.0,1.0479811429977417,0.2353581190109253,0.11594478785991669,-1.1513949632644653,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,509,900,1771847,-94.78125,-231.5625,76.4712614689019,59.80772282638271,95.75,0.96875,1.0,1.0400440692901611,0.22818723320960999,0.1063895896077156,-1.1603858470916748,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,509,950,1864470,-82.5,-218.09375,16.03624925980451,45.145899235057165,83.5,1.0,1.0,1.037079930305481,0.22819538414478302,0.10304908454418182,-1.1629631519317627,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,509,1000,1957944,-94.875,-228.65625,45.704344397159815,42.30656882954504,95.875,1.0,1.0,1.0403562784194946,0.2327023595571518,0.11454354226589203,-1.1584968566894531,0.0,False
