environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_entropy_fixed,202,0,0,-500.0,-500.0,500.0,1.0826302766799927,0.25446629524230957,0.21647129952907562,-1.1152971982955933,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,202,2,8000,-500.0,-500.0,500.0,1.0815931558609009,0.253630667924881,0.21570858359336853,-1.1163227558135986,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,202,3,12000,-500.0,-500.0,500.0,1.0828876495361328,0.2566587030887604,0.21741893887519836,-1.1149288415908813,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,202,4,16000,-500.0,-500.0,500.0,1.08354651927948,0.2565605342388153,0.22990573942661285,-1.114326000213623,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,202,6,23955,-500.0,-500.0,500.0,1.0813604593276978,0.25290483236312866,0.2149917483329773,-1.116589069366455,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,202,7,27955,-500.0,-500.0,500.0,1.0841511487960815,0.2578015625476837,0.22833490371704102,-1.1136871576309204,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,202,8,31955,-500.0,-500.0,500.0,1.0832983255386353,0.2561669647693634,0.22368726134300232,-1.1145763397216797,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,202,9,35955,-500.0,-500.0,500.0,1.083807110786438,0.2569591701030731,0.22753432393074036,-1.114061951637268,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,202,11,43955,-500.0,-500.0,500.0,1.0837273597717285,0.2567250430583954,0.22328481078147888,-1.1141513586044312,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,202,12,47955,-500.0,-500.0,500.0,1.0848697423934937,0.2594238817691803,0.23350337147712708,-1.1129310131072998,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,202,13,51200,-500.0,-500.0,500.0,1.08281409740448,0.2561775743961334,0.21423104405403137,-1.1150380373001099,0.0,False
