update,environment_steps,training_return,training_episode_length,beta,barrier_active
1,4000,-500.0,500.0,0.0,False
2,8000,-500.0,500.0,0.0,False
3,12000,-500.0,500.0,0.0,False
4,16000,-500.0,500.0,0.0,False
5,20000,-500.0,500.0,0.0,False
6,23955,-494.25,494.375,0.0,False
7,27955,-500.0,500.0,0.0,False
8,31955,-500.0,500.0,0.0,False
9,35955,-500.0,500.0,0.0,False
10,39955,-500.0,500.0,0.0,False
11,43955,-500.0,500.0,0.0,False
12,47955,-500.0,500.0,0.0,False
13,51200,-295.0,295.0,0.0,False
