iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,0.8945,0.8945,5.791463e-06,1.324399e+02,1.754857e+03,1.837757,0.606706,-0.2201,6.2053,500.0,5.7077,1.3727,7.0803
1,0.4424,0.8945,8.060964e-06,1.494653e+02,1.941087e+03,1.837437,0.605879,-0.7316,6.1207,500.0,6.0281,0.7706,6.7987
2,2.0882,2.0882,1.192583e-05,1.844272e+02,2.134251e+03,1.837793,0.606706,-0.3156,6.5936,500.0,6.0207,0.7485,6.7691
3,1.7459,2.0882,1.212313e-05,1.823190e+02,2.161589e+03,1.837969,0.60671,-0.2409,6.8252,500.0,5.9901,0.7609,6.751
4,2.6599,2.6599,1.188224e-05,1.936653e+02,2.175231e+03,1.838657,0.606786,0.0728,6.6308,500.0,7.1346,0.8124,7.947
5,4.0012,4.0012,1.232400e-05,2.298245e+02,2.246599e+03,1.83902,0.606805,0.5143,6.6409,500.0,6.8839,0.7583,7.6422
6,5.668,5.668,1.502975e-05,2.009892e+02,2.412104e+03,1.83905,0.606805,1.2192,7.0095,500.0,7.0839,0.7523,7.8362
7,4.5559,5.668,1.326114e-05,2.074342e+02,2.195753e+03,1.83972,0.607033,0.6579,6.8229,500.0,6.5077,0.778,7.2857
8,4.8281,5.668,1.034128e-05,1.738487e+02,2.462711e+03,1.840014,0.607089,0.6941,7.1999,500.0,7.3721,0.7715,8.1436
9,6.2323,6.2323,1.294233e-05,2.652233e+02,2.303354e+03,1.840403,0.607096,1.0601,7.0063,500.0,7.1027,0.7751,7.8778
10,7.6437,7.6437,1.581708e-05,2.406771e+02,2.711811e+03,1.84109,0.607734,1.5755,7.8632,500.0,7.4475,0.7465,8.1939
11,7.829,7.829,1.633214e-05,1.786769e+02,2.766638e+03,1.841736,0.607807,1.6704,7.7583,500.0,7.287,0.76,8.047
12,8.2066,8.2066,1.400661e-05,1.496852e+02,2.631105e+03,1.841643,0.607806,2.1086,7.8768,500.0,7.4658,0.7757,8.2415
13,7.8495,8.2066,1.763661e-05,1.733094e+02,2.816572e+03,1.842018,0.607813,1.7754,7.4567,500.0,7.0072,0.7729,7.7801
14,9.2318,9.2318,1.245718e-05,1.648712e+02,2.707797e+03,1.842083,0.607826,2.5041,7.902,500.0,7.1376,0.7716,7.9092
15,10.8247,10.8247,1.840005e-05,2.772862e+02,2.836962e+03,1.842297,0.607831,2.045,7.8224,500.0,6.8848,0.7463,7.6311
16,11.3779,11.3779,1.960354e-05,1.874614e+02,2.871761e+03,1.843104,0.608063,2.9136,7.6964,500.0,6.0722,0.773,6.8451
17,10.4633,11.3779,1.392413e-05,1.234051e+02,2.875128e+03,1.842817,0.608044,2.4274,8.02,500.0,6.9153,0.7669,7.6822
18,12.0881,12.0881,1.367216e-05,2.564510e+02,2.334770e+03,1.84174,0.607807,2.8215,8.2702,500.0,7.5318,0.7804,8.3123
19,14.2473,14.2473,2.399576e-05,2.637267e+02,2.735694e+03,1.842789,0.608044,2.9491,8.6388,500.0,7.5829,0.7585,8.3414
20,12.4583,14.2473,1.594435e-05,1.956547e+02,2.790184e+03,1.8426,0.60804,2.5881,8.638,500.0,8.0008,0.778,8.7788
21,14.8131,14.8131,2.691256e-05,2.340248e+02,2.875738e+03,1.842962,0.608059,3.094,9.0829,500.0,7.3586,0.7846,8.1431
22,15.7704,15.7704,1.938625e-05,2.358243e+02,2.678036e+03,1.84219,0.607827,3.5799,8.6054,500.0,7.4595,0.8051,8.2646
23,16.7979,16.7979,2.240680e-05,2.185612e+02,2.956446e+03,1.841144,0.607735,3.4593,9.0539,500.0,7.8148,0.7509,8.5656
24,17.5119,17.5119,3.061552e-05,1.372277e+02,3.569365e+03,1.841297,0.607748,3.2677,8.9431,500.0,7.5565,0.7594,8.316
25,17.7735,17.7735,2.297056e-05,2.197642e+02,3.291294e+03,1.841396,0.60775,4.5096,9.1454,500.0,6.6095,0.7456,7.3551
26,18.9151,18.9151,2.448834e-05,2.345964e+02,3.277022e+03,1.841354,0.607749,4.3688,8.9422,500.0,6.1495,0.7772,6.9267
27,19.6734,19.6734,1.436865e-05,2.790901e+02,2.439132e+03,1.841003,0.60773,4.8441,8.7914,500.0,6.0716,0.7886,6.8602
