environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,npg_reward_only,302,0,0,-500.0,-500.0,500.0,1.0369021892547607,0.22991737723350525,0.14428915083408356,-1.1597017049789429,0.0,False
Acrobot-v1,npg_reward_only,302,4,15123,-500.0,-500.0,500.0,0.09177185595035553,2.9914480614845473e-11,1.1165787971426542e-19,-13.243775367736816,0.0,False
Acrobot-v1,npg_reward_only,302,7,27123,-500.0,-500.0,500.0,0.061829522252082825,9.305348066845909e-05,1.911118871615472e-40,-19.71705436706543,0.0,False
Acrobot-v1,npg_reward_only,302,10,39123,-500.0,-500.0,500.0,9.275057935229092e-13,6.889176054054396e-22,3.6056984412744257e-32,-43.10964584350586,0.0,False
Acrobot-v1,npg_reward_only,302,13,51123,-500.0,-500.0,500.0,4.920059043338199e-13,3.3065275236294238e-22,7.323656280811693e-34,-42.938106536865234,0.0,False
Acrobot-v1,npg_reward_only,302,16,63123,-500.0,-500.0,500.0,1.009918494318529e-12,7.680295752036981e-22,3.6056984412744257e-32,-42.91571807861328,0.0,False
Acrobot-v1,npg_reward_only,302,19,75123,-500.0,-500.0,500.0,8.699962408473261e-13,8.198944660404657e-22,3.6056984412744257e-32,-42.9095573425293,0.0,False
Acrobot-v1,npg_reward_only,302,22,87123,-500.0,-500.0,500.0,1.626836035675816e-12,1.2810578054454634e-21,4.0637655465419695e-44,-42.7432746887207,0.0,False
Acrobot-v1,npg_reward_only,302,25,99123,-500.0,-500.0,500.0,4.368445709335145e-13,3.628180067261391e-22,5.975596145046328e-33,-43.042091369628906,0.0,False
Acrobot-v1,npg_reward_only,302,28,111123,-500.0,-500.0,500.0,7.417692762107242e-13,6.758927924190951e-22,3.6056984412744257e-32,-42.89375305175781,0.0,False
Acrobot-v1,npg_reward_only,302,31,122880,-500.0,-500.0,500.0,1.758381743162396e-12,1.4341872939378377e-21,3.6056984412744257e-32,-42.60249328613281,0.0,False
