method,initialization,n_trajectories,n,successes,success_rate,success_rate_wilson95_low,success_rate_wilson95_high,finite_rate,final_return_mean,final_return_median,final_return_ci95_low,final_return_ci95_high,final_q_mean,final_q_median,final_q_ci95_low,final_q_ci95_high,final_pi1_good_mean,final_pi1_good_median,final_pi1_good_ci95_low,final_pi1_good_ci95_high,zero_s1_batch_fraction_mean,zero_s1_batch_fraction_median,zero_s1_batch_fraction_ci95_low,zero_s1_batch_fraction_ci95_high,delta_safe_positive_count,delta_safe_positive_rate,first_delta_safe_positive_update_median_when_reached
sampled_pg_logbarrier_handoff,adverse,128,100,0,0.0,3.469446951953614e-18,0.03699349820698568,1.0,0.4523101242448545,0.4523319303801386,0.452240667649608,0.452379580840101,0.043613169461062834,0.04359428823615759,0.04349065251594941,0.043735686406176255,0.0692916145503358,0.0691245861462581,0.06897591740606926,0.06960731169460235,0.00289,0.003,0.00256857269305106,0.0032114273069489404,0,0.0,
sampled_npg_reward_only,adverse,128,100,0,0.0,3.469446951953614e-18,0.03699349820698568,0.0,0.4908247946131607,0.4905440692473243,0.49033802895488604,0.49131156027143535,0.0022302698771345733,0.002023702520757238,0.0020409685673483326,0.002419571186920814,0.015402155964122066,0.014804243008370648,0.015090585132512477,0.015713726795731655,0.49019562622619894,0.5,0.4655198096931716,0.5148714427592264,0,0.0,
sampled_npg_logbarrier_handoff,adverse,128,100,100,1.0,0.9630065017930143,1.0,0.0,0.9764022941333294,0.9743419688618457,0.9736939723898206,0.9791106158768381,0.9690232345823158,0.9669848516241704,0.9651787607460133,0.9728677084186182,0.9941572360088946,0.9939600352277698,0.9934189066223283,0.9948955653954609,0.0003781858432484557,0.0,0.00022734753083610866,0.0005290241556608027,100,1.0,22.0
sampled_pg_logbarrier_fixed,adverse,128,100,0,0.0,3.469446951953614e-18,0.03699349820698568,1.0,0.3602927913398192,0.3601879625106549,0.35998071698904904,0.3606048656905893,0.3048152621111021,0.3047812908609495,0.30413273011050296,0.30549779411170125,0.30372303528727645,0.30393688563776794,0.30230764410540717,0.30513842646914574,0.00266,0.003,0.002349491357673469,0.002970508642326531,0,0.0,
sampled_npg_logbarrier_fixed,adverse,128,100,0,0.0,3.469446951953614e-18,0.03699349820698568,1.0,0.6216699058304367,0.620846406369814,0.6180499561379885,0.6252898555228849,0.6269778765660804,0.625384039650448,0.6211606685376421,0.6327950845945187,0.7678418233313846,0.7675859577092041,0.764763199920545,0.7709204467422243,0.0002,0.0,0.0001202314778674462,0.00027976852213255384,100,1.0,22.0
sampled_pg_reward_only,uniform,4,100,99,0.99,0.9455138038212946,0.9982325679358593,1.0,0.9219237140491373,0.9247644714285141,0.9190422919277789,0.9248051361704958,0.944217810308011,0.9469611568898249,0.941320233450683,0.9471153871653389,0.9595393051857799,0.9610642686948265,0.958107432589935,0.9609711777816248,0.06556000000000002,0.0575,0.05905395395200973,0.07206604604799031,100,1.0,118.0
sampled_pg_logbarrier_handoff,uniform,4,100,100,1.0,0.9630065017930143,1.0,1.0,0.895352322643576,0.8961722104044524,0.8939058156709224,0.8967988296162296,0.92363523866054,0.9241146527919303,0.9220698023731156,0.9252006749479643,0.9457938798024209,0.94604876721741,0.9451469619797036,0.9464407976251382,0.07425999999999999,0.072,0.07118947913555279,0.0773305208644472,100,1.0,132.0
sampled_npg_reward_only,uniform,4,100,31,0.31,0.22779697212376038,0.40626055719489407,0.0,0.6702465201566877,0.5,0.6156238910366241,0.7248691492767514,0.5089832839228039,0.35218853798525596,0.4280830395436931,0.5898835283019147,0.6940216605363821,0.7852205392649487,0.6326469918135231,0.7553963292592412,0.2032508246420964,0.1067629179331307,0.16157308749819463,0.24492856178599817,68,0.68,11.0
sampled_npg_logbarrier_handoff,uniform,4,100,62,0.62,0.5220975529551107,0.7090240074752127,0.0,0.8860267734807641,0.9722092860648008,0.8508201836930825,0.9212333632684456,0.8965523769357044,0.9705600523617023,0.8601792532245203,0.9329255006468886,0.9217747012722808,0.9931826761350842,0.8899477335027345,0.9536016690418271,0.07440577580572777,0.04887590203033268,0.05907026884685522,0.08974128276460032,95,0.95,16.0
sampled_pg_logbarrier_fixed,uniform,4,100,0,0.0,3.469446951953614e-18,0.03699349820698568,1.0,0.5961428356058135,0.5972326043390078,0.5933305505375086,0.5989551206741184,0.5973765424786764,0.600445789595376,0.5916534887271614,0.6030995962301915,0.756793925731265,0.7576916424339442,0.7551208595225035,0.7584669919400265,0.08875999999999999,0.087,0.08538546151831325,0.09213453848168673,100,1.0,132.0
sampled_npg_logbarrier_fixed,uniform,4,100,1,0.01,0.0017674320641406505,0.054486196178705315,0.93,0.6652016102485423,0.6845600426736719,0.6435579536680529,0.6868452668290317,0.7191762033018559,0.7525208819029365,0.69185363850353,0.7464987681001819,0.7713988501188231,0.802541837784755,0.7465220712929915,0.7962756289446548,0.04634807559618242,0.0295,0.035573841660089194,0.05712230953227564,95,0.95,16.0
sampled_pg_reward_only,uniform,32,100,100,1.0,0.9630065017930143,1.0,1.0,0.9244976098717208,0.9247447319177868,0.9238497779137437,0.9251454418296979,0.946787660262681,0.9468891347852215,0.9461496981360444,0.9474256223893176,0.960894172551223,0.9610290455232227,0.9605814010460533,0.9612069440563927,0.0,0.0,0.0,0.0,100,1.0,116.0
sampled_pg_logbarrier_handoff,uniform,32,100,100,1.0,0.9630065017930143,1.0,1.0,0.8942213732923164,0.8941841905533912,0.8937363581172312,0.8947063884674017,0.9227370183569121,0.9226686805197879,0.9222071284659058,0.9232669082479185,0.945130310684119,0.9452218651254152,0.9449125345351488,0.9453480868330892,0.0,0.0,0.0,0.0,100,1.0,133.0
sampled_npg_reward_only,uniform,32,100,97,0.97,0.9154806357094724,0.9897454759759611,0.0,0.9844838821692723,0.987872891423898,0.9808835783830975,0.9880841859554471,0.973116471672662,0.9802189259845351,0.9668374394136742,0.9793955039316499,0.9986210802151193,0.9988572278016534,0.9982693898755903,0.9989727705546483,0.0,0.0,0.0,0.0,100,1.0,4.0
sampled_npg_logbarrier_handoff,uniform,32,100,87,0.87,0.7901964855992357,0.9224283257275948,0.0,0.9770348563741444,0.9966297843862879,0.9700063560877117,0.9840633566605772,0.9695156760383796,0.9986940259063364,0.9605688774623121,0.9784624746144471,0.9943505805416467,0.9990392994726058,0.9921906490844414,0.996510511998852,0.0,0.0,0.0,0.0,100,1.0,4.0
sampled_pg_logbarrier_fixed,uniform,32,100,0,0.0,3.469446951953614e-18,0.03699349820698568,1.0,0.5920520468884432,0.5915351743614812,0.5910882901575198,0.5930158036193665,0.5961211746224291,0.5945735645729833,0.5941557782318498,0.5980865710130083,0.7494816790628233,0.7492633262789713,0.7488751340980346,0.7500882240276119,0.0,0.0,0.0,0.0,100,1.0,133.0
sampled_npg_logbarrier_fixed,uniform,32,100,0,0.0,3.469446951953614e-18,0.03699349820698568,1.0,0.6343853091865805,0.6336692231664428,0.6288557020041915,0.6399149163689696,0.6424334417277496,0.6503280368659825,0.633042793592463,0.6518240898630363,0.778907637724122,0.7773007249113124,0.7746962907745714,0.7831189846736726,0.0,0.0,0.0,0.0,100,1.0,4.0
sampled_pg_reward_only,uniform,128,100,100,1.0,0.9630065017930143,1.0,1.0,0.9244686059305058,0.9245789209338782,0.9241783468489417,0.9247588650120699,0.9467819244724985,0.9468665690349871,0.9465039264204992,0.9470599225244979,0.9608677751244247,0.9609641752139859,0.9607216782177455,0.9610138720311039,0.0,0.0,0.0,0.0,100,1.0,117.0
sampled_pg_logbarrier_handoff,uniform,128,100,100,1.0,0.9630065017930143,1.0,1.0,0.894168657132033,0.8941700947423701,0.8939247447450748,0.8944125695189912,0.9227659304853888,0.9227830931397982,0.9224935456491579,0.9230383153216197,0.9450518943062352,0.9450251911307723,0.9449470958151209,0.9451566927973494,0.0,0.0,0.0,0.0,100,1.0,134.0
sampled_npg_reward_only,uniform,128,100,100,1.0,0.9630065017930143,1.0,0.0,0.9809398899684844,0.9795557547765346,0.9795282147428951,0.9823515651940736,0.9717266750944877,0.9704961387142945,0.9694125525883741,0.9740407976006014,0.9965100852840532,0.996367863279561,0.9961881127053536,0.9968320578627528,0.0,0.0,0.0,0.0,100,1.0,4.0
sampled_npg_logbarrier_handoff,uniform,128,100,100,1.0,0.9630065017930143,1.0,0.0,0.9764022941333294,0.9743419688618457,0.9736939723898206,0.9791106158768381,0.9690232345823158,0.9669848516241702,0.9651787607460133,0.9728677084186182,0.9941572360088946,0.9939600352277698,0.9934189066223283,0.9948955653954609,0.0,0.0,0.0,0.0,100,1.0,4.0
sampled_pg_logbarrier_fixed,uniform,128,100,0,0.0,3.469446951953614e-18,0.03699349820698568,1.0,0.5915447891192247,0.5918261156247235,0.5910241124414577,0.5920654657969917,0.5961136962970394,0.5965741049171835,0.5950878722143471,0.5971395203797316,0.7484420010053721,0.7483032950117607,0.7481070388235523,0.7487769631871918,0.0,0.0,0.0,0.0,100,1.0,134.0
sampled_npg_logbarrier_fixed,uniform,128,100,0,0.0,3.469446951953614e-18,0.03699349820698568,1.0,0.6216699058304365,0.620846406369814,0.6180499561379883,0.6252898555228846,0.6269778765660804,0.625384039650448,0.6211606685376421,0.6327950845945187,0.7678418233313846,0.7675859577092041,0.764763199920545,0.7709204467422243,0.0,0.0,0.0,0.0,100,1.0,4.0
