method,seed,update,true_environment_steps_before_update,beta,barrier_active,reward_gradient_norm,barrier_gradient_norm,regularizer_gradient_norm,total_gradient_norm,naturalized_reward_norm,naturalized_barrier_norm,euclidean_barrier_to_reward_ratio,natural_barrier_to_reward_ratio,euclidean_cosine,euclidean_cosine_defined,natural_cosine,natural_cosine_defined,realized_kl,damping,valid,invalid_reason,target_kl,predicted_kl,scale_factor,gradient_norm,natural_direction_norm,quadratic_form,solve_residual,fisher_condition_number,damped_condition_number
npg_reward_only,613,0,0,0.0,False,132.82870483398438,0.1051848828792572,0.0,132.82870483398438,4037.95849609375,0.0,0.0,0.0,0.12672138214111328,True,nan,False,0.0010912170400843024,0.01,True,,0.001,0.0010000000474974513,0.00012292260362301022,132.82870483398438,4037.95849609375,132362.96875,0.0001271566579816863,2536726528.0,76.43762969970703
npg_reward_only,613,1,3791,0.0,False,371.30499267578125,0.10379379242658615,0.0,371.30499267578125,5792.83544921875,0.0,0.0,0.0,0.09601642191410065,True,nan,False,0.0012301054084673524,0.01,True,,0.001,0.0010000000474974513,6.611523713218048e-05,371.30499267578125,5792.83544921875,457537.6875,0.00017681258032098413,253875392.0,78.8486099243164
npg_reward_only,613,2,7499,0.0,False,401.9059143066406,0.11587860435247421,0.0,401.9059143066406,5205.326171875,0.0,0.0,0.0,-0.6490015387535095,True,nan,False,0.000894530734512955,0.01,True,,0.001,0.0009999998146668077,5.097973917145282e-05,401.9059143066406,5205.326171875,769546.375,0.0002045254805125296,671411392.0,79.27590942382812
npg_reward_only,613,3,10913,0.0,False,286.9075012207031,0.13080573081970215,0.0,286.9075012207031,4485.68701171875,0.0,0.0,0.0,-0.43787217140197754,True,nan,False,0.0008592769154347479,0.01,True,,0.001,0.0010000001639127731,7.425287185469642e-05,286.9075012207031,4485.68701171875,362746.75,9.192027937388048e-05,61766464.0,79.57382202148438
npg_reward_only,613,4,14094,0.0,False,301.4436950683594,0.15725073218345642,0.0,301.4436950683594,5333.82666015625,0.0,0.0,0.0,0.18118607997894287,True,nan,False,0.0012466043699532747,0.01,True,,0.001,0.0009999999310821295,5.849718218087219e-05,301.4436950683594,5333.82666015625,584467.1875,0.0001435824524378404,606769600.0,100.95613098144531
npg_reward_only,613,5,17758,0.0,False,390.7357177734375,0.17366205155849457,0.0,390.7357177734375,6090.39990234375,0.0,0.0,0.0,0.06130284070968628,True,nan,False,0.0009948419174179435,0.01,True,,0.001,0.0010000000474974513,5.168779534869827e-05,390.7357177734375,6090.39990234375,748607.1875,0.0003936488938052207,1320937856.0,141.27911376953125
npg_reward_only,613,6,21024,0.0,False,359.560791015625,0.1460694670677185,0.0,359.560791015625,6109.13232421875,0.0,0.0,0.0,-0.49298858642578125,True,nan,False,0.0011404866818338633,0.01,True,,0.001,0.0010000001639127731,5.508375761564821e-05,359.560791015625,6109.13232421875,659147.9375,0.0002367756824241951,225839392.0,122.00756072998047
npg_reward_only,613,7,24314,0.0,False,332.5794677734375,0.16613660752773285,0.0,332.5794677734375,5913.046875,0.0,0.0,0.0,0.14387157559394836,True,nan,False,0.0008573028026148677,0.01,True,,0.001,0.0009999999310821295,4.9003021558746696e-05,332.5794677734375,5913.046875,832883.5,0.0003384884912520647,1526756352.0,152.59519958496094
npg_reward_only,613,8,27415,0.0,False,567.9912109375,0.15379084646701813,0.0,567.9912109375,6221.5107421875,0.0,0.0,0.0,-0.39961808919906616,True,nan,False,0.0009608839172869921,0.01,True,,0.001,0.0010000001639127731,4.767436985275708e-05,567.9912109375,6221.5107421875,879954.3125,0.0003785981680266559,15944330240.0,138.75595092773438
npg_reward_only,613,9,31012,0.0,False,516.8014526367188,0.1897893100976944,0.0,516.8014526367188,7547.00048828125,0.0,0.0,0.0,-0.32308638095855713,True,nan,False,0.0007679733098484576,0.01,True,,0.001,0.0010000000474974513,4.170046668150462e-05,516.8014526367188,7547.00048828125,1150133.25,0.000391246285289526,778693248.0,162.61212158203125
npg_reward_only,613,10,34062,0.0,False,447.588134765625,0.17476102709770203,0.0,447.588134765625,4650.41552734375,0.0,0.0,0.0,-0.47086596488952637,True,nan,False,0.0009288474102504551,0.01,True,,0.001,0.0009999996982514858,6.26701075816527e-05,447.588134765625,4650.41552734375,509224.3125,0.00021747044229414314,341182304.0,125.987548828125
