method,seed,update,true_environment_steps,stochastic_return,deterministic_return,stochastic_termination_rate,deterministic_termination_rate,stochastic_episode_length,entropy,mean_min_probability,global_min_probability,minimum_probability_q01,minimum_probability_q05,minimum_probability_q10,action_margin_mean,action_margin_q10,beta,barrier_active
gpomdp_logbarrier_handoff,720,0,0,-500.0,-500.0,0.0,0.0,500.0,1.088044285774231,0.29081571102142334,0.23398450016975403,0.25106436014175415,0.2621270418167114,0.2670445442199707,0.07254081964492798,0.010280164889991283,546.4135158976487,True
gpomdp_logbarrier_handoff,720,50,200000,-500.0,-500.0,0.0,0.0,500.0,1.0960683822631836,0.30664554238319397,0.2591283917427063,0.2721056640148163,0.28392207622528076,0.2909126579761505,0.022664973512291908,0.00356885208748281,546.4135158976487,True
gpomdp_logbarrier_handoff,720,100,400000,-500.0,-500.0,0.0,0.0,500.0,1.0972563028335571,0.3188397288322449,0.2719891667366028,0.2865022122859955,0.29498690366744995,0.3018639087677002,0.021670058369636536,0.002197408815845847,546.4135158976487,True
gpomdp_logbarrier_handoff,720,150,599688,-500.0,-500.0,0.0,0.0,500.0,1.0976651906967163,0.319492369890213,0.2591063976287842,0.3006371557712555,0.30716702342033386,0.3111223876476288,0.016461266204714775,0.0013557017082348466,546.4135158976487,True
gpomdp_logbarrier_handoff,720,200,798838,-497.09375,-500.0,0.03125,0.0,497.125,1.0957005023956299,0.3130949139595032,0.25949591398239136,0.2882881462574005,0.29364198446273804,0.2970395088195801,0.038708824664354324,0.003938517067581415,546.4135158976487,True
gpomdp_logbarrier_handoff,720,249,988053,-430.59375,-87.3125,0.5625,1.0,431.15625,1.090099573135376,0.29233044385910034,0.25157949328422546,0.25412577390670776,0.2586836516857147,0.26314279437065125,0.06278650462627411,0.01512367743998766,546.4135158976487,True
gpomdp_logbarrier_handoff,720,250,991452,-438.71875,-94.5,0.625,0.96875,439.34375,1.0885108709335327,0.2884102761745453,0.2498556226491928,0.2531875669956207,0.25719037652015686,0.2608181834220886,0.0707358792424202,0.018154991790652275,0.0,False
gpomdp_logbarrier_handoff,720,251,995071,-403.40625,-121.65625,0.8125,0.90625,404.21875,1.0878551006317139,0.28794950246810913,0.24867713451385498,0.2514800727367401,0.2551046907901764,0.2586608827114105,0.07384076714515686,0.017806369811296463,0.0,False
gpomdp_logbarrier_handoff,720,300,1088918,-144.5625,-117.5625,1.0,0.9375,145.5625,0.8993253707885742,0.15250934660434723,0.07434266805648804,0.07577613741159439,0.07876190543174744,0.0825297012925148,0.375689297914505,0.1313554048538208,0.0,False
gpomdp_logbarrier_handoff,720,350,1142876,-112.625,-90.09375,1.0,1.0,113.625,0.7462118864059448,0.101793572306633,0.0360267348587513,0.03666849061846733,0.03769070655107498,0.03935644030570984,0.5110133290290833,0.20013192296028137,0.0,False
gpomdp_logbarrier_handoff,720,400,1187653,-100.34375,-81.875,1.0,1.0,101.34375,0.666054368019104,0.08138452470302582,0.023283299058675766,0.023473002016544342,0.023991523310542107,0.024707501754164696,0.5765251517295837,0.24183659255504608,0.0,False
gpomdp_logbarrier_handoff,720,450,1229728,-96.59375,-84.875,1.0,1.0,97.59375,0.5737674236297607,0.06244925037026405,0.014553947374224663,0.014671565964818,0.014918074943125248,0.015304158441722393,0.6505430340766907,0.3275320529937744,0.0,False
gpomdp_logbarrier_handoff,720,500,1270593,-95.8125,-81.0,1.0,1.0,96.8125,0.5237636566162109,0.054891303181648254,0.010916603729128838,0.010981157422065735,0.011144952848553658,0.011335727758705616,0.6877037882804871,0.3555360436439514,0.0,False
gpomdp_logbarrier_handoff,720,600,1350978,-105.03125,-102.15625,1.0,0.96875,106.03125,0.4326571524143219,0.039739321917295456,0.007608802057802677,0.007612805347889662,0.00763489305973053,0.007811182644218206,0.7571475505828857,0.4740053415298462,0.0,False
gpomdp_logbarrier_handoff,720,750,1465739,-85.46875,-131.125,1.0,0.90625,86.46875,0.35139337182044983,0.03073914535343647,0.0037216274067759514,0.0037512462586164474,0.0038112637121230364,0.003883957862854004,0.812381386756897,0.5827639698982239,0.0,False
gpomdp_logbarrier_handoff,720,850,1539667,-87.625,-85.9375,1.0,1.0,88.625,0.3087896406650543,0.026701204478740692,0.0026389481499791145,0.0026495850179344416,0.0026739032473415136,0.0026982310228049755,0.8372114896774292,0.6095519661903381,0.0,False
gpomdp_logbarrier_handoff,720,1000,1649204,-84.25,-84.625,1.0,1.0,85.25,0.2618178129196167,0.021758370101451874,0.0016313404776155949,0.0016323623713105917,0.0016654526116326451,0.001683343667536974,0.8658037185668945,0.6752794981002808,0.0,False
