method,seed,update,true_environment_steps,stochastic_return,deterministic_return,stochastic_termination_rate,deterministic_termination_rate,stochastic_episode_length,entropy,mean_min_probability,global_min_probability,minimum_probability_q01,minimum_probability_q05,minimum_probability_q10,action_margin_mean,action_margin_q10,beta,barrier_active
npg_reward_only,723,0,0,-500.0,-500.0,0.0,0.0,500.0,1.0603864192962646,0.23334771394729614,0.15474462509155273,0.17526432871818542,0.19044263660907745,0.19937381148338318,0.12864600121974945,0.0677974745631218,0.0,False
npg_reward_only,723,50,178155,-250.40625,-161.96875,1.0,0.90625,251.40625,0.8083904385566711,0.12255530059337616,0.007054039277136326,0.00926176831126213,0.014381149783730507,0.018105044960975647,0.3668641746044159,0.04333028942346573,0.0,False
npg_reward_only,723,100,245202,-126.25,-101.71875,1.0,0.96875,127.25,0.47593727707862854,0.06545993685722351,0.00018781385733745992,0.00019654605421237648,0.00021456113609019667,0.00024308604770340025,0.6793256998062134,0.19262458384037018,0.0,False
npg_reward_only,723,150,294017,-124.1875,-92.1875,1.0,1.0,125.1875,0.35680586099624634,0.05932047590613365,1.2849505765188951e-05,1.5222321053443011e-05,1.721189073577989e-05,1.968907963600941e-05,0.7710588574409485,0.2734125852584839,0.0,False
npg_reward_only,723,200,340511,-116.03125,-111.5,1.0,0.96875,117.03125,0.4048873484134674,0.04287759214639664,9.064691539606429e-07,9.478861784373294e-07,1.159676230599871e-06,1.5207519936666358e-06,0.705180287361145,0.18419428169727325,0.0,False
npg_reward_only,723,249,389497,-145.6875,-113.96875,0.9375,0.96875,146.625,0.2925216257572174,0.037930138409137726,1.945408740766652e-07,2.0914744425226672e-07,2.3480907884732005e-07,2.5973247375077335e-07,0.7969192266464233,0.24124114215373993,0.0,False
npg_reward_only,723,250,390334,-129.21875,-114.40625,1.0,1.0,130.21875,0.36400699615478516,0.049104902893304825,1.5609543879691046e-07,1.7148084907603334e-07,1.9169581833011762e-07,2.2024298118594743e-07,0.7483412027359009,0.20615573227405548,0.0,False
npg_reward_only,723,251,391268,-115.6875,-100.4375,1.0,1.0,116.6875,0.3693595826625824,0.04889855161309242,1.5138209619180998e-07,1.67487726798754e-07,1.952618760014957e-07,2.214410983469861e-07,0.7475317716598511,0.2210208922624588,0.0,False
npg_reward_only,723,300,439149,-123.6875,-96.40625,1.0,1.0,124.6875,0.43280524015426636,0.0669635608792305,1.6474430708512955e-07,1.777036828798373e-07,2.0237166609149426e-07,2.3485395672651066e-07,0.6964421272277832,0.16605813801288605,0.0,False
npg_reward_only,723,350,486969,-123.9375,-94.84375,1.0,1.0,124.9375,0.4008796513080597,0.0693817287683487,8.246160376756961e-08,8.726305367190434e-08,1.0240480463608037e-07,1.1967854618433194e-07,0.7432370781898499,0.26518964767456055,0.0,False
npg_reward_only,723,400,535252,-118.65625,-86.53125,1.0,1.0,119.65625,0.4460304081439972,0.08351712673902512,2.7551717352025662e-08,4.114341933814103e-08,6.819765729915162e-08,9.19582845426703e-08,0.6890890598297119,0.10839492082595825,0.0,False
npg_reward_only,723,450,583125,-115.40625,-84.46875,1.0,1.0,116.40625,0.4614010751247406,0.0804174393415451,1.0515939230515414e-08,1.3772768703290694e-08,1.8065085427565464e-08,2.1530505378564158e-08,0.6717362999916077,0.1547960788011551,0.0,False
npg_reward_only,723,500,632105,-118.53125,-85.6875,1.0,1.0,119.53125,0.4630753993988037,0.08845594525337219,3.1914511033903636e-09,3.872196341347944e-09,1.1281798606432858e-08,1.613330447014505e-08,0.6648176312446594,0.1338878870010376,0.0,False
npg_reward_only,723,600,731242,-123.15625,-80.21875,0.96875,1.0,124.125,0.45475658774375916,0.08504649996757507,8.849194710336405e-10,1.341785016428787e-09,1.8550040392639744e-09,2.9315121441442216e-09,0.646606981754303,0.054901860654354095,0.0,False
npg_reward_only,723,750,871556,-115.0,-99.4375,1.0,1.0,116.0,0.4904021620750427,0.08980727195739746,1.507223651442402e-10,1.5095315275548415e-10,1.56012439078701e-10,1.7576205768587982e-10,0.6401901245117188,0.0948759913444519,0.0,False
npg_reward_only,723,850,964438,-102.8125,-84.46875,1.0,1.0,103.8125,0.4015370309352875,0.06556897610425949,2.550936718803687e-11,2.6934912633613806e-11,2.7736375696196802e-11,3.0417383889425054e-11,0.7360119819641113,0.2187758833169937,0.0,False
npg_reward_only,723,1000,1103745,-141.375,-145.53125,0.96875,0.90625,142.34375,0.408456414937973,0.0815696194767952,1.1776342921654415e-11,1.1890325529728685e-11,1.2585505554385534e-11,1.6314243359016878e-11,0.7118855714797974,0.13697758316993713,0.0,False
