iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,21.071,21.071,1.261700e-03,1.026601e+01,1.767055e+01,2.747658,0.604667,13.1621,13.4565,23.77,2.6293,0.1725,2.8019
1,24.3029,24.3029,1.230687e-03,1.135851e+01,1.850076e+01,2.740242,0.60319,15.4845,16.372,25.4,2.1821,0.0632,2.2453
2,32.921,32.921,1.904781e-03,1.359211e+01,2.202823e+01,2.742269,0.603632,21.7983,20.0405,30.99,2.524,0.0729,2.5969
3,33.9125,33.9125,1.262054e-03,1.215707e+01,2.068320e+01,2.7442,0.604002,22.7951,22.3087,30.82,2.3158,0.1326,2.4484
4,38.1514,38.1514,1.400346e-03,1.400464e+01,2.217521e+01,2.732307,0.601595,26.9293,25.8656,33.41,2.3134,0.1739,2.4873
5,52.7737,52.7737,3.317367e-03,1.762863e+01,2.482722e+01,2.73683,0.602537,34.5165,29.2344,41.1,2.6948,0.1427,2.8375
6,72.2459,72.2459,5.310848e-03,1.748703e+01,2.961695e+01,2.734453,0.602,47.1655,36.8801,51.12,3.1675,0.0862,3.2537
7,112.7905,112.7905,5.407962e-03,1.576279e+01,3.419433e+01,2.71753,0.598651,64.9606,43.3733,74.27,4.4732,0.1629,4.6361
8,126.0518,126.0518,5.849954e-03,1.125337e+01,4.539270e+01,2.712711,0.59766,70.0056,43.5342,80.26,4.4752,0.1654,4.6407
9,164.9276,164.9276,5.076831e-03,1.269473e+01,4.522815e+01,2.70823,0.596816,83.1636,47.4745,97.96,4.6748,0.2389,4.9137
10,187.8575,187.8575,3.726038e-03,1.485917e+01,4.364909e+01,2.710817,0.597213,88.8422,48.4402,111.21,5.0006,0.1576,5.1583
11,193.5875,193.5875,6.807749e-03,1.378726e+01,5.196562e+01,2.705616,0.596344,91.8281,49.2005,111.55,4.7811,0.1552,4.9363
12,209.6203,209.6203,3.666252e-03,1.240257e+01,4.275693e+01,2.671001,0.589389,96.0712,48.6765,118.52,4.3766,0.3072,4.6838
13,216.1166,216.1166,2.328401e-03,8.723553e+00,4.331281e+01,2.676831,0.590541,98.2316,49.4132,124.52,4.7611,0.2455,5.0067
14,219.445,219.445,4.460666e-03,1.809692e+01,4.460200e+01,2.688771,0.593062,98.7606,49.2329,125.94,5.1313,0.2038,5.3351
15,214.7384,219.445,5.207865e-03,7.756420e+00,5.035159e+01,2.689761,0.593136,98.3613,49.8643,124.84,5.134,0.3299,5.4639
16,229.5996,229.5996,4.202266e-03,7.660801e+00,4.938708e+01,2.696056,0.594412,102.6356,51.0258,136.45,5.3325,0.3055,5.638
17,235.0896,235.0896,6.665808e-03,1.502803e+01,4.658300e+01,2.691597,0.593761,105.0221,51.6104,137.88,5.5204,0.1365,5.6569
18,233.0628,235.0896,4.655504e-03,6.987280e+00,5.069656e+01,2.690079,0.593715,102.9021,50.8526,136.48,5.3562,0.1034,5.4596
19,228.3853,235.0896,5.972921e-03,7.598644e+00,5.155789e+01,2.717452,0.598993,102.2811,50.8368,134.2,5.1075,0.0796,5.1871
20,242.4567,242.4567,6.862671e-03,1.645166e+01,5.389096e+01,2.734319,0.602386,106.706,52.215,144.57,5.3867,0.1891,5.5758
21,246.0777,246.0777,6.421842e-03,2.200158e+01,5.500816e+01,2.729767,0.601595,108.8833,52.6752,144.98,5.3248,0.3151,5.6399
22,260.3048,260.3048,6.796963e-03,2.012623e+01,5.618915e+01,2.728305,0.601449,112.7858,54.0391,154.79,5.648,0.1695,5.8174
23,268.7503,268.7503,8.003363e-03,2.622434e+01,6.067678e+01,2.734726,0.60242,115.8671,55.1878,158.15,5.8268,0.2487,6.0754
24,285.2588,285.2588,1.745054e-02,1.381919e+01,6.832430e+01,2.725362,0.600389,121.5318,56.3501,170.3,7.1657,0.2042,7.3699
25,318.9515,318.9515,1.047172e-02,1.475052e+01,7.713914e+01,2.732491,0.602022,132.2098,57.6189,188.93,6.1885,0.3306,6.519
26,308.2574,318.9515,1.075131e-02,2.216491e+01,7.098670e+01,2.734361,0.602741,131.1651,57.3854,174.84,6.3651,0.4748,6.8399
27,311.8229,318.9515,1.951769e-02,2.025027e+01,7.643416e+01,2.729095,0.601589,133.1537,58.1064,174.23,6.3773,0.0936,6.4709
28,300.4098,318.9515,8.978940e-03,2.284976e+01,6.863450e+01,2.700644,0.595808,130.6015,58.9367,162.62,5.8345,0.1266,5.9611
29,320.7637,320.7637,9.628776e-03,3.584459e+01,7.084190e+01,2.709481,0.597545,137.2187,58.9607,169.66,5.7759,0.1423,5.9182
30,318.1059,320.7637,1.227851e-02,2.540475e+01,7.439781e+01,2.700527,0.595579,137.2091,59.3851,168.77,5.8724,0.1764,6.0488
31,321.6357,321.6357,1.325098e-02,1.946833e+01,7.969065e+01,2.689575,0.593311,138.4418,59.4549,172.66,5.5364,0.4024,5.9388
32,306.7433,321.6357,7.938433e-03,2.760123e+01,7.032732e+01,2.702443,0.595785,135.6874,58.6949,163.84,5.3558,0.2268,5.5826
33,323.9662,323.9662,1.158892e-02,1.486881e+01,7.825809e+01,2.690135,0.593335,139.3161,57.8425,172.48,5.8486,0.1461,5.9947
34,303.9782,323.9662,1.502964e-02,1.747463e+01,7.646460e+01,2.694133,0.594197,133.8088,57.265,156.93,5.1341,0.0977,5.2318
35,296.0725,323.9662,1.423752e-02,3.594984e+01,7.416641e+01,2.694189,0.59426,132.2613,55.9229,149.05,4.7768,0.2069,4.9837
36,292.9185,323.9662,8.146337e-03,1.884165e+01,6.425076e+01,2.664783,0.588534,130.9734,57.3913,150.55,4.731,0.1549,4.8859
37,300.0157,323.9662,1.187660e-02,2.133673e+01,6.993783e+01,2.68602,0.59257,133.0358,57.1592,153.34,4.8225,0.2995,5.122
38,300.7713,323.9662,1.129589e-02,1.497456e+01,7.593704e+01,2.697731,0.595043,134.3469,57.6713,154.3,4.5654,0.0862,4.6516
39,304.5736,323.9662,1.235357e-02,1.559224e+01,7.647796e+01,2.676219,0.590661,133.869,57.3626,155.31,4.6617,0.1244,4.7861
40,305.4553,323.9662,1.455947e-02,2.562415e+01,8.382249e+01,2.652578,0.585947,134.2795,57.2338,158.34,4.8066,0.2675,5.0741
41,304.1243,323.9662,9.725397e-03,1.609661e+01,6.733310e+01,2.657897,0.587117,133.5314,57.3855,156.95,5.0026,0.2045,5.2071
42,307.0374,323.9662,8.395731e-03,3.230983e+01,7.202623e+01,2.666435,0.588579,134.822,57.4442,157.64,4.9523,0.1843,5.1366
43,303.9623,323.9662,1.113800e-02,1.786952e+01,7.198636e+01,2.671169,0.589721,133.4088,57.2571,156.15,4.8894,0.1341,5.0236
44,298.4684,323.9662,9.219418e-03,2.494675e+01,6.948121e+01,2.674785,0.590426,132.8821,57.3302,151.43,4.6828,0.1844,4.8672
45,298.1891,323.9662,1.315577e-02,1.998773e+01,7.474237e+01,2.658103,0.587113,131.4422,56.916,150.21,4.3047,0.1627,4.4674
46,300.5851,323.9662,1.101708e-02,1.694456e+01,7.618461e+01,2.672766,0.589875,132.8118,57.7769,150.72,4.405,0.1657,4.5707
47,297.9416,323.9662,1.132145e-02,2.992853e+01,7.224752e+01,2.695599,0.594467,132.0058,57.3593,150.29,4.2164,0.1223,4.3388
48,302.2338,323.9662,1.550185e-02,1.823046e+01,7.801173e+01,2.687429,0.593139,133.3105,57.6272,152.67,4.6323,0.0842,4.7166
49,293.2952,323.9662,1.061268e-02,4.292649e+01,7.351628e+01,2.67971,0.59163,130.4484,57.2215,147.8,4.2614,0.0651,4.3265
