environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_entropy_fixed,302,0,0,-500.0,-500.0,500.0,1.0369021892547607,0.22991737723350525,0.14428915083408356,-1.1597017049789429,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,302,4,16000,-500.0,-500.0,500.0,1.0383564233779907,0.23000338673591614,0.14600081741809845,-1.158092975616455,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,302,7,28000,-500.0,-500.0,500.0,1.0388586521148682,0.23357103765010834,0.14698773622512817,-1.1575671434402466,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,302,10,40000,-500.0,-500.0,500.0,1.0396833419799805,0.23253567516803741,0.1382344514131546,-1.156862735748291,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,302,13,52000,-500.0,-500.0,500.0,1.0405837297439575,0.23417800664901733,0.1474333554506302,-1.1558867692947388,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,302,16,64000,-500.0,-470.0,500.0,1.041763186454773,0.23607800900936127,0.14662615954875946,-1.1546510457992554,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,302,19,76000,-500.0,-500.0,500.0,1.0426071882247925,0.23584121465682983,0.15050670504570007,-1.1537061929702759,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,302,22,88000,-500.0,-500.0,500.0,1.0440865755081177,0.23671245574951172,0.14675632119178772,-1.1522420644760132,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,302,25,100000,-500.0,-500.0,500.0,1.0451139211654663,0.2383788824081421,0.13560976088047028,-1.1513092517852783,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,302,28,111976,-500.0,-500.0,500.0,1.0459951162338257,0.24020692706108093,0.1457655131816864,-1.1504466533660889,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,302,31,122880,-500.0,-500.0,500.0,1.0481852293014526,0.2402881383895874,0.14942263066768646,-1.1481359004974365,0.0,False
