update,environment_steps,reward_gradient_norm,barrier_gradient_norm,regularizer_gradient_norm,reward_regularizer_cosine,cosine_defined,beta
0,0,471.5732421875,0.2811589241027832,153.62905883789062,-0.6732600927352905,True,546.4135158976487
1,4000,123.52884674072266,0.28711584210395813,156.8839874267578,0.542530357837677,True,546.4135158976487
2,8000,253.62384033203125,0.2845483720302582,155.48109436035156,-0.4242584705352783,True,546.4135158976487
3,11859,380.9572448730469,0.2835124731063843,154.91505432128906,-0.9032300114631653,True,546.4135158976487
4,15795,235.5522003173828,0.28104373812675476,153.5660858154297,-0.6399704217910767,True,546.4135158976487
5,19719,402.67706298828125,0.28726813197135925,156.96719360351562,0.4816094636917114,True,546.4135158976487
6,23719,188.16310119628906,0.28199756145477295,154.08726501464844,-0.10203102231025696,True,546.4135158976487
7,27589,316.15216064453125,0.2771826684474945,151.45635986328125,-0.31369221210479736,True,546.4135158976487
8,31589,119.94053649902344,0.277198851108551,151.46519470214844,0.5447373986244202,True,546.4135158976487
9,35505,314.4026184082031,0.2803751826286316,153.20077514648438,0.44619566202163696,True,546.4135158976487
10,39017,223.1161651611328,0.26430290937423706,144.41864013671875,-0.7007601857185364,True,546.4135158976487
11,42628,408.86572265625,0.2652307450771332,144.92567443847656,-0.7690216302871704,True,546.4135158976487
12,46610,323.097412109375,0.2569718658924103,140.4129180908203,0.6672403216362,True,546.4135158976487
13,50099,384.4853210449219,0.24939411878585815,136.27232360839844,-0.012512583285570145,True,546.4135158976487
14,54043,181.9789581298828,0.23806588351726532,130.08241271972656,0.7622339129447937,True,546.4135158976487
15,57869,410.0456237792969,0.23319336771965027,127.41999816894531,0.9445242881774902,True,546.4135158976487
16,61767,119.62129974365234,0.22606444358825684,123.5246810913086,-0.29986444115638733,True,546.4135158976487
17,65413,141.4405975341797,0.22042997181415558,120.44593048095703,-0.4695186913013458,True,546.4135158976487
18,69239,276.86273193359375,0.21354936063289642,116.68627166748047,-0.23375727236270905,True,546.4135158976487
19,72884,184.5342559814453,0.21220089495182037,115.9494400024414,0.12481798231601715,True,546.4135158976487
20,76884,203.4622802734375,0.2038595974445343,111.39163970947266,0.022412870079278946,True,546.4135158976487
21,80671,218.98519897460938,0.1938474476337433,105.92086791992188,-0.8101550340652466,True,546.4135158976487
22,84323,392.21343994140625,0.18946954607963562,103.52873229980469,-0.8965646028518677,True,546.4135158976487
23,88294,360.4827575683594,0.18447069823741913,100.79728698730469,0.5262219905853271,True,546.4135158976487
24,91907,248.3069305419922,0.16950689256191254,92.62086486816406,-0.6826382875442505,True,546.4135158976487
25,95779,357.6732482910156,0.17284603416919708,94.4454116821289,0.000998282921500504,True,546.4135158976487
26,99476,232.50704956054688,0.17256638407707214,94.29261016845703,0.02694513276219368,True,546.4135158976487
27,103024,165.10943603515625,0.17540574073791504,95.84407806396484,-0.5601704716682434,True,546.4135158976487
28,106573,397.8922119140625,0.16051113605499268,87.7054443359375,-0.7747822403907776,True,546.4135158976487
29,110259,409.9963684082031,0.17916181683540344,97.89643096923828,0.500377357006073,True,546.4135158976487
30,113967,261.88568115234375,0.16736774146556854,91.4520034790039,-0.05537360906600952,True,546.4135158976487
31,117487,244.39488220214844,0.1639762967824936,89.59886932373047,-0.036172300577163696,True,546.4135158976487
32,120828,341.1399841308594,0.16023412346839905,87.55408477783203,-0.9210759401321411,True,546.4135158976487
33,124051,277.4251708984375,0.15028296411037445,82.11663818359375,-0.8715535402297974,True,546.4135158976487
34,127801,476.2628173828125,0.1620057076215744,88.5221176147461,-0.8866694569587708,True,546.4135158976487
35,131298,467.82470703125,0.1506991684436798,82.34407043457031,-0.1508355587720871,True,546.4135158976487
36,134358,341.9586181640625,0.16309775412082672,89.11882019042969,-0.8460301756858826,True,546.4135158976487
37,138008,220.37399291992188,0.16660051047801971,91.03276062011719,-0.2776409685611725,True,546.4135158976487
38,141370,446.5002746582031,0.17365485429763794,94.88735961914062,-0.5573034882545471,True,546.4135158976487
