Update 0298/1200 | return 29.8741 | logdet -232.49 | lambda_min 3.596e-08 | 10.3s
Update 0299/1200 | return 29.9101 | logdet -235.30 | lambda_min 6.533e-08 | 10.2s
Update 0300/1200 | return 29.8753 | logdet -224.94 | lambda_min 1.204e-07 | 10.0s
Update 0301/1200 | return 29.7199 | logdet -229.75 | lambda_min 1.209e-07 | 9.9s
Update 0302/1200 | return 29.9359 | logdet -225.22 | lambda_min 1.004e-07 | 10.3s
Update 0303/1200 | return 29.2064 | logdet -226.91 | lambda_min 5.382e-08 | 10.3s
Update 0304/1200 | return 29.9852 | logdet -228.93 | lambda_min 5.054e-08 | 10.5s
Update 0305/1200 | return 29.5216 | logdet -234.77 | lambda_min 7.716e-08 | 10.4s
Update 0306/1200 | return 29.7299 | logdet -226.47 | lambda_min 1.557e-07 | 10.4s
Update 0307/1200 | return 29.2835 | logdet -236.51 | lambda_min 8.772e-08 | 10.2s
Update 0308/1200 | return 29.8874 | logdet -233.29 | lambda_min 8.175e-08 | 10.5s
Update 0309/1200 | return 30.1238 | logdet -241.65 | lambda_min 5.938e-08 | 10.0s
Update 0310/1200 | return 29.4867 | logdet -234.38 | lambda_min 7.332e-08 | 10.1s
Update 0311/1200 | return 29.8039 | logdet -234.81 | lambda_min 1.145e-07 | 10.0s
Update 0312/1200 | return 29.7943 | logdet -234.87 | lambda_min 5.934e-08 | 10.1s
Update 0313/1200 | return 29.9059 | logdet -236.08 | lambda_min 7.719e-08 | 10.4s
Update 0314/1200 | return 29.3906 | logdet -234.96 | lambda_min 8.663e-08 | 10.5s
Update 0315/1200 | return 29.3946 | logdet -232.26 | lambda_min 4.339e-08 | 10.1s
Update 0316/1200 | return 30.3211 | logdet -231.13 | lambda_min 1.731e-07 | 10.6s
Update 0317/1200 | return 29.8739 | logdet -230.29 | lambda_min 6.539e-08 | 10.2s
Update 0318/1200 | return 30.1920 | logdet -237.06 | lambda_min 9.082e-08 | 10.3s
Update 0319/1200 | return 29.7496 | logdet -236.36 | lambda_min 5.580e-08 | 10.2s
Update 0320/1200 | return 29.8355 | logdet -240.15 | lambda_min 6.861e-08 | 10.3s
Update 0321/1200 | return 30.2766 | logdet -239.62 | lambda_min 3.704e-08 | 10.1s
Update 0322/1200 | return 30.0900 | logdet -235.64 | lambda_min 3.350e-08 | 10.4s
Update 0323/1200 | return 30.0839 | logdet -234.97 | lambda_min 5.065e-08 | 10.3s
Update 0324/1200 | return 29.5934 | logdet -240.38 | lambda_min 6.447e-08 | 10.1s
Update 0325/1200 | return 30.2932 | logdet -240.23 | lambda_min 5.062e-08 | 10.3s
Update 0326/1200 | return 29.5615 | logdet -227.62 | lambda_min 7.718e-08 | 10.2s
Update 0327/1200 | return 29.8589 | logdet -233.78 | lambda_min 6.486e-08 | 9.9s
Update 0328/1200 | return 29.5590 | logdet -230.58 | lambda_min 8.434e-08 | 10.2s
Update 0329/1200 | return 29.9488 | logdet -236.89 | lambda_min 4.528e-08 | 10.3s
Update 0330/1200 | return 29.7005 | logdet -228.14 | lambda_min 5.745e-08 | 10.3s
Update 0331/1200 | return 28.3714 | logdet -234.82 | lambda_min 6.463e-08 | 10.1s
Update 0332/1200 | return 29.7266 | logdet -236.89 | lambda_min 5.304e-08 | 10.3s
Update 0333/1200 | return 29.5783 | logdet -231.58 | lambda_min 4.104e-08 | 10.1s
Update 0334/1200 | return 29.7562 | logdet -232.42 | lambda_min 4.299e-08 | 9.9s
Update 0335/1200 | return 29.9218 | logdet -234.38 | lambda_min 6.250e-08 | 10.5s
Update 0336/1200 | return 29.4585 | logdet -236.43 | lambda_min 6.186e-08 | 10.6s
Update 0337/1200 | return 30.2898 | logdet -233.51 | lambda_min 6.862e-08 | 10.4s
Update 0338/1200 | return 29.0437 | logdet -228.55 | lambda_min 4.066e-08 | 10.3s
Update 0339/1200 | return 30.2103 | logdet -223.05 | lambda_min 7.446e-08 | 10.4s
Update 0340/1200 | return 29.8048 | logdet -241.67 | lambda_min 5.019e-08 | 9.8s
Update 0341/1200 | return 30.0904 | logdet -236.56 | lambda_min 6.015e-08 | 10.0s
Update 0342/1200 | return 29.7363 | logdet -239.94 | lambda_min 7.405e-08 | 10.2s
Update 0343/1200 | return 30.1227 | logdet -238.27 | lambda_min 7.274e-08 | 10.2s
Update 0344/1200 | return 30.1322 | logdet -239.55 | lambda_min 5.423e-08 | 10.3s
Update 0345/1200 | return 29.8611 | logdet -240.86 | lambda_min 4.506e-08 | 10.3s
Update 0346/1200 | return 30.1053 | logdet -236.65 | lambda_min 8.149e-08 | 10.2s
Update 0347/1200 | return 30.7555 | logdet -237.07 | lambda_min 8.214e-08 | 10.3s
Update 0348/1200 | return 29.7150 | logdet -229.20 | lambda_min 6.919e-08 | 10.8s
Update 0349/1200 | return 29.9713 | logdet -236.57 | lambda_min 6.496e-08 | 10.4s
Update 0350/1200 | return 30.2262 | logdet -229.63 | lambda_min 1.146e-07 | 10.2s
Update 0351/1200 | return 29.2677 | logdet -235.86 | lambda_min 6.388e-08 | 10.2s
Update 0352/1200 | return 29.6815 | logdet -239.86 | lambda_min 4.233e-08 | 10.2s
Update 0353/1200 | return 29.8986 | logdet -235.44 | lambda_min 7.116e-08 | 10.2s
Update 0354/1200 | return 30.0310 | logdet -236.47 | lambda_min 7.896e-08 | 10.2s
Update 0355/1200 | return 28.6514 | logdet -231.49 | lambda_min 5.747e-08 | 10.5s
Update 0356/1200 | return 29.9943 | logdet -234.17 | lambda_min 4.973e-08 | 10.1s
Update 0357/1200 | return 30.1206 | logdet -228.38 | lambda_min 5.804e-08 | 10.4s
Update 0358/1200 | return 30.3220 | logdet -239.71 | lambda_min 7.079e-08 | 10.7s
Update 0359/1200 | return 29.8877 | logdet -235.83 | lambda_min 7.181e-08 | 10.3s
Update 0360/1200 | return 29.0709 | logdet -233.60 | lambda_min 7.015e-08 | 10.3s
Update 0361/1200 | return 29.5687 | logdet -244.97 | lambda_min 5.725e-08 | 10.1s
Update 0362/1200 | return 30.3390 | logdet -236.11 | lambda_min 5.205e-08 | 10.4s
Update 0363/1200 | return 30.3917 | logdet -235.43 | lambda_min 1.096e-07 | 10.4s
Update 0364/1200 | return 30.3067 | logdet -228.26 | lambda_min 9.389e-08 | 10.2s
Update 0365/1200 | return 30.4885 | logdet -232.42 | lambda_min 1.122e-07 | 10.3s
Update 0366/1200 | return 29.6708 | logdet -242.37 | lambda_min 5.463e-08 | 10.2s
Update 0367/1200 | return 29.1941 | logdet -236.50 | lambda_min 6.447e-08 | 10.4s
Update 0368/1200 | return 30.0077 | logdet -233.75 | lambda_min 4.212e-08 | 10.1s
Update 0369/1200 | return 30.4689 | logdet -234.54 | lambda_min 4.913e-08 | 10.2s
Update 0370/1200 | return 30.5324 | logdet -231.82 | lambda_min 7.669e-08 | 10.3s
Update 0371/1200 | return 30.5658 | logdet -235.24 | lambda_min 5.942e-08 | 9.9s
Update 0372/1200 | return 29.5228 | logdet -241.27 | lambda_min 4.839e-08 | 10.6s
Update 0373/1200 | return 29.6158 | logdet -236.79 | lambda_min 8.277e-08 | 10.3s
Update 0374/1200 | return 28.6378 | logdet -240.06 | lambda_min 5.138e-08 | 10.4s
Update 0375/1200 | return 30.3304 | logdet -235.95 | lambda_min 4.385e-08 | 10.6s
Update 0376/1200 | return 29.6435 | logdet -236.81 | lambda_min 6.072e-08 | 10.4s
Update 0377/1200 | return 29.9167 | logdet -243.35 | lambda_min 5.882e-08 | 10.3s
Update 0378/1200 | return 30.4348 | logdet -238.31 | lambda_min 5.346e-08 | 10.3s
Update 0379/1200 | return 30.7023 | logdet -231.03 | lambda_min 6.687e-08 | 10.1s
Update 0380/1200 | return 30.5972 | logdet -237.57 | lambda_min 3.646e-08 | 10.3s
Update 0381/1200 | return 30.6604 | logdet -230.81 | lambda_min 5.140e-08 | 10.1s
Update 0382/1200 | return 30.1764 | logdet -237.84 | lambda_min 6.435e-08 | 10.5s
Update 0383/1200 | return 29.7108 | logdet -229.43 | lambda_min 6.336e-08 | 10.5s
Update 0384/1200 | return 29.7701 | logdet -232.45 | lambda_min 5.052e-08 | 10.4s
Update 0385/1200 | return 30.5654 | logdet -230.21 | lambda_min 6.776e-08 | 10.3s
Update 0386/1200 | return 29.9522 | logdet -231.67 | lambda_min 6.518e-08 | 10.3s
Update 0387/1200 | return 29.6924 | logdet -230.44 | lambda_min 5.966e-08 | 10.4s
Update 0388/1200 | return 30.1691 | logdet -230.36 | lambda_min 6.537e-08 | 10.2s
Update 0389/1200 | return 30.8066 | logdet -232.16 | lambda_min 6.232e-08 | 10.1s
Update 0390/1200 | return 30.7442 | logdet -232.90 | lambda_min 6.838e-08 | 10.3s
Update 0391/1200 | return 30.3212 | logdet -233.64 | lambda_min 5.411e-08 | 10.4s
Update 0392/1200 | return 29.9235 | logdet -225.63 | lambda_min 6.627e-08 | 9.9s
Update 0393/1200 | return 30.5698 | logdet -237.60 | lambda_min 6.222e-08 | 10.5s
Update 0394/1200 | return 30.2117 | logdet -236.67 | lambda_min 6.093e-08 | 10.1s
Update 0395/1200 | return 30.4424 | logdet -235.93 | lambda_min 1.111e-07 | 10.2s
Update 0396/1200 | return 29.9955 | logdet -226.61 | lambda_min 6.053e-08 | 10.3s
Update 0397/1200 | return 30.0176 | logdet -232.21 | lambda_min 8.611e-08 | 10.4s
Update 0398/1200 | return 29.5647 | logdet -232.37 | lambda_min 8.275e-08 | 10.2s
Update 0399/1200 | return 30.1920 | logdet -222.72 | lambda_min 3.439e-08 | 10.2s
Update 0400/1200 | return 31.0799 | logdet -229.44 | lambda_min 3.113e-08 | 10.2s
Update 0401/1200 | return 30.2408 | logdet -232.23 | lambda_min 7.658e-08 | 10.1s
Update 0402/1200 | return 30.7023 | logdet -224.72 | lambda_min 7.917e-08 | 10.2s
Update 0403/1200 | return 30.6308 | logdet -234.69 | lambda_min 7.965e-08 | 10.3s
Update 0404/1200 | return 31.0467 | logdet -225.99 | lambda_min 8.810e-08 | 10.1s
Update 0405/1200 | return 30.5532 | logdet -233.64 | lambda_min 4.894e-08 | 10.1s
Update 0406/1200 | return 30.1408 | logdet -236.35 | lambda_min 6.210e-08 | 10.1s
Update 0407/1200 | return 29.8312 | logdet -226.76 | lambda_min 6.380e-08 | 10.5s
Update 0408/1200 | return 29.7501 | logdet -234.25 | lambda_min 7.150e-08 | 10.4s
Update 0409/1200 | return 30.0598 | logdet -234.76 | lambda_min 1.012e-07 | 10.1s
Update 0410/1200 | return 30.0349 | logdet -231.70 | lambda_min 6.118e-08 | 10.5s
Update 0411/1200 | return 30.6229 | logdet -227.64 | lambda_min 9.829e-08 | 10.2s
Update 0412/1200 | return 29.8302 | logdet -224.04 | lambda_min 1.183e-07 | 10.2s
Update 0413/1200 | return 30.5476 | logdet -230.87 | lambda_min 8.560e-08 | 10.2s
Update 0414/1200 | return 30.3392 | logdet -226.38 | lambda_min 1.261e-07 | 10.3s
Update 0415/1200 | return 29.9831 | logdet -227.46 | lambda_min 7.090e-08 | 10.3s
Update 0416/1200 | return 30.8692 | logdet -232.24 | lambda_min 8.652e-08 | 10.3s
Update 0417/1200 | return 30.9904 | logdet -225.55 | lambda_min 8.011e-08 | 10.3s
Update 0418/1200 | return 30.9473 | logdet -232.86 | lambda_min 8.944e-08 | 10.4s
Update 0419/1200 | return 30.7032 | logdet -227.56 | lambda_min 8.519e-08 | 10.3s
Update 0420/1200 | return 29.8009 | logdet -223.01 | lambda_min 1.177e-07 | 10.1s
Update 0421/1200 | return 30.8755 | logdet -233.48 | lambda_min 8.277e-08 | 10.6s
Update 0422/1200 | return 30.4375 | logdet -231.24 | lambda_min 7.853e-08 | 10.3s
Update 0423/1200 | return 30.4672 | logdet -223.42 | lambda_min 9.163e-08 | 10.1s
Update 0424/1200 | return 30.2334 | logdet -232.32 | lambda_min 5.326e-08 | 10.3s
Update 0425/1200 | return 30.5883 | logdet -229.55 | lambda_min 1.050e-07 | 10.4s
Update 0426/1200 | return 30.6058 | logdet -228.37 | lambda_min 4.620e-08 | 10.4s
Update 0427/1200 | return 30.7333 | logdet -227.59 | lambda_min 9.214e-08 | 10.5s
Update 0428/1200 | return 30.5301 | logdet -223.98 | lambda_min 6.447e-08 | 10.0s
Update 0429/1200 | return 30.7291 | logdet -226.29 | lambda_min 1.008e-07 | 10.4s
Update 0430/1200 | return 30.0569 | logdet -228.90 | lambda_min 9.501e-08 | 10.0s
Update 0431/1200 | return 30.6656 | logdet -223.59 | lambda_min 1.218e-07 | 10.1s
Update 0432/1200 | return 30.4849 | logdet -226.82 | lambda_min 1.225e-07 | 10.3s
Update 0433/1200 | return 30.5927 | logdet -236.40 | lambda_min 4.814e-08 | 10.4s
Update 0434/1200 | return 30.4246 | logdet -235.82 | lambda_min 8.780e-08 | 10.1s
Update 0435/1200 | return 31.2219 | logdet -231.84 | lambda_min 5.906e-08 | 10.2s
Update 0436/1200 | return 30.4468 | logdet -225.98 | lambda_min 1.238e-07 | 9.9s
Update 0437/1200 | return 30.7679 | logdet -228.16 | lambda_min 1.130e-07 | 10.0s
Update 0438/1200 | return 30.4168 | logdet -228.60 | lambda_min 7.115e-08 | 10.0s
Update 0439/1200 | return 31.0425 | logdet -222.83 | lambda_min 6.678e-08 | 10.0s
Update 0440/1200 | return 30.3745 | logdet -228.42 | lambda_min 7.959e-08 | 10.2s
Update 0441/1200 | return 30.4577 | logdet -238.76 | lambda_min 7.924e-08 | 10.1s
Update 0442/1200 | return 30.3406 | logdet -233.86 | lambda_min 7.798e-08 | 10.3s
Update 0443/1200 | return 30.1079 | logdet -233.26 | lambda_min 5.173e-08 | 10.1s
Update 0444/1200 | return 30.2968 | logdet -230.11 | lambda_min 6.712e-08 | 10.1s
Update 0445/1200 | return 30.3417 | logdet -231.53 | lambda_min 1.062e-07 | 10.3s
Update 0446/1200 | return 30.6472 | logdet -229.94 | lambda_min 1.202e-07 | 10.0s
Update 0447/1200 | return 30.5142 | logdet -231.57 | lambda_min 7.031e-08 | 10.4s
Update 0448/1200 | return 30.2335 | logdet -229.34 | lambda_min 7.270e-08 | 9.8s
Update 0449/1200 | return 30.8600 | logdet -231.73 | lambda_min 4.096e-08 | 10.1s
Update 0450/1200 | return 31.0882 | logdet -231.69 | lambda_min 5.004e-08 | 10.0s
Update 0451/1200 | return 30.9239 | logdet -232.44 | lambda_min 6.185e-08 | 9.8s
Update 0452/1200 | return 30.8509 | logdet -229.17 | lambda_min 4.538e-08 | 10.2s
Update 0453/1200 | return 30.4072 | logdet -233.90 | lambda_min 5.023e-08 | 10.7s
Update 0454/1200 | return 30.6382 | logdet -236.35 | lambda_min 3.776e-08 | 10.4s
Update 0455/1200 | return 29.6639 | logdet -229.10 | lambda_min 7.174e-08 | 10.0s
Update 0456/1200 | return 30.5362 | logdet -225.64 | lambda_min 6.290e-08 | 10.2s
Update 0457/1200 | return 30.8470 | logdet -233.25 | lambda_min 9.088e-08 | 10.2s
Update 0458/1200 | return 30.6797 | logdet -234.91 | lambda_min 8.872e-08 | 10.2s
Update 0459/1200 | return 30.7834 | logdet -228.55 | lambda_min 7.613e-08 | 10.3s
Update 0460/1200 | return 31.0614 | logdet -226.68 | lambda_min 7.698e-08 | 10.2s
Update 0461/1200 | return 30.5699 | logdet -230.79 | lambda_min 4.216e-08 | 10.2s
Update 0462/1200 | return 30.7752 | logdet -229.23 | lambda_min 8.794e-08 | 10.0s
Update 0463/1200 | return 30.7498 | logdet -236.00 | lambda_min 1.163e-07 | 10.3s
Update 0464/1200 | return 31.3271 | logdet -227.33 | lambda_min 6.735e-08 | 9.9s
Update 0465/1200 | return 30.5565 | logdet -235.44 | lambda_min 5.236e-08 | 10.1s
Update 0466/1200 | return 30.9206 | logdet -235.40 | lambda_min 2.924e-08 | 10.1s
Update 0467/1200 | return 30.5243 | logdet -231.87 | lambda_min 3.268e-08 | 10.2s
Update 0468/1200 | return 31.0687 | logdet -229.57 | lambda_min 1.070e-07 | 10.2s
Update 0469/1200 | return 30.9315 | logdet -238.66 | lambda_min 4.683e-08 | 10.4s
Update 0470/1200 | return 30.2403 | logdet -238.09 | lambda_min 3.997e-08 | 10.1s
Update 0471/1200 | return 30.9605 | logdet -221.65 | lambda_min 1.048e-07 | 10.7s
Update 0472/1200 | return 30.3096 | logdet -235.37 | lambda_min 1.334e-07 | 9.9s
Update 0473/1200 | return 30.3910 | logdet -233.02 | lambda_min 8.377e-08 | 10.0s
Update 0474/1200 | return 30.7824 | logdet -232.19 | lambda_min 1.273e-07 | 9.9s
Update 0475/1200 | return 30.6967 | logdet -243.54 | lambda_min 4.517e-08 | 10.5s
Update 0476/1200 | return 30.8939 | logdet -235.10 | lambda_min 7.240e-08 | 10.5s
Update 0477/1200 | return 30.4693 | logdet -233.29 | lambda_min 5.492e-08 | 10.2s
Update 0478/1200 | return 31.0857 | logdet -238.16 | lambda_min 6.575e-08 | 9.9s
Update 0479/1200 | return 31.2049 | logdet -233.71 | lambda_min 6.203e-08 | 10.5s
Update 0480/1200 | return 30.1372 | logdet -228.10 | lambda_min 6.777e-08 | 9.8s
Update 0481/1200 | return 31.2048 | logdet -233.95 | lambda_min 6.506e-08 | 10.1s
Update 0482/1200 | return 30.4440 | logdet -226.04 | lambda_min 1.204e-07 | 10.5s
Update 0483/1200 | return 31.0903 | logdet -228.41 | lambda_min 1.279e-07 | 10.2s
Update 0484/1200 | return 31.0872 | logdet -230.88 | lambda_min 4.770e-08 | 10.0s
Update 0485/1200 | return 30.8004 | logdet -235.31 | lambda_min 4.973e-08 | 9.9s
Update 0486/1200 | return 30.5770 | logdet -228.86 | lambda_min 5.792e-08 | 9.9s
Update 0487/1200 | return 31.4582 | logdet -236.16 | lambda_min 5.292e-08 | 10.1s
Update 0488/1200 | return 30.4103 | logdet -238.18 | lambda_min 4.801e-08 | 10.2s
Update 0489/1200 | return 30.7032 | logdet -231.70 | lambda_min 1.288e-07 | 10.0s
Update 0490/1200 | return 30.5794 | logdet -234.78 | lambda_min 6.538e-08 | 10.1s
Update 0491/1200 | return 30.0391 | logdet -234.26 | lambda_min 6.663e-08 | 10.1s
Update 0492/1200 | return 30.4921 | logdet -243.17 | lambda_min 4.245e-08 | 9.8s
Update 0493/1200 | return 30.7350 | logdet -230.31 | lambda_min 6.184e-08 | 10.0s
Update 0494/1200 | return 31.0648 | logdet -232.54 | lambda_min 9.216e-08 | 9.7s
Update 0495/1200 | return 30.8890 | logdet -233.95 | lambda_min 2.968e-08 | 9.9s
Update 0496/1200 | return 30.1426 | logdet -237.92 | lambda_min 4.985e-08 | 9.5s
Update 0497/1200 | return 30.6659 | logdet -237.09 | lambda_min 8.065e-08 | 10.0s
Update 0498/1200 | return 31.2348 | logdet -234.35 | lambda_min 4.957e-08 | 9.9s
Update 0499/1200 | return 30.7432 | logdet -229.48 | lambda_min 4.766e-08 | 10.0s
Update 0500/1200 | return 30.8151 | logdet -240.38 | lambda_min 3.690e-08 | 9.9s
Update 0501/1200 | return 30.4658 | logdet -229.02 | lambda_min 7.411e-08 | 9.7s
Update 0502/1200 | return 30.6582 | logdet -235.76 | lambda_min 2.667e-08 | 10.1s
Update 0503/1200 | return 30.8696 | logdet -239.73 | lambda_min 4.501e-08 | 10.1s
Update 0504/1200 | return 30.9012 | logdet -234.61 | lambda_min 4.370e-08 | 10.1s
Update 0505/1200 | return 30.4598 | logdet -228.49 | lambda_min 4.405e-08 | 10.2s
Update 0506/1200 | return 30.3959 | logdet -237.66 | lambda_min 7.897e-08 | 10.3s
Update 0507/1200 | return 30.5644 | logdet -239.49 | lambda_min 4.998e-08 | 10.3s
Update 0508/1200 | return 31.3224 | logdet -238.03 | lambda_min 2.837e-08 | 9.9s
Update 0509/1200 | return 30.7636 | logdet -240.19 | lambda_min 5.920e-08 | 10.4s
Update 0510/1200 | return 31.0485 | logdet -232.25 | lambda_min 4.339e-08 | 10.3s
Update 0511/1200 | return 30.6595 | logdet -240.24 | lambda_min 6.137e-08 | 10.4s
Update 0512/1200 | return 30.8722 | logdet -243.34 | lambda_min 4.014e-08 | 10.3s
Update 0513/1200 | return 30.9371 | logdet -241.00 | lambda_min 4.725e-08 | 10.3s
Update 0514/1200 | return 31.0505 | logdet -229.08 | lambda_min 8.006e-08 | 10.3s
Update 0515/1200 | return 30.8668 | logdet -231.40 | lambda_min 6.648e-08 | 10.3s
Update 0516/1200 | return 30.9039 | logdet -238.13 | lambda_min 4.133e-08 | 10.4s
Update 0517/1200 | return 30.7913 | logdet -235.36 | lambda_min 4.828e-08 | 10.2s
Update 0518/1200 | return 31.6896 | logdet -238.15 | lambda_min 3.859e-08 | 10.3s
Update 0519/1200 | return 30.8309 | logdet -239.42 | lambda_min 5.206e-08 | 10.3s
Update 0520/1200 | return 31.2339 | logdet -237.19 | lambda_min 4.280e-08 | 10.3s
Update 0521/1200 | return 30.2615 | logdet -235.25 | lambda_min 6.139e-08 | 10.3s
Update 0522/1200 | return 30.0523 | logdet -245.51 | lambda_min 4.511e-08 | 10.2s
Update 0523/1200 | return 31.0954 | logdet -229.96 | lambda_min 9.037e-08 | 10.3s
Update 0524/1200 | return 30.6297 | logdet -242.98 | lambda_min 3.346e-08 | 10.2s
Update 0525/1200 | return 30.2677 | logdet -245.27 | lambda_min 2.151e-08 | 10.0s
Update 0526/1200 | return 30.8611 | logdet -237.38 | lambda_min 2.045e-08 | 9.9s
Update 0527/1200 | return 30.9514 | logdet -240.07 | lambda_min 4.797e-08 | 10.3s
Update 0528/1200 | return 30.6413 | logdet -244.58 | lambda_min 2.271e-08 | 10.2s
Update 0529/1200 | return 30.8015 | logdet -241.66 | lambda_min 6.949e-08 | 10.3s
Update 0530/1200 | return 31.2402 | logdet -236.88 | lambda_min 5.981e-08 | 10.2s
Update 0531/1200 | return 31.9671 | logdet -240.81 | lambda_min 7.197e-08 | 9.6s
Update 0532/1200 | return 30.7445 | logdet -227.56 | lambda_min 9.654e-08 | 10.1s
Update 0533/1200 | return 31.2166 | logdet -232.15 | lambda_min 5.681e-08 | 10.3s
Update 0534/1200 | return 30.5842 | logdet -225.73 | lambda_min 5.806e-08 | 10.3s
Update 0535/1200 | return 31.3152 | logdet -228.60 | lambda_min 6.447e-08 | 9.7s
Update 0536/1200 | return 31.6256 | logdet -240.70 | lambda_min 5.943e-08 | 10.2s
Update 0537/1200 | return 31.5518 | logdet -239.99 | lambda_min 7.812e-08 | 10.2s
Update 0538/1200 | return 31.1767 | logdet -238.93 | lambda_min 4.112e-08 | 10.3s
Update 0539/1200 | return 30.9214 | logdet -238.56 | lambda_min 3.800e-08 | 10.5s
Update 0540/1200 | return 31.1029 | logdet -236.23 | lambda_min 3.052e-08 | 10.2s
Update 0541/1200 | return 31.2832 | logdet -237.80 | lambda_min 8.025e-08 | 10.6s
Update 0542/1200 | return 31.0177 | logdet -233.14 | lambda_min 6.170e-08 | 10.6s
Update 0543/1200 | return 31.2625 | logdet -233.14 | lambda_min 4.713e-08 | 10.3s
Update 0544/1200 | return 30.9025 | logdet -238.81 | lambda_min 6.334e-08 | 10.3s
Update 0545/1200 | return 30.9788 | logdet -242.97 | lambda_min 2.745e-08 | 10.3s
Update 0546/1200 | return 31.4086 | logdet -241.97 | lambda_min 8.114e-08 | 10.3s
Update 0547/1200 | return 31.2420 | logdet -237.98 | lambda_min 3.387e-08 | 10.2s
Update 0548/1200 | return 30.7872 | logdet -237.41 | lambda_min 4.995e-08 | 10.3s
Update 0549/1200 | return 31.1726 | logdet -231.07 | lambda_min 4.114e-08 | 10.1s
Update 0550/1200 | return 31.3095 | logdet -236.99 | lambda_min 5.300e-08 | 10.4s
Update 0551/1200 | return 31.1388 | logdet -244.13 | lambda_min 6.165e-08 | 10.3s
Update 0552/1200 | return 30.8900 | logdet -229.36 | lambda_min 5.256e-08 | 10.3s
Update 0553/1200 | return 30.3240 | logdet -233.78 | lambda_min 4.658e-08 | 10.0s
Update 0554/1200 | return 30.3499 | logdet -237.53 | lambda_min 3.392e-08 | 10.2s
Update 0555/1200 | return 31.0287 | logdet -231.75 | lambda_min 5.578e-08 | 10.0s
Update 0556/1200 | return 31.0083 | logdet -244.35 | lambda_min 3.018e-08 | 10.3s
Update 0557/1200 | return 31.1122 | logdet -239.49 | lambda_min 5.810e-08 | 10.3s
Update 0558/1200 | return 30.3672 | logdet -231.21 | lambda_min 3.188e-08 | 10.4s
Update 0559/1200 | return 30.7383 | logdet -248.28 | lambda_min 1.980e-08 | 10.2s
Update 0560/1200 | return 31.1114 | logdet -240.52 | lambda_min 5.280e-08 | 10.2s
Update 0561/1200 | return 30.5803 | logdet -239.90 | lambda_min 5.263e-08 | 10.2s
Update 0562/1200 | return 31.1075 | logdet -243.16 | lambda_min 5.213e-08 | 10.5s
Update 0563/1200 | return 30.8137 | logdet -236.34 | lambda_min 3.390e-08 | 10.2s
Update 0564/1200 | return 30.7147 | logdet -241.63 | lambda_min 3.108e-08 | 10.2s
Update 0565/1200 | return 31.2901 | logdet -235.22 | lambda_min 5.259e-08 | 9.9s
Update 0566/1200 | return 30.9167 | logdet -244.45 | lambda_min 2.968e-08 | 10.3s
Update 0567/1200 | return 30.4077 | logdet -235.51 | lambda_min 4.168e-08 | 10.3s
Update 0568/1200 | return 31.1915 | logdet -239.10 | lambda_min 2.738e-08 | 10.3s
Update 0569/1200 | return 31.3152 | logdet -232.74 | lambda_min 5.352e-08 | 10.3s
Update 0570/1200 | return 31.0878 | logdet -239.52 | lambda_min 3.401e-08 | 10.3s
Update 0571/1200 | return 30.3604 | logdet -231.79 | lambda_min 6.299e-08 | 10.4s
Update 0572/1200 | return 31.0803 | logdet -236.79 | lambda_min 7.549e-08 | 10.9s
Update 0573/1200 | return 31.0903 | logdet -225.15 | lambda_min 4.610e-08 | 10.1s
Update 0574/1200 | return 30.9531 | logdet -239.71 | lambda_min 6.999e-08 | 10.2s
Update 0575/1200 | return 31.2765 | logdet -235.54 | lambda_min 5.293e-08 | 10.2s
Update 0576/1200 | return 30.8381 | logdet -239.47 | lambda_min 3.505e-08 | 10.3s
Update 0577/1200 | return 30.6450 | logdet -245.12 | lambda_min 2.588e-08 | 10.4s
Update 0578/1200 | return 31.1556 | logdet -240.76 | lambda_min 3.583e-08 | 10.1s
Update 0579/1200 | return 30.8741 | logdet -242.70 | lambda_min 6.262e-08 | 10.1s
Update 0580/1200 | return 31.2151 | logdet -233.22 | lambda_min 4.037e-08 | 10.4s
Update 0581/1200 | return 31.1747 | logdet -236.49 | lambda_min 2.555e-08 | 9.9s
Update 0582/1200 | return 30.9338 | logdet -242.87 | lambda_min 4.372e-08 | 10.2s
Update 0583/1200 | return 31.1117 | logdet -238.84 | lambda_min 3.664e-08 | 10.3s
Update 0584/1200 | return 31.1416 | logdet -239.07 | lambda_min 3.814e-08 | 10.1s
Update 0585/1200 | return 31.3438 | logdet -242.19 | lambda_min 1.949e-08 | 9.9s
Update 0586/1200 | return 30.9230 | logdet -233.55 | lambda_min 5.106e-08 | 10.3s
Update 0587/1200 | return 31.2002 | logdet -237.69 | lambda_min 3.875e-08 | 9.9s
Update 0588/1200 | return 31.5170 | logdet -227.73 | lambda_min 4.297e-08 | 10.2s
Update 0589/1200 | return 30.8816 | logdet -245.74 | lambda_min 1.744e-08 | 10.2s
Update 0590/1200 | return 30.8355 | logdet -242.58 | lambda_min 1.413e-08 | 10.1s
Update 0591/1200 | return 31.0443 | logdet -235.45 | lambda_min 4.301e-08 | 10.0s
Update 0592/1200 | return 30.5681 | logdet -235.06 | lambda_min 2.916e-08 | 10.1s
Update 0593/1200 | return 31.0184 | logdet -231.54 | lambda_min 4.253e-08 | 10.4s
Update 0594/1200 | return 30.9148 | logdet -241.35 | lambda_min 3.358e-08 | 10.2s
