update,true_environment_steps,training_return,training_episode_length,beta
1,3992,-498.875,499.0,0.0
2,7634,-454.625,455.25,0.0
3,10976,-417.0,417.75,0.0
4,14482,-437.5,438.25,0.0
5,17283,-349.375,350.125,0.0
6,20457,-395.75,396.75,0.0
7,23356,-361.5,362.375,0.0
8,25962,-325.0,325.75,0.0
9,28413,-305.5,306.375,0.0
10,31139,-339.75,340.75,0.0
11,33868,-340.125,341.125,0.0
12,36465,-323.75,324.625,0.0
13,39077,-325.5,326.5,0.0
14,41428,-292.875,293.875,0.0
15,43848,-301.5,302.5,0.0
16,46376,-315.0,316.0,0.0
17,48525,-267.625,268.625,0.0
18,50539,-250.75,251.75,0.0
19,52357,-226.25,227.25,0.0
20,54418,-256.625,257.625,0.0
21,55883,-182.125,183.125,0.0
22,57607,-214.5,215.5,0.0
23,59520,-238.125,239.125,0.0
24,61374,-230.75,231.75,0.0
25,63150,-221.0,222.0,0.0
26,64936,-222.25,223.25,0.0
27,66592,-206.0,207.0,0.0
28,68324,-215.5,216.5,0.0
29,70139,-226.0,226.875,0.0
30,71544,-174.625,175.625,0.0
31,73256,-213.0,214.0,0.0
32,74698,-179.25,180.25,0.0
33,76171,-183.125,184.125,0.0
34,77575,-174.5,175.5,0.0
35,79081,-187.25,188.25,0.0
36,80587,-187.25,188.25,0.0
37,82013,-177.25,178.25,0.0
38,84058,-254.75,255.625,0.0
39,85447,-172.625,173.625,0.0
40,87038,-197.875,198.875,0.0
41,88798,-219.0,220.0,0.0
42,90392,-198.375,199.25,0.0
43,91714,-164.25,165.25,0.0
44,92971,-156.125,157.125,0.0
45,94219,-155.0,156.0,0.0
46,95555,-166.0,167.0,0.0
47,97274,-213.875,214.875,0.0
48,98749,-183.375,184.375,0.0
49,100351,-199.375,200.25,0.0
50,101874,-189.375,190.375,0.0
51,103329,-180.875,181.875,0.0
52,104568,-153.875,154.875,0.0
53,105858,-160.25,161.25,0.0
54,107297,-178.875,179.875,0.0
55,108526,-152.625,153.625,0.0
56,109865,-166.375,167.375,0.0
57,111078,-150.625,151.625,0.0
58,112647,-195.25,196.125,0.0
59,113954,-162.375,163.375,0.0
60,115167,-150.625,151.625,0.0
61,116467,-161.5,162.5,0.0
62,117469,-124.25,125.25,0.0
63,118666,-148.625,149.625,0.0
64,119761,-135.875,136.875,0.0
65,121066,-162.125,163.125,0.0
66,122377,-162.875,163.875,0.0
67,123523,-142.25,143.25,0.0
