update,checkpoint,trajectory_count,transition_count,parameter_count,fisher_dtype,score_dtype,numerical_rank,minimum_eigenvalue,maximum_eigenvalue,positive_condition_number,logdet_positive_spectrum,normalized_logdet_positive_spectrum,effective_rank,stable_rank,components_90,components_95,components_99,rank_tolerance,psd_tolerance,mean_return,std_return,mean_episode_length,elapsed_seconds
50,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/full_sweep/runs/beta_1e-5/seed_105/checkpoints/update_0050.pt,4096,394952,16,torch.float64,torch.float64,12,-3.767523895447537e-14,489.0296317442116,17162799226678.994,-128.78105462394478,-8.048815913996549,1.8440787765183992,1.1601611504697285,2,2,2,1.7373822620364322e-12,4.890296317442116e-10,1.311162390399443,37.35360952636379,96.423828125,27.789644594071433
100,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/full_sweep/runs/beta_1e-5/seed_105/checkpoints/update_0100.pt,4096,345876,16,torch.float64,torch.float64,16,4.529671132971702e-12,213.9043939184513,47222941277442.98,-175.63373671437813,-10.977108544648633,2.096628403317899,1.5860337321169433,2,2,3,7.599410662296126e-13,2.1390439391845128e-10,27.832488973417064,53.93953284998789,84.4423828125,26.54683530400507
150,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/full_sweep/runs/beta_1e-5/seed_105/checkpoints/update_0150.pt,4096,263523,16,torch.float64,torch.float64,16,1.3359035211802183e-09,400.3611072184759,299693129684.07526,-106.82043329465469,-6.676277080915918,2.1060439281792425,1.107915197396778,2,2,3,1.4223683820747934e-12,4.003611072184759e-10,73.40445955528902,34.75968460890278,64.336669921875,25.852242453955114
200,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/full_sweep/runs/beta_1e-5/seed_105/checkpoints/update_0200.pt,4096,186759,16,torch.float64,torch.float64,16,1.383465869755879e-08,761.4958151424522,55042616647.76904,-82.81173256282166,-5.175733285176354,1.8203012310150692,1.0186119800807951,2,3,4,2.7053765988059276e-12,7.614958151424522e-10,89.5011826690207,6.30715106700694,45.595458984375,21.232274818932638
250,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/full_sweep/runs/beta_1e-5/seed_105/checkpoints/update_0250.pt,4096,178075,16,torch.float64,torch.float64,16,4.823456717301504e-08,969.7303491442701,20104468765.43734,-76.09783304411528,-4.756114565257205,1.7602620529178332,1.012491227675501,2,3,4,3.445174276152834e-12,9.697303491442701e-10,90.76552180765809,5.1171103665220725,43.475341796875,20.639591124956496
