Device       : cpu

========== GPOMDP LOSS ==========
states shape  = (128, 35, 11)
actions shape = (128, 35, 3)
rewards shape = (128, 35)
returns shape = (128, 35)
mask shape    = (128, 35)
log_probs shape = (128, 35)
valid steps = 3049
objective = -1.180059
loss = 1.180059
========== END GPOMDP DEBUG ==========


========== NPG PRECONDITIONING ==========
Fisher condition number  : 7.671e+02
||nat_g|| / ||g||        : 1.346
========== END NPG DEBUG ==========

/Users/adelella/Documents/Useful/More/pj/vanilla-policy-gradient/vpg/train.py:127: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /Users/runner/work/pytorch/pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:839.)
  return float(torch.cat(grads).norm())
Iteration 0000 | train reward: 4.22 | best: 4.22 | KL: 4.934e-04 | std: 0.6087 | rollout: 1.124s | update: 0.103s | total: 1.226s | samples/s: 2487
Iteration 0001 | train reward: 5.00 | best: 5.00 | KL: 8.369e-04 | std: 0.6117 | rollout: 1.247s | update: 0.010s | total: 1.257s | samples/s: 2448
Iteration 0002 | train reward: 4.78 | best: 5.00 | KL: 5.557e-04 | std: 0.6128 | rollout: 1.169s | update: 0.007s | total: 1.177s | samples/s: 2614
Iteration 0003 | train reward: 5.38 | best: 5.38 | KL: 6.461e-04 | std: 0.6139 | rollout: 1.200s | update: 0.022s | total: 1.222s | samples/s: 2582
Iteration 0004 | train reward: 6.32 | best: 6.32 | KL: 8.277e-04 | std: 0.6156 | rollout: 1.272s | update: 0.011s | total: 1.283s | samples/s: 2438
Iteration 0005 | train reward: 6.45 | best: 6.45 | KL: 8.765e-04 | std: 0.6156 | rollout: 1.092s | update: 0.145s | total: 1.237s | samples/s: 2581
Iteration 0006 | train reward: 6.59 | best: 6.59 | KL: 8.771e-04 | std: 0.6177 | rollout: 1.172s | update: 0.011s | total: 1.183s | samples/s: 2752
Iteration 0007 | train reward: 8.18 | best: 8.18 | KL: 8.700e-04 | std: 0.6191 | rollout: 1.422s | update: 0.141s | total: 1.563s | samples/s: 2138
Iteration 0008 | train reward: 10.03 | best: 10.03 | KL: 1.188e-03 | std: 0.6201 | rollout: 1.436s | update: 0.013s | total: 1.449s | samples/s: 2354
Iteration 0009 | train reward: 11.89 | best: 11.89 | KL: 1.657e-03 | std: 0.6242 | rollout: 1.920s | update: 0.138s | total: 2.057s | samples/s: 1813
