iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-17.2392,-17.2392,4.413907e-07,1.648559e+01,6.352557e+02,1.838014,0.606723,-4.2943,3.4288,500.0,13.9157,0.5681,14.4838
1,-17.1283,-17.1283,7.124593e-07,3.871087e+01,8.723713e+02,1.837799,0.606709,-4.1825,3.5352,500.0,12.0743,0.2195,12.2938
2,-17.1568,-17.1283,8.305458e-07,3.751862e+01,8.770805e+02,1.837872,0.606709,-4.2337,3.4881,500.0,11.6813,0.1749,11.8562
3,-17.4414,-17.1283,4.792438e-07,3.279610e+01,8.191781e+02,1.837862,0.606709,-4.3022,3.5283,500.0,11.372,0.2875,11.6594
4,-17.3296,-17.1283,1.040555e-06,1.826301e+01,8.680909e+02,1.837774,0.606706,-4.2451,3.5283,500.0,11.9202,0.2008,12.121
5,-17.577,-17.1283,2.449052e-06,2.597377e+01,1.131454e+03,1.837507,0.605881,-4.297,3.4639,500.0,11.6042,0.357,11.9612
6,-17.338,-17.1283,1.336457e-06,2.643469e+01,8.949698e+02,1.837313,0.605876,-4.2709,3.4393,500.0,12.2078,0.1732,12.3809
7,-16.7807,-16.7807,1.334776e-06,3.222134e+01,9.136932e+02,1.837522,0.605881,-4.2837,3.3914,500.0,10.6266,0.1341,10.7606
8,-17.497,-16.7807,1.230527e-06,4.128198e+01,7.116186e+02,1.837494,0.60588,-4.474,3.4739,500.0,11.2079,0.327,11.5349
9,-17.0426,-16.7807,1.775408e-06,3.744275e+01,9.662217e+02,1.837605,0.606704,-4.1636,3.5628,500.0,11.5646,0.1319,11.6965
10,-17.3276,-16.7807,1.639514e-06,2.890128e+01,1.133968e+03,1.837629,0.606704,-4.2288,3.5101,500.0,11.0273,0.1115,11.1388
11,-17.4897,-16.7807,7.944718e-07,2.376050e+01,6.775414e+02,1.83786,0.606709,-4.3347,3.517,500.0,11.3262,0.2527,11.5789
12,-16.9018,-16.7807,1.339939e-06,3.901260e+01,7.158297e+02,1.838074,0.606724,-4.2294,3.3863,500.0,11.2887,0.1765,11.4652
13,-16.9456,-16.7807,2.077946e-06,4.463727e+01,9.293651e+02,1.838814,0.606801,-4.2229,3.4418,500.0,11.7287,0.2954,12.0241
14,-17.4574,-16.7807,2.588428e-06,2.768703e+01,9.549221e+02,1.839005,0.606805,-4.3108,3.4443,500.0,12.0828,0.2148,12.2976
15,-17.0905,-16.7807,2.000839e-06,2.819606e+01,9.361623e+02,1.839157,0.606807,-4.315,3.4709,500.0,12.1098,0.1424,12.2522
16,-17.02,-16.7807,1.454042e-06,2.919349e+01,9.327112e+02,1.839064,0.606806,-4.2033,3.4392,500.0,11.0422,0.1382,11.1804
17,-17.3282,-16.7807,8.107604e-07,3.609547e+01,7.132313e+02,1.839119,0.606807,-4.3706,3.4269,500.0,10.7397,0.1563,10.896
18,-17.0684,-16.7807,1.874457e-06,2.865899e+01,8.767241e+02,1.839237,0.607012,-4.1693,3.4301,500.0,10.5307,0.1542,10.6848
19,-16.9644,-16.7807,2.769755e-06,2.588042e+01,9.339084e+02,1.839312,0.607014,-4.1708,3.4235,500.0,11.0352,0.2155,11.2507
20,-16.7424,-16.7424,2.199669e-06,3.371826e+01,1.068900e+03,1.839258,0.607013,-4.1817,3.4818,500.0,10.6235,0.1546,10.7781
21,-16.685,-16.685,1.109897e-06,2.725866e+01,9.455282e+02,1.839008,0.606805,-4.1789,3.3968,500.0,10.8153,0.1518,10.9671
22,-16.8973,-16.685,6.977290e-07,2.602156e+01,6.093898e+02,1.839205,0.607012,-4.159,3.4566,500.0,10.7268,0.1157,10.8425
23,-16.757,-16.685,9.141706e-07,2.870407e+01,8.730574e+02,1.839163,0.606807,-4.0246,3.4945,500.0,10.7623,0.1248,10.8871
24,-16.355,-16.355,6.719228e-07,1.843379e+01,7.967630e+02,1.839298,0.607013,-3.9923,3.5257,500.0,10.9964,0.2181,11.2145
25,-16.6158,-16.355,1.649416e-06,5.684464e+01,7.812505e+02,1.839271,0.607013,-4.0494,3.4088,500.0,11.3868,0.1402,11.5271
26,-16.9584,-16.355,7.478858e-07,2.539423e+01,6.456724e+02,1.839418,0.607017,-4.2842,3.3976,500.0,11.031,0.1435,11.1745
