seed,learning_rate,beta,checkpoint_update,batch_update,reward_trajectory_count,fisher_trajectory_count,reward_gradient_norm,status,fisher_surrogate_gradient_norm,barrier_gradient_norm,total_gradient_norm,barrier_to_reward_ratio,reward_barrier_cosine,domain_failure
104,0.015,2e-05,50,51,32,256,255.24783325195312,complete,11526659.0,230.53318786621094,341.34735107421875,0.9031739234924316,-0.015116213820874691,
104,0.015,2e-05,100,101,32,256,125.20952606201172,complete,10174530.0,203.4906005859375,230.39976501464844,1.625200629234314,-0.07853151112794876,
104,0.015,2e-05,150,151,32,256,54.28303146362305,complete,16417546.0,328.3509216308594,341.5389709472656,6.048868656158447,0.16516844928264618,
104,0.015,2e-05,200,201,32,256,301.0190124511719,complete,7757367.5,155.14735412597656,332.8583068847656,0.515407145023346,-0.04163079708814621,
104,0.015,2e-05,250,251,32,256,109.34293365478516,complete,9614816.0,192.29632568359375,206.0980682373047,1.7586534023284912,-0.15355435013771057,
