environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_logbarrier_handoff,308,0,0,-500.0,-500.0,500.0,1.0540071725845337,0.20241989195346832,0.17561399936676025,-1.147779941558838,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_handoff,308,4,16000,-500.0,-500.0,500.0,1.0541471242904663,0.20239374041557312,0.17397677898406982,-1.1476681232452393,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_handoff,308,7,28000,-500.0,-500.0,500.0,1.0550647974014282,0.20351940393447876,0.1733899712562561,-1.146612286567688,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_handoff,308,8,32000,-500.0,-500.0,500.0,1.0548664331436157,0.20283754169940948,0.17416121065616608,-1.1469122171401978,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,308,10,40000,-500.0,-500.0,500.0,1.055086612701416,0.20362184941768646,0.1727752685546875,-1.1465617418289185,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,308,13,52000,-500.0,-500.0,500.0,1.0550570487976074,0.20498546957969666,0.17065411806106567,-1.1463921070098877,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,308,16,64000,-500.0,-500.0,500.0,1.056059718132019,0.20539741218090057,0.17092984914779663,-1.1453570127487183,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,308,19,76000,-500.0,-500.0,500.0,1.0553187131881714,0.20554736256599426,0.17474767565727234,-1.1460436582565308,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,308,22,88000,-500.0,-500.0,500.0,1.0557125806808472,0.2041693776845932,0.16966784000396729,-1.1458683013916016,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,308,25,100000,-500.0,-500.0,500.0,1.0561045408248901,0.2055523693561554,0.17644576728343964,-1.1452900171279907,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,308,28,112000,-500.0,-500.0,500.0,1.055383563041687,0.20412029325962067,0.17574644088745117,-1.14618718624115,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,308,31,122880,-500.0,-500.0,500.0,1.0551663637161255,0.2046760469675064,0.17436149716377258,-1.1462997198104858,0.0,False
