seed,learning_rate,beta,checkpoint_update,batch_update,reward_trajectory_count,fisher_trajectory_count,reward_gradient_norm,status,fisher_surrogate_gradient_norm,barrier_gradient_norm,total_gradient_norm,barrier_to_reward_ratio,reward_barrier_cosine,domain_failure
104,0.02,0.0001,50,51,32,256,214.4130401611328,complete,5663221.5,566.3221435546875,655.5635986328125,2.6412672996520996,0.25970345735549927,
104,0.02,0.0001,100,101,32,256,88.17028045654297,complete,10953931.0,1095.39306640625,1102.96923828125,12.423608779907227,0.04597816988825798,
104,0.02,0.0001,150,151,32,256,160.62850952148438,complete,1343590.25,134.3590087890625,176.0888671875,0.8364580273628235,-0.29762405157089233,
104,0.02,0.0001,200,201,32,256,87.3013916015625,complete,460246.125,46.02461242675781,85.50550079345703,0.5271921753883362,-0.302215039730072,
104,0.02,0.0001,250,251,32,256,102.24520874023438,complete,163126.453125,16.312644958496094,105.94937896728516,0.15954434871673584,0.1514149159193039,
