update,true_environment_steps,training_return,training_episode_length,beta
1,4000,-500.0,500.0,0.0
2,8000,-500.0,500.0,0.0
3,12000,-500.0,500.0,0.0
4,15900,-487.375,487.5,0.0
5,19900,-500.0,500.0,0.0
6,23900,-499.875,500.0,0.0
7,27715,-476.75,476.875,0.0
8,31622,-488.125,488.375,0.0
9,35488,-483.0,483.25,0.0
10,39235,-468.125,468.375,0.0
11,43196,-495.0,495.125,0.0
12,47196,-500.0,500.0,0.0
13,51020,-477.875,478.0,0.0
14,54981,-495.0,495.125,0.0
15,58899,-489.375,489.75,0.0
16,62798,-487.25,487.375,0.0
17,66612,-476.5,476.75,0.0
18,70262,-455.75,456.25,0.0
19,73971,-463.25,463.625,0.0
20,77638,-458.125,458.375,0.0
21,81565,-490.75,490.875,0.0
22,85261,-461.5,462.0,0.0
23,88911,-455.875,456.25,0.0
24,92530,-451.875,452.375,0.0
25,96142,-451.25,451.5,0.0
26,100079,-491.75,492.125,0.0
27,103848,-470.875,471.125,0.0
28,107499,-455.875,456.375,0.0
29,111068,-445.625,446.125,0.0
30,114269,-399.5,400.125,0.0
31,117632,-419.625,420.375,0.0
32,120848,-401.125,402.0,0.0
33,123708,-356.625,357.5,0.0
34,126690,-371.75,372.75,0.0
35,129462,-345.5,346.5,0.0
36,132272,-350.375,351.25,0.0
37,135163,-360.625,361.375,0.0
38,137875,-338.0,339.0,0.0
39,140330,-305.875,306.875,0.0
40,142865,-316.0,316.875,0.0
41,145086,-276.625,277.625,0.0
42,147315,-277.625,278.625,0.0
43,149594,-284.0,284.875,0.0
44,151715,-264.125,265.125,0.0
45,153676,-244.125,245.125,0.0
46,155603,-239.875,240.875,0.0
47,157642,-253.875,254.875,0.0
48,159849,-274.875,275.875,0.0
49,161809,-244.0,245.0,0.0
50,163543,-215.75,216.75,0.0
51,165352,-225.125,226.125,0.0
52,166979,-202.375,203.375,0.0
53,168585,-199.75,200.75,0.0
54,170105,-189.0,190.0,0.0
55,171739,-203.25,204.25,0.0
56,173275,-191.0,192.0,0.0
57,174718,-179.375,180.375,0.0
58,176344,-202.25,203.25,0.0
59,178264,-239.125,240.0,0.0
60,179532,-157.5,158.5,0.0
61,180824,-160.5,161.5,0.0
62,182252,-177.5,178.5,0.0
63,183961,-212.75,213.625,0.0
64,185587,-202.25,203.25,0.0
